"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.099007843E2,1.515000057E1,-6.881250381E0,-2.490000153E1
2.099207792E2,1.554375076E1,-6.562500477E0,-2.553750038E1
2.099407827E2,1.513125038E1,-6.487500191E0,-2.480625153E1
2.099607804E2,1.524375057E1,-6.600000381E0,-2.469375038E1
2.099807759E2,1.554375076E1,-6.993750095E0,-2.491875076E1
2.100007795E2,1.593750095E1,-7.143750191E0,-2.400000000E1
2.100207785E2,1.498125076E1,-7.556250095E0,-2.521875191E1
2.100407848E2,1.488750076E1,-7.237500191E0,-2.531250191E1
2.100607859E2,1.545000076E1,-6.768750191E0,-2.523750114E1
2.100807829E2,1.535625076E1,-6.937500477E0,-2.585625076E1
2.101007551E2,1.524375057E1,-6.675000191E0,-2.501250076E1
2.101207618E2,1.546875095E1,-7.331250191E0,-2.585625076E1
2.101407638E2,1.606875038E1,-7.443750381E0,-2.598750114E1
2.101607730E2,1.556250095E1,-7.462500095E0,-2.523750114E1
2.101808217E2,1.535625076E1,-7.143750191E0,-2.544375038E1
2.102008096E2,1.507500076E1,-7.275000095E0,-2.480625153E1
2.102208059E2,1.556250095E1,-7.275000095E0,-2.503125191E1
2.102407984E2,1.560000038E1,-8.100000381E0,-2.461875153E1
2.102607993E2,1.556250095E1,-7.406250477E0,-2.441250038E1
2.102807942E2,1.546875095E1,-7.425000191E0,-2.418750191E1
2.103007877E2,1.486875057E1,-7.125000477E0,-2.386875153E1
2.103208010E2,1.518750095E1,-7.912500381E0,-2.409375191E1
2.103407960E2,1.458750057E1,-7.687500477E0,-2.416875076E1
2.103607881E2,1.558125019E1,-8.006250381E0,-2.461875153E1
2.103807891E2,1.520625019E1,-7.968750477E0,-2.480625153E1
2.104007974E2,1.528125095E1,-7.781250477E0,-2.482500076E1
2.104207996E2,1.546875095E1,-7.406250477E0,-2.439375114E1
2.104407973E2,1.535625076E1,-7.406250477E0,-2.430000114E1
2.104607912E2,1.496250057E1,-7.200000286E0,-2.448750114E1
2.104807825E2,1.458750057E1,-7.462500095E0,-2.478750038E1
2.105007817E2,1.496250057E1,-7.425000191E0,-2.386875153E1
2.105207789E2,1.528125095E1,-7.687500477E0,-2.460000038E1
2.105407840E2,1.486875057E1,-7.275000095E0,-2.469375038E1
2.105607842E2,1.486875057E1,-7.275000095E0,-2.490000153E1
2.105807805E2,1.554375076E1,-7.125000477E0,-2.430000114E1
2.106007849E2,1.554375076E1,-7.237500191E0,-2.418750191E1
2.106207848E2,1.496250057E1,-7.331250191E0,-2.386875153E1
2.106407706E2,1.498125076E1,-7.593750477E0,-2.439375114E1
2.106607764E2,1.522500038E1,-6.618750095E0,-2.428125191E1
2.106807774E2,1.576875019E1,-7.612500191E0,-2.441250038E1
2.107007742E2,1.537500095E1,-7.387500286E0,-2.480625153E1
2.107208244E2,1.537500095E1,-7.612500191E0,-2.430000114E1
2.107408140E2,1.575000095E1,-7.331250191E0,-2.441250038E1
2.107608116E2,1.640625000E1,-6.956250191E0,-2.422500038E1
2.107808049E2,1.591875076E1,-6.956250191E0,-2.409375191E1
2.108007953E2,1.603125000E1,-7.031250477E0,-2.452500153E1
2.108207933E2,1.582500076E1,-6.956250191E0,-2.400000000E1
2.108407897E2,1.593750095E1,-7.387500286E0,-2.338125038E1
2.108607395E2,1.554375076E1,-7.368750095E0,-2.347500038E1
2.108807518E2,1.578750038E1,-8.325000763E0,-2.411250114E1
2.109007587E2,1.537500095E1,-7.837500095E0,-2.388750076E1
2.109207610E2,1.548750019E1,-8.456250191E0,-2.347500038E1
2.109407932E2,1.584375095E1,-7.481250286E0,-2.347500038E1
2.109607916E2,1.573125076E1,-7.106250286E0,-2.295000076E1
2.109807966E2,1.545000076E1,-7.406250477E0,-2.263125038E1
2.110007960E2,1.584375095E1,-7.462500095E0,-2.358750153E1
2.110207909E2,1.545000076E1,-7.706250191E0,-2.274375153E1
2.110407927E2,1.526250076E1,-7.687500477E0,-2.295000076E1
2.110607913E2,1.507500076E1,-7.706250191E0,-2.263125038E1
2.110807856E2,1.477500057E1,-7.875000477E0,-2.293125153E1
2.111007886E2,1.494375038E1,-7.087500095E0,-2.293125153E1
2.111207867E2,1.522500038E1,-7.012500286E0,-2.263125038E1
2.111407812E2,1.554375076E1,-7.500000477E0,-2.285625076E1
2.111607848E2,1.520625019E1,-6.618750095E0,-2.263125038E1
2.111807846E2,1.494375038E1,-7.143750191E0,-2.190000153E1
2.112007901E2,1.522500038E1,-6.825000286E0,-2.231250000E1
2.112207903E2,1.464375019E1,-7.125000477E0,-2.220000076E1
2.112407865E2,1.447500038E1,-7.387500286E0,-2.250000000E1
2.112608477E2,1.408125019E1,-7.575000286E0,-2.250000000E1
2.112808339E2,1.503750038E1,-7.087500095E0,-2.293125153E1
2.113008173E2,1.513125038E1,-6.675000191E0,-2.325000000E1
2.113208106E2,1.550625038E1,-6.712500095E0,-2.295000076E1
2.113408014E2,1.569375038E1,-6.637500286E0,-2.253750038E1
2.113607899E2,1.531875038E1,-6.618750095E0,-2.272500038E1
2.113807888E2,1.530000019E1,-6.225000381E0,-2.251875114E1
2.114007632E2,1.530000019E1,-6.450000286E0,-2.220000076E1
2.114207612E2,1.541250038E1,-6.731250286E0,-2.251875114E1
2.114407679E2,1.509375095E1,-6.131250381E0,-2.251875114E1
2.114607697E2,1.492500019E1,-6.918750286E0,-2.231250000E1
2.114808017E2,1.417500019E1,-7.050000191E0,-2.321250153E1
2.115008001E2,1.492500019E1,-6.918750286E0,-2.240625000E1
2.115207937E2,1.436250019E1,-7.256250381E0,-2.323125076E1
2.115407957E2,1.501875019E1,-6.393750191E0,-2.281875038E1
2.115607930E2,1.492500019E1,-6.787500381E0,-2.281875038E1
2.115807852E2,1.541250038E1,-6.525000095E0,-2.251875114E1
2.116007882E2,1.436250019E1,-6.956250191E0,-2.302500153E1
2.116207862E2,1.460625076E1,-6.187500477E0,-2.281875038E1
2.116407805E2,1.445625019E1,-7.162500381E0,-2.311875153E1
2.116607837E2,1.492500019E1,-6.656250477E0,-2.355000114E1
2.116807822E2,1.417500019E1,-7.350000381E0,-2.323125076E1
2.117007886E2,1.511250019E1,-6.281250477E0,-2.313750076E1
2.117207784E2,1.513125038E1,-6.656250477E0,-2.366250038E1
2.117407774E2,1.576875019E1,-5.831250191E0,-2.263125038E1
2.117607842E2,1.543125057E1,-6.975000381E0,-2.336250114E1
2.117807855E2,1.548750019E1,-6.018750191E0,-2.283750153E1
2.118007811E2,1.520625019E1,-6.281250477E0,-2.313750076E1
2.118207753E2,1.518750095E1,-6.000000000E0,-2.313750076E1
2.118407777E2,1.485000038E1,-6.956250191E0,-2.334375000E1
2.118607757E2,1.550625038E1,-6.431250095E0,-2.251875114E1
2.118807816E2,1.501875019E1,-6.581250191E0,-2.313750076E1
2.119007821E2,1.511250019E1,-6.581250191E0,-2.313750076E1
2.119207786E2,1.475625038E1,-7.256250381E0,-2.343750000E1
2.119407617E2,1.569375038E1,-6.300000191E0,-2.315625000E1
2.119607660E2,1.515000057E1,-7.256250381E0,-2.345625114E1
2.119807770E2,1.590000057E1,-6.525000095E0,-2.285625076E1
2.120007817E2,1.612500000E1,-7.181250095E0,-2.358750153E1
2.120208264E2,1.560000038E1,-6.431250095E0,-2.242500114E1
2.120408226E2,1.545000076E1,-7.368750095E0,-2.325000000E1
2.120608139E2,1.590000057E1,-6.656250477E0,-2.244375038E1
2.120808022E2,1.526250076E1,-7.462500095E0,-2.345625114E1
2.121007997E2,1.580625057E1,-6.937500477E0,-2.244375038E1
2.121207924E2,1.548750019E1,-8.062500000E0,-2.336250114E1
2.121407957E2,1.575000095E1,-7.518750191E0,-2.274375153E1
2.121608054E2,1.595625019E1,-7.762500286E0,-2.379375076E1
2.121807974E2,1.573125076E1,-7.125000477E0,-2.274375153E1
2.122007985E2,1.610625076E1,-6.937500477E0,-2.276250076E1
2.122207952E2,1.582500076E1,-7.275000095E0,-2.171250153E1
2.122408115E2,1.573125076E1,-7.125000477E0,-2.265000153E1
2.122608087E2,1.582500076E1,-7.331250191E0,-2.265000153E1
2.122808019E2,1.603125000E1,-7.425000191E0,-2.285625076E1
2.123007922E2,1.535625076E1,-7.518750191E0,-2.242500114E1
2.123207921E2,1.554375076E1,-7.593750477E0,-2.306250000E1
2.123407874E2,1.500000095E1,-8.043750763E0,-2.356875038E1
2.123607812E2,1.556250095E1,-7.912500381E0,-2.265000153E1
2.123807837E2,1.477500057E1,-7.631250381E0,-2.366250038E1
2.124007819E2,1.535625076E1,-7.706250191E0,-2.283750153E1
2.124207768E2,1.507500076E1,-7.556250095E0,-2.325000000E1
2.124407806E2,1.533750057E1,-7.443750381E0,-2.221875000E1
2.124607799E2,1.524375057E1,-7.162500381E0,-2.345625114E1
2.124807653E2,1.623750114E1,-7.837500095E0,-2.266875076E1
2.125007712E2,1.458750057E1,-7.762500286E0,-2.302500153E1
2.125207724E2,1.535625076E1,-7.631250381E0,-2.233125114E1
2.125407804E2,1.468125057E1,-7.443750381E0,-2.355000114E1
2.125608394E2,1.516875076E1,-7.706250191E0,-2.251875114E1
2.125808243E2,1.449375057E1,-7.912500381E0,-2.385000038E1
2.126008177E2,1.481250095E1,-8.343750000E0,-2.345625114E1
2.126208079E2,1.470000076E1,-7.706250191E0,-2.407500076E1
2.126407955E2,1.496250057E1,-7.387500286E0,-2.293125153E1
2.126607916E2,1.488750076E1,-7.725000381E0,-2.375625038E1
2.126807865E2,1.498125076E1,-7.893750191E0,-2.272500038E1
2.127007464E2,1.398750019E1,-7.443750381E0,-2.300625038E1
2.127207554E2,1.456875038E1,-7.593750477E0,-2.240625000E1
2.127407599E2,1.486875057E1,-7.256250381E0,-2.345625114E1
2.127607712E2,1.516875076E1,-7.706250191E0,-2.263125038E1
2.127807995E2,1.440000057E1,-8.043750763E0,-2.334375000E1
2.128008056E2,1.477500057E1,-7.425000191E0,-2.375625038E1
2.128208055E2,1.460625076E1,-7.800000191E0,-2.407500076E1
2.128408006E2,1.490625095E1,-8.343750000E0,-2.325000000E1
2.128607922E2,1.381875038E1,-7.968750477E0,-2.426250076E1
2.128807913E2,1.449375057E1,-7.725000381E0,-2.355000114E1
2.129007882E2,1.505625057E1,-7.312500477E0,-2.407500076E1
2.129207814E2,1.505625057E1,-7.331250191E0,-2.398125076E1
2.129407837E2,1.486875057E1,-7.406250477E0,-2.416875076E1
2.129607814E2,1.552500057E1,-6.881250381E0,-2.325000000E1
2.129807875E2,1.503750038E1,-6.843750477E0,-2.366250038E1
2.130007769E2,1.524375057E1,-7.143750191E0,-2.366250038E1
2.130207770E2,1.486875057E1,-7.350000381E0,-2.345625114E1
2.130407834E2,1.526250076E1,-7.668750286E0,-2.315625000E1
2.130607844E2,1.470000076E1,-7.687500477E0,-2.428125191E1
2.130807810E2,1.466250038E1,-7.331250191E0,-2.364375114E1
2.131007844E2,1.528125095E1,-7.725000381E0,-2.409375191E1
2.131207845E2,1.468125057E1,-7.293750286E0,-2.428125191E1
2.131407803E2,1.507500076E1,-7.518750191E0,-2.418750191E1
2.131607841E2,1.526250076E1,-7.106250286E0,-2.450625038E1
2.131807830E2,1.524375057E1,-6.900000095E0,-2.460000038E1
2.132007913E2,1.516875076E1,-7.331250191E0,-2.377500153E1
2.132207920E2,1.552500057E1,-6.750000477E0,-2.377500153E1
2.132407556E2,1.535625076E1,-7.218750477E0,-2.439375114E1
2.132607670E2,1.614375114E1,-7.443750381E0,-2.420625114E1
2.132807726E2,1.526250076E1,-7.331250191E0,-2.386875153E1
2.133007732E2,1.573125076E1,-7.143750191E0,-2.409375191E1
2.133208151E2,1.556250095E1,-7.331250191E0,-2.420625114E1
2.133408099E2,1.614375114E1,-7.593750477E0,-2.338125038E1
2.133608000E2,1.560000038E1,-8.212500572E0,-2.430000114E1
2.133807989E2,1.565625095E1,-7.575000286E0,-2.347500038E1
2.134007938E2,1.595625019E1,-7.425000191E0,-2.452500153E1
2.134207848E2,1.661250114E1,-7.312500477E0,-2.340000153E1
2.134407862E2,1.603125000E1,-7.031250477E0,-2.452500153E1
2.134607946E2,1.670625114E1,-7.181250095E0,-2.381250000E1
2.134807967E2,1.689375114E1,-6.787500381E0,-2.392500114E1
2.135007943E2,1.751250076E1,-7.725000381E0,-2.353125000E1
2.135207883E2,1.661250114E1,-7.181250095E0,-2.401875114E1
2.135407911E2,1.721250153E1,-7.668750286E0,-2.268750000E1
2.135607782E2,1.691250038E1,-7.406250477E0,-2.340000153E1
2.135807752E2,1.702500153E1,-7.631250381E0,-2.319375038E1
2.136007805E2,1.663125038E1,-7.612500191E0,-2.328750038E1
2.136207809E2,1.743750000E1,-8.325000763E0,-2.341875076E1
2.136407760E2,1.674375153E1,-7.968750477E0,-2.413125038E1
2.136607698E2,1.702500153E1,-7.931250095E0,-2.321250153E1
2.136807723E2,1.681875038E1,-7.725000381E0,-2.298750114E1
2.137007703E2,1.771875000E1,-8.175000191E0,-2.281875038E1
2.137207767E2,1.760625076E1,-7.837500095E0,-2.323125076E1
2.137407775E2,1.790625000E1,-7.762500286E0,-2.302500153E1
2.137607742E2,1.760625076E1,-7.668750286E0,-2.280000114E1
2.137807575E2,1.781250000E1,-7.856250286E0,-2.302500153E1
2.138007618E2,1.760625076E1,-7.650000095E0,-2.321250153E1
2.138207728E2,1.828125000E1,-7.893750191E0,-2.261250114E1
2.138407777E2,1.816875076E1,-7.500000477E0,-2.250000000E1
2.138608224E2,1.875000000E1,-7.668750286E0,-2.180625153E1
2.138808187E2,1.800000000E1,-7.875000477E0,-2.281875038E1
2.139008100E2,1.908750153E1,-8.212500572E0,-2.285625076E1
2.139207983E2,1.831875038E1,-8.475000381E0,-2.293125153E1
2.139407960E2,1.938750076E1,-8.400000572E0,-2.306250000E1
2.139607885E2,1.860000038E1,-8.418750763E0,-2.242500114E1
2.139807807E2,1.936875153E1,-8.212500572E0,-2.285625076E1
2.140007382E2,1.957500076E1,-8.475000381E0,-2.193750000E1
2.140207454E2,1.831875038E1,-8.568750381E0,-2.293125153E1
2.140407596E2,1.936875153E1,-8.062500000E0,-2.203125000E1
2.140607676E2,1.908750153E1,-8.325000763E0,-2.253750038E1
2.140807928E2,1.957500076E1,-8.418750763E0,-2.276250076E1
2.141007970E2,1.965000153E1,-7.968750477E0,-2.223750114E1
2.141207951E2,1.985625076E1,-8.081250191E0,-2.214375114E1
2.141407889E2,1.995000076E1,-7.856250286E0,-2.266875076E1
2.141607908E2,1.996875000E1,-8.587500572E0,-2.184375000E1
2.141807871E2,2.015625000E1,-8.400000572E0,-2.184375000E1
2.142007816E2,1.983750153E1,-8.025000572E0,-2.120625114E1
2.142207840E2,1.957500076E1,-8.606250763E0,-2.120625114E1
2.142407819E2,2.034375000E1,-8.512500763E0,-2.163750076E1
2.142607876E2,1.995000076E1,-8.287500381E0,-2.184375000E1
2.142807879E2,2.004375076E1,-8.400000572E0,-2.173125076E1
2.143007842E2,2.004375076E1,-8.400000572E0,-2.173125076E1
2.143207785E2,2.015625000E1,-8.700000763E0,-2.175000000E1
2.143407798E2,1.987500000E1,-8.681250572E0,-2.184375000E1
2.143607768E2,2.015625000E1,-8.850000381E0,-2.101875114E1
2.143807820E2,2.026875114E1,-8.700000763E0,-2.175000000E1
2.144008388E2,2.045625114E1,-8.625000000E0,-2.143125153E1
2.144208220E2,1.996875000E1,-8.700000763E0,-2.163750076E1
2.144408144E2,2.045625114E1,-8.606250763E0,-2.175000000E1
2.144608034E2,1.998750114E1,-9.056250572E0,-2.246250153E1
2.144808018E2,2.064375114E1,-8.437500000E0,-2.154375076E1
2.145007952E2,2.064375114E1,-8.418750763E0,-2.165625000E1
2.145207878E2,2.122500038E1,-8.568750381E0,-2.126250076E1
2.145407456E2,2.064375114E1,-8.512500763E0,-2.175000000E1
2.145607533E2,2.154375076E1,-9.037500381E0,-2.167500114E1
2.145807567E2,2.062500000E1,-8.043750763E0,-2.133750153E1
2.146007675E2,2.103750038E1,-8.643750191E0,-2.145000076E1
2.146207953E2,2.122500038E1,-8.325000763E0,-2.197500038E1
2.146408012E2,2.161875153E1,-8.343750000E0,-2.178750038E1
2.146608008E2,2.025000000E1,-8.643750191E0,-2.113125038E1
2.146807958E2,2.130000114E1,-8.156250000E0,-2.146875000E1
2.147007877E2,2.073750114E1,-8.625000000E0,-2.154375076E1
2.147207868E2,2.122500038E1,-8.568750381E0,-2.126250076E1
2.147407951E2,2.036250114E1,-8.812500000E0,-2.154375076E1
2.147607972E2,2.154375076E1,-9.168750763E0,-2.126250076E1
2.147807945E2,2.073750114E1,-8.531250000E0,-2.145000076E1
2.148007882E2,2.193750000E1,-9.206250191E0,-2.096250153E1
2.148207905E2,2.094375038E1,-8.943750381E0,-2.145000076E1
2.148407885E2,2.105625153E1,-9.168750763E0,-2.103750038E1
2.148607944E2,2.036250114E1,-9.018750191E0,-2.145000076E1
2.148807945E2,2.079375076E1,-9.918750763E0,-2.167500114E1
2.149007904E2,2.066250038E1,-8.943750381E0,-2.133750153E1
2.149207831E2,2.056875038E1,-9.243750572E0,-2.113125038E1
2.149408414E2,2.086875153E1,-9.412500381E0,-2.188125038E1
2.149608258E2,2.098125076E1,-9.543750763E0,-2.126250076E1
2.149808083E2,2.092500114E1,-8.681250572E0,-2.071875000E1
2.150008012E2,2.105625153E1,-9.337500572E0,-2.146875000E1
2.150207917E2,2.085000038E1,-8.943750381E0,-2.135625076E1
2.150407908E2,2.116875076E1,-9.187500000E0,-2.229375076E1
2.150607877E2,2.094375038E1,-8.756250381E0,-2.124375153E1
2.150807493E2,2.094375038E1,-8.943750381E0,-2.145000076E1
2.151007596E2,2.073750114E1,-8.756250381E0,-2.103750038E1
2.151207646E2,2.094375038E1,-8.962500572E0,-2.103750038E1
2.151407652E2,2.124375153E1,-8.962500572E0,-2.126250076E1
2.151608075E2,2.094375038E1,-8.737500191E0,-2.145000076E1
2.151808025E2,2.103750038E1,-8.981250763E0,-2.094375038E1
2.152007934E2,2.064375114E1,-8.887500763E0,-2.062500000E1
2.152207928E2,2.096250153E1,-9.262500763E0,-2.094375038E1
2.152407882E2,2.085000038E1,-9.150000572E0,-2.115000153E1
2.152607903E2,2.068125153E1,-9.318750381E0,-2.165625000E1
2.152807897E2,2.056875038E1,-9.112500191E0,-2.154375076E1
2.153007961E2,2.047500038E1,-8.981250763E0,-2.216250038E1
2.153207969E2,2.017500114E1,-9.018750191E0,-2.133750153E1
2.153407932E2,2.049375153E1,-9.412500381E0,-2.175000000E1
2.153607861E2,2.002500153E1,-1.008750057E1,-2.163750076E1
2.153807882E2,2.000625038E1,-9.806250572E0,-2.154375076E1
2.154007859E2,1.963125038E1,-1.010625076E1,-2.101875114E1
2.154207801E2,1.995000076E1,-1.059375000E1,-2.133750153E1
2.154407828E2,1.953750038E1,-1.018125057E1,-2.163750076E1
2.154607810E2,1.995000076E1,-1.068750000E1,-2.165625000E1
2.154807858E2,1.908750153E1,-1.061250019E1,-2.223750114E1
2.155007872E2,1.957500076E1,-1.065000057E1,-2.195625114E1
2.155207837E2,1.946250153E1,-1.057500076E1,-2.152500153E1
2.155407883E2,1.955625153E1,-1.057500076E1,-2.143125153E1
2.155607880E2,1.927500153E1,-1.089375019E1,-2.111250114E1
2.155807835E2,1.936875153E1,-1.093125057E1,-2.038125038E1
2.156007762E2,1.908750153E1,-1.087500000E1,-2.120625114E1
2.156207563E2,1.995000076E1,-1.061250019E1,-2.113125038E1
2.156407584E2,1.905000114E1,-1.031250000E1,-2.079375076E1
2.156607683E2,2.002500153E1,-1.055625057E1,-2.051250076E1
2.156807722E2,1.965000153E1,-1.029375076E1,-2.143125153E1
2.157008279E2,1.965000153E1,-1.027500057E1,-2.152500153E1
2.157208104E2,1.944375038E1,-1.018125057E1,-2.152500153E1
2.157408022E2,2.032500076E1,-1.008750057E1,-2.175000000E1
2.157608024E2,1.970625114E1,-9.600000381E0,-2.143125153E1
2.157807982E2,1.981875038E1,-9.768750191E0,-2.205000114E1
2.158007890E2,1.970625114E1,-9.468750000E0,-2.205000114E1
2.158207907E2,1.963125038E1,-9.750000000E0,-2.214375114E1
2.158407994E2,1.991250038E1,-9.431250572E0,-2.257500076E1
2.158607909E2,1.991250038E1,-9.468750000E0,-2.216250038E1
2.158807913E2,1.882500076E1,-9.337500572E0,-2.201250076E1
2.159007877E2,1.884375000E1,-9.412500381E0,-2.233125114E1
2.159208039E2,1.875000000E1,-9.618750572E0,-2.223750114E1
2.159408012E2,1.856250000E1,-9.787500381E0,-2.253750038E1
2.159607942E2,1.848750114E1,-1.014375019E1,-2.315625000E1
2.159807958E2,1.835625076E1,-9.600000381E0,-2.253750038E1
2.160007930E2,1.835625076E1,-9.150000572E0,-2.315625000E1
2.160207858E2,1.845000076E1,-9.131250381E0,-2.377500153E1
2.160407777E2,1.835625076E1,-9.431250572E0,-2.366250038E1
2.160607786E2,1.796250153E1,-9.037500381E0,-2.345625114E1
2.160807758E2,1.803750038E1,-8.512500763E0,-2.375625038E1
2.161007809E2,1.785000038E1,-8.568750381E0,-2.437500191E1
2.161207813E2,1.794375038E1,-8.700000763E0,-2.407500076E1
2.161407779E2,1.764375114E1,-8.587500572E0,-2.405625153E1
2.161607729E2,1.773750114E1,-8.400000572E0,-2.385000038E1
2.161807748E2,1.666875076E1,-8.231250763E0,-2.454375076E1
2.162007724E2,1.696875000E1,-8.531250000E0,-2.465625191E1
2.162207778E2,1.657500076E1,-8.643750191E0,-2.413125038E1
2.162408346E2,1.666875076E1,-8.437500000E0,-2.445000076E1
2.162608294E2,1.659375000E1,-8.606250763E0,-2.475000191E1
2.162808192E2,1.657500076E1,-8.531250000E0,-2.433750153E1
2.163008062E2,1.610625076E1,-8.850000381E0,-2.390625000E1
2.163208027E2,1.580625057E1,-8.550000191E0,-2.390625000E1
2.163407950E2,1.522500038E1,-8.700000763E0,-2.430000114E1
2.163607864E2,1.524375057E1,-9.075000763E0,-2.450625038E1
2.163807433E2,1.466250038E1,-9.281250000E0,-2.428125191E1
2.164007502E2,1.477500057E1,-9.468750000E0,-2.430000114E1
2.164207529E2,1.498125076E1,-9.656250000E0,-2.471250153E1
2.164407634E2,1.438125038E1,-9.450000763E0,-2.469375038E1
2.164607909E2,1.396875095E1,-9.131250381E0,-2.458125114E1
2.164807858E2,1.408125019E1,-9.243750572E0,-2.469375038E1
2.165007882E2,1.396875095E1,-8.606250763E0,-2.520000076E1
2.165207856E2,1.522500038E1,-9.131250381E0,-2.356875038E1
2.165407905E2,1.426875019E1,-8.700000763E0,-2.542500114E1
2.165607890E2,1.533750057E1,-8.512500763E0,-2.596875191E1
2.165807848E2,1.471875095E1,-8.231250763E0,-2.521875191E1
2.166007885E2,1.524375057E1,-8.887500763E0,-2.626875114E1
2.166207872E2,1.485000038E1,-8.775000572E0,-2.606250191E1
2.166407819E2,1.483125019E1,-8.306250572E0,-2.563125038E1
2.166607850E2,1.441875076E1,-8.025000572E0,-2.510625076E1
2.166807837E2,1.515000057E1,-8.906250000E0,-2.596875191E1
2.167007801E2,1.453125095E1,-8.025000572E0,-2.531250191E1
2.167207830E2,1.531875038E1,-8.306250572E0,-2.585625076E1
2.167407812E2,1.411875057E1,-7.387500286E0,-2.581875038E1
2.167607870E2,1.541250038E1,-8.193750381E0,-2.638125038E1
2.167808554E2,1.509375095E1,-7.706250191E0,-2.585625076E1
2.168008363E2,1.550625038E1,-8.250000000E0,-2.523750114E1
2.168208264E2,1.492500019E1,-8.025000572E0,-2.563125038E1
2.168408136E2,1.548750019E1,-7.837500095E0,-2.565000153E1
2.168607993E2,1.511250019E1,-8.137500763E0,-2.523750114E1
2.168807954E2,1.580625057E1,-8.137500763E0,-2.566875076E1
2.169007889E2,1.522500038E1,-8.306250572E0,-2.606250191E1
2.169207589E2,1.560000038E1,-8.156250000E0,-2.544375038E1
2.169407648E2,1.548750019E1,-7.556250095E0,-2.544375038E1
2.169607665E2,1.541250038E1,-8.025000572E0,-2.585625076E1
2.169807756E2,1.561875057E1,-8.231250763E0,-2.587500191E1
2.170008134E2,1.571250057E1,-8.456250191E0,-2.546250153E1
2.170208048E2,1.561875057E1,-8.456250191E0,-2.523750114E1
2.170408044E2,1.620000076E1,-8.437500000E0,-2.598750114E1
2.170607992E2,1.582500076E1,-8.812500000E0,-2.608125114E1
2.170807910E2,1.681875038E1,-8.925000191E0,-2.632500076E1
2.171007907E2,1.648125076E1,-8.250000000E0,-2.578125191E1
2.171207878E2,1.676250076E1,-8.081250191E0,-2.548125076E1
2.171407927E2,1.631250000E1,-8.887500763E0,-2.516250038E1
2.171607925E2,1.640625000E1,-8.681250572E0,-2.536875153E1
2.171807883E2,1.618125153E1,-8.118750572E0,-2.463750076E1
2.172007809E2,1.668750000E1,-8.737500191E0,-2.454375076E1
2.172207828E2,1.603125000E1,-8.981250763E0,-2.495625114E1
2.172407806E2,1.631250000E1,-8.981250763E0,-2.506875038E1
2.172607860E2,1.651875114E1,-8.981250763E0,-2.538750076E1
2.172807865E2,1.633125114E1,-9.056250572E0,-2.548125076E1
2.173007827E2,1.593750095E1,-9.075000763E0,-2.505000114E1
2.173207867E2,1.584375095E1,-9.468750000E0,-2.505000114E1
2.173407864E2,1.556250095E1,-9.637500763E0,-2.535000038E1
2.173607816E2,1.674375153E1,-9.525000572E0,-2.611875153E1
2.173807852E2,1.576875019E1,-9.731250763E0,-2.557500076E1
2.174007840E2,1.597500038E1,-9.768750191E0,-2.671875191E1
2.174207790E2,1.672500038E1,-9.468750000E0,-2.550000191E1
2.174407829E2,1.605000114E1,-9.450000763E0,-2.548125076E1
2.174607719E2,1.603125000E1,-8.943750381E0,-2.578125191E1
2.174807693E2,1.601250076E1,-8.625000000E0,-2.587500191E1
2.175007748E2,1.565625095E1,-9.225000381E0,-2.566875076E1
2.175207752E2,1.515000057E1,-9.112500191E0,-2.576250076E1
2.175408281E2,1.533750057E1,-8.906250000E0,-2.585625076E1
2.175608197E2,1.458750057E1,-9.412500381E0,-2.542500114E1
2.175808076E2,1.456875038E1,-8.962500572E0,-2.615625191E1
2.176008043E2,1.410000038E1,-9.037500381E0,-2.634375191E1
2.176207974E2,1.440000057E1,-9.318750381E0,-2.677500153E1
2.176407869E2,1.391250038E1,-9.281250000E0,-2.716875076E1
2.176607874E2,1.387500095E1,-8.306250572E0,-2.685000038E1
2.176807403E2,1.370625019E1,-9.037500381E0,-2.623125076E1
2.177007439E2,1.389375019E1,-8.868750572E0,-2.737500191E1
2.177207555E2,1.410000038E1,-9.131250381E0,-2.645625114E1
2.177407614E2,1.398750019E1,-8.775000572E0,-2.737500191E1
2.177607853E2,1.340625095E1,-8.681250572E0,-2.694375038E1
2.177807773E2,1.486875057E1,-8.962500572E0,-2.636250114E1
2.178007775E2,1.329375076E1,-8.137500763E0,-2.788125038E1
2.178207847E2,1.380000019E1,-8.400000572E0,-2.883750153E1
2.178407862E2,1.357500076E1,-7.837500095E0,-2.808750153E1
2.178607818E2,1.374375057E1,-7.575000286E0,-2.767500114E1
2.178807755E2,1.308750057E1,-8.156250000E0,-2.756250191E1
2.179007774E2,1.338750076E1,-8.025000572E0,-2.820000076E1
2.179207749E2,1.301250076E1,-8.325000763E0,-2.786250114E1
2.179407804E2,1.290000057E1,-8.137500763E0,-2.776875114E1
2.179607807E2,1.224375057E1,-8.887500763E0,-2.795625114E1
2.179807769E2,1.243125057E1,-8.681250572E0,-2.816250038E1
2.180007711E2,1.222500038E1,-8.418750763E0,-2.743125153E1
2.180207724E2,1.288125038E1,-7.743750095E0,-2.745000076E1
2.180407808E2,1.260000038E1,-7.837500095E0,-2.765625191E1
2.180607835E2,1.325625038E1,-7.425000191E0,-2.808750153E1
2.180808376E2,1.295625019E1,-7.275000095E0,-2.703750038E1
