"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.945323486E2,5.171250153E1,-1.387500048E0,-2.857500076E1
3.945523023E2,5.190000153E1,-1.500000000E0,-2.859375191E1
3.945723063E2,5.197500229E1,-1.012500048E0,-2.838750076E1
3.945923181E2,5.240625381E1,-1.706250072E0,-2.850000191E1
3.946123239E2,5.236875153E1,-1.031250000E0,-2.818125153E1
3.946323475E2,5.257500076E1,-1.350000024E0,-2.788125038E1
3.946523391E2,5.259375381E1,-1.556250095E0,-2.799375153E1
3.946723390E2,5.285625076E1,-9.187500477E-1,-2.872500038E1
3.946923460E2,5.235000229E1,-7.687500119E-1,-2.756250191E1
3.947123475E2,5.266875076E1,-1.162500024E0,-2.799375153E1
3.947323427E2,5.227500153E1,-1.068750024E0,-2.745000076E1
3.947523363E2,5.283750153E1,-7.687500119E-1,-2.788125038E1
3.947723381E2,5.216250229E1,-7.500000000E-1,-2.786250114E1
3.947923356E2,5.197500229E1,-8.062500358E-1,-2.859375191E1
3.948123408E2,5.210625076E1,-1.406250000E0,-2.848125076E1
3.948323410E2,5.160000229E1,-1.293750048E0,-2.836875153E1
3.948523373E2,5.278125381E1,-1.687500119E0,-2.737500191E1
3.948723313E2,5.173125076E1,-1.781250119E0,-2.859375191E1
3.948923326E2,5.180625153E1,-1.331250072E0,-2.806875038E1
3.949123411E2,5.141250229E1,-1.631250024E0,-2.775000191E1
3.949323436E2,5.221875381E1,-1.818750024E0,-2.829375076E1
3.949523979E2,5.101875305E1,-1.500000000E0,-2.793750191E1
3.949723903E2,5.199375153E1,-1.462500095E0,-2.754375076E1
3.949923784E2,5.208750153E1,-1.331250072E0,-2.797500038E1
3.950123642E2,5.227500153E1,-1.368750095E0,-2.756250191E1
3.950323597E2,5.160000229E1,-1.462500095E0,-2.722500038E1
3.950523523E2,5.225625229E1,-9.562500119E-1,-2.776875114E1
3.950723430E2,5.199375153E1,-1.312500000E0,-2.848125076E1
3.950923108E2,5.229375076E1,-1.462500095E0,-2.756250191E1
3.951123151E2,5.169375229E1,-1.275000095E0,-2.722500038E1
3.951323154E2,5.248125076E1,-1.556250095E0,-2.788125038E1
3.951523238E2,5.199375153E1,-1.631250024E0,-2.786250114E1
3.951723611E2,5.199375153E1,-1.556250095E0,-2.745000076E1
3.951923635E2,5.199375153E1,-1.237500072E0,-2.795625114E1
3.952123602E2,5.218125153E1,-1.312500000E0,-2.827500153E1
3.952323528E2,5.122500229E1,-1.781250119E0,-2.825625038E1
3.952523539E2,5.143125153E1,-1.706250072E0,-2.795625114E1
3.952723500E2,5.145000076E1,-2.268750191E0,-2.857500076E1
3.952923550E2,5.173125076E1,-2.081250191E0,-2.868750191E1
3.953123544E2,5.135625076E1,-2.475000143E0,-2.857500076E1
3.953323498E2,5.115000153E1,-2.175000191E0,-2.836875153E1
3.953523420E2,5.038125229E1,-2.587500095E0,-2.782500076E1
3.953723433E2,5.068125153E1,-2.475000143E0,-2.803125191E1
3.953923520E2,5.058750153E1,-2.475000143E0,-2.814375114E1
3.954123548E2,5.116875076E1,-2.681250095E0,-2.836875153E1
3.954323525E2,5.176875305E1,-2.943750143E0,-2.745000076E1
3.954523464E2,5.094375229E1,-2.212500095E0,-2.763750076E1
3.954723490E2,5.107500076E1,-2.700000048E0,-2.795625114E1
3.954923458E2,5.116875076E1,-2.700000048E0,-2.784375191E1
3.955123410E2,5.137500381E1,-2.812500000E0,-2.786250114E1
3.955323442E2,5.049375153E1,-2.868750095E0,-2.793750191E1
3.955523427E2,5.107500076E1,-2.662500143E0,-2.836875153E1
3.955723377E2,5.019375229E1,-2.531250000E0,-2.844375038E1
3.955923412E2,5.098125076E1,-2.700000048E0,-2.784375191E1
3.956123401E2,5.098125076E1,-2.587500095E0,-2.805000114E1
3.956323254E2,5.109375381E1,-2.868750095E0,-2.846250153E1
3.956523313E2,5.060625076E1,-3.075000048E0,-2.805000114E1
3.956723322E2,5.098125076E1,-2.681250095E0,-2.793750191E1
3.956923403E2,5.098125076E1,-2.793750048E0,-2.773125076E1
3.957123881E2,5.148750305E1,-3.300000191E0,-2.786250114E1
3.957323868E2,5.058750153E1,-2.737500191E0,-2.700000191E1
3.957523799E2,5.137500381E1,-3.093750238E0,-2.795625114E1
3.957723692E2,5.100000381E1,-3.206250191E0,-2.775000191E1
3.957923567E2,5.158125305E1,-3.112500191E0,-2.797500038E1
3.958123522E2,5.118750381E1,-3.206250191E0,-2.784375191E1
3.958323582E2,5.100000381E1,-3.206250191E0,-2.754375076E1
3.958523040E2,5.062500381E1,-3.468750238E0,-2.784375191E1
3.958723131E2,5.109375381E1,-3.225000143E0,-2.722500038E1
3.958923173E2,5.060625076E1,-2.981250048E0,-2.773125076E1
3.959123290E2,5.148750305E1,-3.112500191E0,-2.786250114E1
3.959323575E2,5.049375153E1,-2.868750095E0,-2.793750191E1
3.959523529E2,5.060625076E1,-3.093750238E0,-2.761875153E1
3.959723556E2,4.991250229E1,-2.775000095E0,-2.750625038E1
3.959923532E2,5.090625381E1,-3.393750191E0,-2.784375191E1
3.960123469E2,5.021250153E1,-3.393750191E0,-2.730000114E1
3.960323478E2,5.137500381E1,-2.868750095E0,-2.836875153E1
3.960523460E2,5.058750153E1,-2.868750095E0,-2.793750191E1
3.960723402E2,5.128125381E1,-2.887500048E0,-2.816250038E1
3.960923430E2,5.047500229E1,-2.456250191E0,-2.835000038E1
3.961123412E2,5.195625305E1,-2.587500095E0,-2.859375191E1
3.961323473E2,5.107500076E1,-2.568750143E0,-2.846250153E1
3.961523481E2,5.107500076E1,-2.343750000E0,-2.887500191E1
3.961723458E2,5.096250153E1,-2.343750000E0,-2.866875076E1
3.961923495E2,5.066250229E1,-2.137500048E0,-2.887500191E1
3.962123485E2,5.028750229E1,-2.118750095E0,-2.874375153E1
3.962323433E2,5.086875153E1,-2.137500048E0,-2.876250076E1
3.962523464E2,5.109375381E1,-2.981250048E0,-2.816250038E1
3.962723453E2,5.156250381E1,-2.418750048E0,-2.962500191E1
3.962923401E2,5.116875076E1,-2.137500048E0,-2.919375038E1
3.963123435E2,5.107500076E1,-2.643750191E0,-2.878125191E1
3.963323422E2,5.150625229E1,-3.318750143E0,-2.941875076E1
3.963523371E2,5.223750305E1,-2.868750095E0,-2.715000153E1
3.963723408E2,5.049375153E1,-2.737500191E0,-2.855625153E1
3.963923073E2,5.058750153E1,-2.531250000E0,-2.876250076E1
3.964123211E2,5.128125381E1,-2.531250000E0,-2.910000038E1
3.964323287E2,5.098125076E1,-2.400000095E0,-2.940000153E1
3.964523307E2,5.143125153E1,-1.612500072E0,-2.960625076E1
3.964723737E2,5.096250153E1,-1.987500072E0,-2.981250191E1
3.964923687E2,5.079375076E1,-2.587500095E0,-2.960625076E1
3.965123595E2,5.105625153E1,-1.725000024E0,-2.928750038E1
3.965323587E2,5.205000305E1,-2.137500048E0,-2.941875076E1
3.965523535E2,5.107500076E1,-2.400000095E0,-2.971875191E1
3.965723442E2,5.126250076E1,-2.325000048E0,-2.930625153E1
3.965923345E2,5.118750381E1,-2.362500191E0,-3.024375153E1
3.966123453E2,5.145000076E1,-1.875000119E0,-3.024375153E1
3.966323500E2,5.116875076E1,-2.175000191E0,-3.013125038E1
3.966523495E2,5.148750305E1,-2.568750143E0,-3.035625076E1
3.966723451E2,5.070000076E1,-2.381250143E0,-2.981250191E1
3.966923493E2,5.145000076E1,-1.856250048E0,-3.054375076E1
3.967123484E2,5.019375229E1,-2.062500000E0,-2.968125153E1
3.967323433E2,5.158125305E1,-2.681250095E0,-3.015000153E1
3.967523465E2,5.124375153E1,-1.593750119E0,-2.992500114E1
3.967723451E2,5.145000076E1,-1.987500072E0,-3.013125038E1
3.967923390E2,5.068125153E1,-1.837500095E0,-3.043125153E1
3.968123429E2,5.113125229E1,-1.256250024E0,-3.043125153E1
3.968323418E2,5.124375153E1,-1.443750024E0,-3.086250114E1
3.968523368E2,5.124375153E1,-1.256250024E0,-3.054375076E1
3.968723403E2,5.068125153E1,-1.725000024E0,-3.084375191E1
3.968923391E2,5.036250305E1,-1.443750024E0,-3.041250038E1
3.969123347E2,5.086875153E1,-1.537500024E0,-3.073125076E1
3.969323283E2,5.096250153E1,-1.425000072E0,-3.095625114E1
3.969523294E2,5.043750381E1,-1.068750024E0,-3.009375191E1
3.969723377E2,5.096250153E1,-1.518750072E0,-3.095625114E1
3.969923404E2,5.036250305E1,-1.256250024E0,-3.030000114E1
3.970123949E2,5.055000305E1,-1.050000072E0,-3.031875038E1
3.970323873E2,5.101875305E1,-7.500000000E-1,-3.073125076E1
3.970523756E2,5.139375305E1,-3.000000119E-1,-3.022500038E1
3.970723613E2,5.118750381E1,-1.500000060E-1,-3.073125076E1
3.970923571E2,5.158125305E1,-1.687500030E-1,-3.065625191E1
3.971123493E2,5.049375153E1,5.625000224E-2,-3.071250153E1
3.971323403E2,5.098125076E1,4.687500298E-1,-3.125625038E1
3.971523082E2,5.098125076E1,1.875000000E-1,-3.135000038E1
3.971723123E2,5.077500153E1,4.687500298E-1,-3.103125191E1
3.971923243E2,5.030625153E1,7.500000298E-2,-3.103125191E1
3.972123301E2,5.021250153E1,2.812500000E-1,-3.112500191E1
3.972323650E2,5.040000153E1,4.875000119E-1,-3.133125114E1
3.972523541E2,4.953750229E1,0.000000000E0,-3.090000153E1
3.972723518E2,5.038125229E1,6.937500238E-1,-3.123750114E1
3.972923457E2,4.931250381E1,5.625000000E-1,-3.037500191E1
3.973123479E2,5.038125229E1,5.437500477E-1,-3.060000038E1
3.973323440E2,4.961250305E1,2.437500060E-1,-3.007500076E1
3.973523387E2,4.951875305E1,2.812500000E-1,-3.058125114E1
3.973723414E2,4.970625305E1,2.250000089E-1,-2.966250038E1
3.973923399E2,5.002500153E1,-1.500000060E-1,-3.039375114E1
3.974123457E2,4.891875076E1,3.750000000E-1,-3.003750038E1
3.974323463E2,4.931250381E1,3.937500119E-1,-3.067500114E1
3.974523429E2,4.903125381E1,3.750000000E-1,-3.026250076E1
3.974723484E2,4.942500305E1,1.687500030E-1,-3.026250076E1
3.974923472E2,4.843125153E1,6.000000238E-1,-3.054375076E1
3.975123422E2,4.914375305E1,-1.875000075E-2,-3.026250076E1
3.975323456E2,4.884375381E1,-0.000000000E0,-3.035625076E1
3.975523434E2,4.920000076E1,5.625000000E-1,-3.005625153E1
3.975723500E2,4.957500076E1,1.106250048E0,-2.953125191E1
3.975923510E2,4.976250076E1,1.012500048E0,-2.964375114E1
3.976123474E2,4.968750381E1,5.437500477E-1,-2.996250153E1
3.976323405E2,5.019375229E1,5.437500477E-1,-3.050625038E1
3.976523421E2,4.938750076E1,7.312500477E-1,-2.985000038E1
3.976723512E2,5.028750229E1,6.562500000E-1,-3.050625038E1
3.976923216E2,4.972500229E1,-1.687500030E-1,-2.986875153E1
3.977123271E2,5.026875305E1,9.187500477E-1,-3.007500076E1
3.977323278E2,4.978125381E1,6.000000238E-1,-2.943750191E1
3.977523360E2,5.000625229E1,1.312500089E-1,-2.998125076E1
3.977723841E2,4.959375381E1,6.187500358E-1,-2.964375114E1
3.977923717E2,4.910625076E1,4.500000179E-1,-2.994375038E1
3.978123677E2,4.989375305E1,3.562500179E-1,-3.039375114E1
3.978323597E2,5.036250305E1,6.937500238E-1,-2.966250038E1
3.978523490E2,5.064375305E1,1.181250095E0,-2.956875038E1
3.978723465E2,5.049375153E1,2.437500060E-1,-3.061875153E1
3.978923426E2,4.978125381E1,7.500000000E-1,-3.028125191E1
3.979123580E2,5.036250305E1,8.437500596E-1,-3.039375114E1
3.979323547E2,5.066250229E1,8.250000477E-1,-3.030000114E1
3.979523479E2,5.045625305E1,9.375000596E-1,-3.039375114E1
3.979723500E2,5.049375153E1,1.125000045E-1,-2.977500153E1
3.979923705E2,5.073750305E1,9.937500358E-1,-2.977500153E1
3.980123708E2,5.053125381E1,1.481250048E0,-2.956875038E1
3.980323663E2,5.143125153E1,7.875000238E-1,-3.022500038E1
3.980523583E2,5.083125305E1,1.425000072E0,-3.050625038E1
3.980723477E2,5.101875305E1,1.687500119E0,-3.009375191E1
3.980923459E2,5.120625305E1,1.687500119E0,-3.020625114E1
3.981123420E2,4.983750153E1,1.818750024E0,-3.005625153E1
3.981323351E2,5.043750381E1,1.406250000E0,-2.986875153E1
3.981523375E2,5.092500305E1,1.481250048E0,-3.000000191E1
3.981723357E2,5.100000381E1,1.837500095E0,-2.915625191E1
3.981923418E2,5.090625381E1,1.762500048E0,-2.947500038E1
3.982123431E2,5.152500153E1,9.375000596E-1,-2.917500114E1
3.982323303E2,5.109375381E1,1.837500095E0,-2.926875114E1
3.982523372E2,5.190000153E1,1.200000048E0,-2.898750114E1
3.982723387E2,5.139375305E1,1.425000072E0,-2.896875191E1
3.982923358E2,5.197500229E1,1.593750119E0,-2.887500191E1
3.983123978E2,5.120625305E1,1.425000072E0,-2.896875191E1
3.983323849E2,5.141250229E1,8.812500238E-1,-2.823750114E1
3.983523688E2,5.135625076E1,2.437500060E-1,-2.917500114E1
3.983723629E2,5.161875153E1,6.187500358E-1,-2.898750114E1
3.983923540E2,5.055000305E1,2.812500000E-1,-2.760000038E1
3.984123528E2,5.075625229E1,3.937500119E-1,-2.791875076E1
3.984323388E2,5.006250381E1,3.000000119E-1,-2.778750038E1
3.984523026E2,5.124375153E1,3.562500179E-1,-2.773125076E1
3.984723150E2,5.103750229E1,2.812500000E-1,-2.791875076E1
3.984923220E2,5.143125153E1,2.437500060E-1,-2.761875153E1
3.985123241E2,5.107500076E1,-9.375000000E-2,-2.844375038E1
3.985323561E2,5.116875076E1,-1.125000045E-1,-2.814375114E1
3.985523543E2,5.105625153E1,-1.312500089E-1,-2.773125076E1
3.985723480E2,5.086875153E1,-1.875000075E-2,-2.782500076E1
3.985923497E2,5.049375153E1,-2.812500000E-1,-2.821875191E1
3.986123466E2,5.098125076E1,-3.750000000E-1,-2.855625153E1
3.986323500E2,4.961250305E1,-7.125000358E-1,-2.716875076E1
3.986523504E2,5.028750229E1,-3.000000119E-1,-2.780625153E1
3.986723573E2,5.077500153E1,-9.375000000E-2,-2.823750114E1
3.986923582E2,5.135625076E1,-1.875000000E-1,-2.846250153E1
3.987123546E2,5.058750153E1,-7.500000298E-2,-2.833125114E1
3.987323474E2,5.068125153E1,-2.812500000E-1,-2.833125114E1
3.987523495E2,5.109375381E1,-3.562500179E-1,-2.908125114E1
3.987723472E2,5.070000076E1,-5.812500119E-1,-2.812500191E1
3.987923411E2,5.049375153E1,-3.562500179E-1,-2.853750038E1
3.988123435E2,5.081250381E1,-7.125000358E-1,-2.938125038E1
3.988323417E2,5.049375153E1,-3.562500179E-1,-2.853750038E1
3.988523354E2,5.098125076E1,-6.562500000E-1,-2.720625114E1
3.988723392E2,5.010000229E1,-4.687500298E-1,-2.831250191E1
3.988923383E2,5.002500153E1,-1.087500095E0,-2.780625153E1
3.989123449E2,5.049375153E1,-5.812500119E-1,-2.823750114E1
3.989323460E2,5.049375153E1,-2.250000089E-1,-2.906250191E1
3.989523426E2,5.038125229E1,-3.000000119E-1,-2.791875076E1
3.989723360E2,5.030625153E1,-4.687500298E-1,-2.842500114E1
3.989923171E2,5.021250153E1,-5.625000000E-1,-2.821875191E1
3.990123196E2,4.974375153E1,-8.437500596E-1,-2.842500114E1
3.990323294E2,5.002500153E1,-7.687500119E-1,-2.801250076E1
3.990523334E2,5.030625153E1,-4.875000119E-1,-2.812500191E1
3.990723892E2,5.041875076E1,-9.562500119E-1,-2.853750038E1
3.990923827E2,4.981875229E1,-8.062500358E-1,-2.748750114E1
3.991123716E2,5.032500076E1,-9.937500358E-1,-2.780625153E1
3.991323692E2,5.062500381E1,-1.087500095E0,-2.812500191E1
3.991523630E2,5.090625381E1,-7.500000000E-1,-2.876250076E1
3.991723522E2,5.051250076E1,-1.087500095E0,-2.803125191E1
3.991923416E2,5.073750305E1,-1.350000024E0,-2.865000153E1
3.992122970E2,5.004375076E1,-1.256250024E0,-2.812500191E1
3.992323029E2,5.034375381E1,-1.256250024E0,-2.833125114E1
3.992523163E2,5.034375381E1,-1.462500095E0,-2.823750114E1
3.992723238E2,4.995000076E1,-1.575000048E0,-2.790000153E1
3.992923486E2,5.004375076E1,-1.462500095E0,-2.812500191E1
3.993123525E2,5.026875305E1,-2.137500048E0,-2.844375038E1
3.993323506E2,5.017500305E1,-2.137500048E0,-2.865000153E1
3.993523447E2,5.026875305E1,-1.875000119E0,-2.803125191E1
3.993723467E2,5.026875305E1,-1.762500048E0,-2.833125114E1
3.993923428E2,5.066250229E1,-2.137500048E0,-2.866875076E1
3.994123486E2,4.996875381E1,-1.856250048E0,-2.812500191E1
3.994323487E2,4.998750305E1,-2.381250143E0,-2.760000038E1
3.994523445E2,4.970625305E1,-2.512500048E0,-2.874375153E1
3.994723482E2,4.970625305E1,-2.418750048E0,-2.842500114E1
3.994923471E2,4.942500305E1,-2.925000191E0,-2.821875191E1
3.995123537E2,4.981875229E1,-2.868750095E0,-2.780625153E1
3.995323444E2,4.893750381E1,-2.906250000E0,-2.840625191E1
3.995523428E2,4.944375229E1,-3.243750095E0,-2.780625153E1
3.995723378E2,4.933125305E1,-2.718750000E0,-2.821875191E1
3.995923413E2,4.933125305E1,-3.018750191E0,-2.831250191E1
3.996123396E2,4.925625229E1,-3.075000048E0,-2.893125153E1
3.996323351E2,4.914375305E1,-2.981250048E0,-2.863125038E1
3.996523389E2,4.846875381E1,-3.056250095E0,-2.891250038E1
3.996723378E2,4.837500381E1,-3.262500048E0,-2.870625114E1
3.996923442E2,4.848750305E1,-3.468750238E0,-2.870625114E1
3.997123450E2,4.788750076E1,-3.131250143E0,-2.889375114E1
3.997323418E2,4.828125381E1,-3.131250143E0,-2.921250153E1
3.997523252E2,4.800000000E1,-3.318750143E0,-2.932500076E1
3.997723294E2,4.828125381E1,-2.925000191E0,-2.921250153E1
3.997923292E2,4.818750381E1,-3.318750143E0,-2.941875076E1
3.998123363E2,4.884375381E1,-2.625000000E0,-2.955000114E1
3.998323720E2,4.835625076E1,-2.643750191E0,-2.900625038E1
3.998523728E2,4.903125381E1,-2.343750000E0,-2.943750191E1
3.998723679E2,4.826250076E1,-2.493750095E0,-3.005625153E1
3.998923593E2,4.865625381E1,-2.287500143E0,-3.026250076E1
3.999123595E2,4.798125076E1,-2.681250095E0,-3.003750038E1
3.999323539E2,4.856250381E1,-2.681250095E0,-3.016875076E1
3.999523471E2,4.846875381E1,-2.456250191E0,-3.058125114E1
3.999723489E2,4.815000153E1,-2.100000143E0,-2.983125114E1
3.999923464E2,4.843125153E1,-1.987500072E0,-3.005625153E1
4.000123407E2,4.863750076E1,-1.968750119E0,-3.046875191E1
4.000323434E2,4.861875153E1,-1.687500119E0,-3.046875191E1
4.000523537E2,4.882500076E1,-1.668750048E0,-3.088125038E1
4.000723462E2,4.891875076E1,-1.556250095E0,-3.090000153E1
4.000923471E2,4.901250076E1,-1.500000000E0,-3.037500191E1
4.001123440E2,4.813125229E1,-1.556250095E0,-3.065625191E1
4.001323377E2,4.871250153E1,-1.481250048E0,-3.058125114E1
4.001523388E2,4.850625229E1,-1.106250048E0,-3.003750038E1
4.001723375E2,4.948125076E1,-1.218750000E0,-3.016875076E1
4.001923434E2,4.869375229E1,-1.125000000E0,-2.994375038E1
4.002123443E2,4.927500153E1,-9.000000358E-1,-3.048750114E1
4.002323408E2,4.925625229E1,-7.125000358E-1,-3.028125191E1
4.002523453E2,4.983750153E1,-3.375000060E-1,-3.028125191E1
4.002723450E2,4.983750153E1,-3.187500238E-1,-3.080625153E1
4.002923307E2,4.965000153E1,-4.875000119E-1,-3.101250076E1
4.003123365E2,4.946250153E1,-8.250000477E-1,-3.028125191E1
4.003323372E2,4.948125076E1,-8.812500238E-1,-3.090000153E1
4.003523341E2,4.985625076E1,-6.187500358E-1,-3.060000038E1
4.003723841E2,4.966875076E1,-1.143750072E0,-3.007500076E1
4.003923738E2,4.951875305E1,-1.500000060E-1,-2.986875153E1
4.004123712E2,5.004375076E1,-5.250000358E-1,-3.071250153E1
4.004323644E2,5.036250305E1,-1.143750072E0,-3.041250038E1
4.004523547E2,5.004375076E1,-7.125000358E-1,-3.071250153E1
4.004723527E2,4.948125076E1,-1.143750072E0,-2.996250153E1
4.004923493E2,4.948125076E1,-1.218750000E0,-3.016875076E1
4.005123103E2,4.891875076E1,-1.687500119E0,-3.037500191E1
4.005323197E2,4.888125229E1,-1.106250048E0,-3.026250076E1
4.005523242E2,4.920000076E1,-1.631250024E0,-2.996250153E1
4.005723243E2,4.920000076E1,-1.443750024E0,-2.985000038E1
4.005923663E2,4.940625381E1,-1.800000072E0,-3.039375114E1
4.006123611E2,4.938750076E1,-1.387500048E0,-3.069375038E1
4.006323518E2,4.950000381E1,-1.387500048E0,-3.069375038E1
4.006523510E2,4.890000153E1,-1.275000095E0,-3.088125038E1
4.006723464E2,4.942500305E1,-1.856250048E0,-3.112500191E1
4.006923487E2,4.871250153E1,-1.481250048E0,-3.058125114E1
4.007123477E2,4.884375381E1,-2.043750048E0,-3.110625076E1
4.007323426E2,4.901250076E1,-1.781250119E0,-3.078750038E1
4.007523461E2,4.931250381E1,-1.556250095E0,-3.110625076E1
4.007723449E2,4.891875076E1,-1.875000119E0,-3.069375038E1
4.007923397E2,4.929375076E1,-1.181250095E0,-3.099375153E1
4.008123436E2,4.948125076E1,-1.312500000E0,-3.039375114E1
4.008323435E2,4.948125076E1,-1.068750024E0,-3.121875191E1
4.008523382E2,4.957500076E1,-1.256250024E0,-2.975625038E1
4.008723412E2,4.929375076E1,-1.068750024E0,-3.110625076E1
4.008923396E2,4.908750153E1,-1.050000072E0,-3.131250191E1
4.009124023E2,4.970625305E1,-1.443750024E0,-3.174375153E1
4.009323902E2,4.929375076E1,-9.375000596E-1,-3.163125038E1
4.009523749E2,4.927500153E1,-6.562500000E-1,-3.131250191E1
4.009723692E2,4.976250076E1,-5.437500477E-1,-3.195000076E1
4.009923606E2,5.051250076E1,9.375000000E-2,-3.144375038E1
4.010123497E2,5.002500153E1,-9.375000000E-2,-3.112500191E1
4.010323491E2,5.028750229E1,5.062500238E-1,-3.144375038E1
4.010523235E2,5.013750076E1,-1.875000000E-1,-3.153750038E1
4.010723214E2,5.032500076E1,-1.500000060E-1,-3.226875305E1
4.010923279E2,5.030625153E1,7.500000298E-2,-3.091875076E1
4.011123296E2,5.032500076E1,-1.875000000E-1,-3.165000153E1
4.011323727E2,5.079375076E1,5.625000224E-2,-3.082500076E1
4.011523686E2,5.116875076E1,3.562500179E-1,-3.114375114E1
4.011723598E2,5.077500153E1,5.812500119E-1,-3.144375038E1
4.011923597E2,5.107500076E1,3.937500119E-1,-3.166875076E1
4.012123555E2,5.068125153E1,4.875000119E-1,-3.123750114E1
4.012323475E2,5.118750381E1,2.812500000E-1,-3.146250153E1
4.012523492E2,5.023125076E1,-2.062500119E-1,-3.123750114E1
4.012723576E2,5.062500381E1,-3.000000119E-1,-3.155625153E1
4.012923487E2,5.032500076E1,-3.000000119E-1,-3.112500191E1
4.013123489E2,5.098125076E1,6.000000238E-1,-3.166875076E1
4.013323454E2,5.068125153E1,5.812500119E-1,-3.114375114E1
4.013523615E2,5.047500229E1,8.062500358E-1,-3.153750038E1
4.013723586E2,5.077500153E1,9.000000358E-1,-3.176250076E1
4.013923518E2,5.068125153E1,8.062500358E-1,-3.165000153E1
4.014123536E2,5.049375153E1,3.187500238E-1,-3.176250076E1
4.014323511E2,5.088750076E1,6.000000238E-1,-3.176250076E1
4.014523438E2,5.047500229E1,9.000000358E-1,-3.165000153E1
4.014723471E2,5.015625381E1,1.406250000E0,-3.163125038E1
4.014923454E2,4.987500381E1,9.937500358E-1,-3.110625076E1
4.015123401E2,5.034375381E1,1.800000072E0,-3.174375153E1
4.015323435E2,5.101875305E1,1.968750119E0,-3.165000153E1
4.015523425E2,5.064375305E1,1.706250072E0,-3.195000076E1
4.015723377E2,5.085000229E1,1.481250048E0,-3.165000153E1
4.015923315E2,5.043750381E1,1.781250119E0,-3.133125114E1
4.016123327E2,5.055000305E1,1.500000000E0,-3.165000153E1
4.016323300E2,5.071875381E1,1.950000048E0,-3.091875076E1
4.016523353E2,5.130000305E1,2.043750048E0,-3.135000038E1
4.016723921E2,5.040000153E1,2.568750143E0,-3.131250191E1
4.016923866E2,5.118750381E1,2.662500143E0,-3.144375038E1
4.017123763E2,5.109375381E1,2.456250191E0,-3.155625153E1
4.017323635E2,5.109375381E1,2.362500191E0,-3.144375038E1
4.017523604E2,5.135625076E1,2.906250000E0,-3.082500076E1
4.017723519E2,5.146875381E1,2.306250095E0,-3.073125076E1
4.017923547E2,5.068125153E1,2.643750191E0,-3.091875076E1
4.018123094E2,5.158125305E1,2.231250048E0,-3.125625038E1
4.018323142E2,5.193750381E1,2.887500048E0,-3.084375191E1
4.018523151E2,5.233125305E1,3.093750238E0,-3.116250038E1
4.018723240E2,5.182500076E1,3.075000048E0,-3.063750076E1
4.018923620E2,5.182500076E1,3.393750191E0,-3.073125076E1
4.019123533E2,5.175000381E1,2.831250191E0,-3.135000038E1
4.019323528E2,5.154375076E1,3.225000143E0,-3.123750114E1
4.019523479E2,5.145000076E1,2.887500048E0,-3.061875153E1
4.019723511E2,5.216250229E1,2.306250095E0,-3.095625114E1
4.019923482E2,5.182500076E1,3.056250095E0,-3.000000191E1
4.020123433E2,5.223750305E1,2.850000143E0,-3.022500038E1
4.020323462E2,5.270625305E1,3.150000095E0,-3.045000076E1
4.020523444E2,5.272500229E1,2.962500095E0,-3.065625191E1
4.020723389E2,5.235000229E1,2.268750191E0,-3.065625191E1
4.020923421E2,5.265000153E1,2.362500191E0,-3.045000076E1
4.021123408E2,5.246250153E1,1.950000048E0,-3.013125038E1
4.021323362E2,5.227500153E1,1.650000095E0,-3.003750038E1
4.021523396E2,5.199375153E1,1.650000095E0,-3.001875114E1
4.021723383E2,5.278125381E1,1.350000024E0,-3.015000153E1
4.021923445E2,5.306250381E1,1.631250024E0,-3.026250076E1
4.022123446E2,5.276250076E1,1.668750048E0,-3.067500114E1
4.022323418E2,5.250000381E1,8.062500358E-1,-2.932500076E1
4.022523461E2,5.261250305E1,5.625000000E-1,-3.026250076E1
4.022723456E2,5.263125229E1,2.812500000E-1,-3.046875191E1
4.022923408E2,5.214375305E1,9.375000000E-2,-3.045000076E1
4.023123444E2,5.263125229E1,5.625000224E-2,-3.015000153E1
4.023323434E2,5.285625076E1,-3.375000060E-1,-3.016875076E1
4.023523282E2,5.302500153E1,3.375000060E-1,-3.163125038E1
4.023723336E2,5.295000076E1,-2.812500000E-1,-3.142500114E1
4.023923342E2,5.306250381E1,-4.875000119E-1,-3.110625076E1
4.024123423E2,5.248125076E1,-8.062500358E-1,-3.037500191E1
4.024323899E2,5.280000305E1,-1.181250095E0,-3.099375153E1
4.024523885E2,5.259375381E1,-9.937500358E-1,-3.090000153E1
4.024723814E2,5.268750381E1,-1.087500095E0,-3.090000153E1
4.024923707E2,5.240625381E1,-1.162500024E0,-3.129375076E1
4.025123577E2,5.308125305E1,-5.250000358E-1,-3.215625000E1
4.025323534E2,5.289375305E1,-1.050000072E0,-3.172500038E1
4.025523479E2,5.321250153E1,-1.425000072E0,-3.226875305E1
4.025722965E2,5.263125229E1,-1.481250048E0,-3.277500153E1
4.025923079E2,5.272500229E1,-1.518750072E0,-3.204375076E1
4.026123144E2,5.255625153E1,-1.893750072E0,-3.245625305E1
4.026323162E2,5.244375229E1,-1.593750119E0,-3.234375000E1
4.026523374E2,5.272500229E1,-1.293750048E0,-3.245625305E1
4.026723386E2,5.293125153E1,-1.443750024E0,-3.330000305E1
4.026923463E2,5.291250229E1,-1.068750024E0,-3.318750000E1
4.027123478E2,5.302500153E1,-1.237500072E0,-3.350625229E1
