"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
6.508215148E2,1.111349333E1,7.735434167E1,2.917934094E2,7.415088177E0,1.840000000E2,1.700000048E0,1.230000019E1
6.518175157E2,1.111341167E1,7.735434167E1,2.919936934E2,9.068376541E0,1.828200073E2,1.700000048E0,1.250000000E1
6.528151985E2,1.111332333E1,7.735434000E1,2.918940002E2,1.020436764E1,1.814199982E2,1.700000048E0,1.280000019E1
6.538153259E2,1.111322667E1,7.735433667E1,2.918943358E2,1.034282875E1,1.818099976E2,1.700000048E0,1.289999962E1
6.548251717E2,1.111313167E1,7.735433333E1,2.917946656E2,9.977375984E0,1.813600006E2,1.600000024E0,1.319999981E1
6.558171628E2,1.111304500E1,7.735432500E1,2.914949657E2,8.854766846E0,1.829400024E2,1.600000024E0,1.280000019E1
6.568172633E2,1.111297000E1,7.735432000E1,2.912952258E2,7.139711857E0,1.816900024E2,1.600000024E0,1.289999962E1
6.578210514E2,1.111291500E1,7.735432000E1,2.909954170E2,5.089573383E0,1.799100037E2,1.600000024E0,1.310000038E1
6.588143406E2,1.111287833E1,7.735431833E1,2.917955442E2,3.497022867E0,1.849700012E2,1.500000000E0,1.300000000E1
6.598147363E2,1.111284333E1,7.735431833E1,2.918956659E2,4.658236027E0,1.860299988E2,1.500000000E0,1.310000038E1
6.608171428E2,1.111280167E1,7.735430667E1,2.915958091E2,4.810079098E0,1.872400055E2,1.700000048E0,1.319999981E1
6.618165277E2,1.111276167E1,7.735429167E1,2.918959460E2,4.691692829E0,1.881600037E2,1.700000048E0,1.189999962E1
6.628191969E2,1.111273667E1,7.735427500E1,2.916960304E2,4.720517635E0,1.903200073E2,1.899999976E0,1.219999981E1
6.638181914E2,1.111270500E1,7.735425500E1,2.919961376E2,4.725150108E0,1.997100067E2,2.000000000E0,1.239999962E1
6.648159480E2,1.111267500E1,7.735421333E1,2.914962358E2,4.987143517E0,2.127400055E2,2.099999905E0,1.260000038E1
6.658235710E2,1.111264833E1,7.735414833E1,2.913963191E2,7.652890205E0,2.475599976E2,2.099999905E0,1.280000019E1
6.668154520E2,1.111262333E1,7.735406333E1,2.912963936E2,9.285074234E0,2.572399902E2,1.899999976E0,1.160000038E1
6.678151218E2,1.111261000E1,7.735397000E1,2.904964263E2,8.693657875E0,2.594100037E2,1.600000024E0,1.169999981E1
6.688108175E2,1.111259500E1,7.735389167E1,2.898964671E2,7.606564999E0,2.574800110E2,1.500000000E0,1.180000019E1
6.698159794E2,1.111258167E1,7.735383000E1,2.893965044E2,6.007323265E0,2.563800049E2,1.500000000E0,1.189999962E1
6.708192255E2,1.111257333E1,7.735378500E1,2.889965268E2,4.509995937E0,2.633999939E2,1.500000000E0,1.200000000E1
6.718157732E2,1.111256667E1,7.735375333E1,2.887965454E2,3.819238901E0,2.594400024E2,1.600000024E0,1.219999981E1
6.728217747E2,1.111256500E1,7.735371000E1,2.884965449E2,4.785372734E0,2.619200134E2,1.600000024E0,1.219999981E1
6.738169456E2,1.111255500E1,7.735366333E1,2.880965728E2,5.993425369E0,2.584100037E2,1.500000000E0,1.200000000E1
6.748150216E2,1.111253667E1,7.735360833E1,2.882966286E2,6.784553528E0,2.521000061E2,1.399999976E0,1.189999962E1
6.758214455E2,1.111251500E1,7.735354833E1,2.877966952E2,7.583402634E0,2.492100067E2,1.399999976E0,1.180000019E1
6.768182216E2,1.111249167E1,7.735348333E1,2.876967669E2,7.463986874E0,2.525000000E2,1.399999976E0,1.169999981E1
6.778178073E2,1.111247167E1,7.735342500E1,2.875968279E2,6.886983395E0,2.522200012E2,1.399999976E0,1.169999981E1
6.788161831E2,1.111245000E1,7.735336833E1,2.873968950E2,6.322847843E0,2.476499939E2,1.600000024E0,1.189999962E1
6.798206696E2,1.111242833E1,7.735332500E1,2.872969640E2,5.297521114E0,2.448000031E2,1.600000024E0,1.219999981E1
6.808187741E2,1.111240833E1,7.735329833E1,2.874970297E2,3.716809273E0,2.408800049E2,1.700000048E0,1.260000038E1
6.818166840E2,1.111239167E1,7.735327000E1,2.873970836E2,4.117262840E0,2.408600006E2,1.799999952E0,1.300000000E1
6.828180348E2,1.111237667E1,7.735323167E1,2.873971302E2,5.161634445E0,2.477799988E2,1.799999952E0,1.319999981E1
6.838183193E2,1.111236500E1,7.735317333E1,2.875971622E2,6.358363628E0,2.543000031E2,1.799999952E0,1.339999962E1
6.848160818E2,1.111235167E1,7.735311000E1,2.874971994E2,7.335821152E0,2.547799988E2,1.700000048E0,1.310000038E1
6.858200877E2,1.111233167E1,7.735303667E1,2.875972583E2,8.204157829E0,2.552500000E2,1.600000024E0,1.300000000E1
6.868174687E2,1.111231000E1,7.735295667E1,2.874973220E2,9.320590019E0,2.536499939E2,1.600000024E0,1.300000000E1
6.878201480E2,1.111228500E1,7.735287000E1,2.874973964E2,9.800826073E0,2.528699951E2,1.500000000E0,1.310000038E1
6.888206982E2,1.111226000E1,7.735278333E1,2.875974707E2,9.780237198E0,2.560400085E2,1.500000000E0,1.300000000E1
6.898190606E2,1.111224167E1,7.735269833E1,2.874975221E2,9.176982880E0,2.567799988E2,1.600000024E0,1.300000000E1
6.908160895E2,1.111222500E1,7.735262000E1,2.871975687E2,8.858369827E0,2.560799866E2,1.600000024E0,1.289999962E1
6.918168259E2,1.111220667E1,7.735254667E1,2.868976218E2,8.335926056E0,2.570000000E2,1.600000024E0,1.310000038E1
6.928171730E2,1.111219167E1,7.735247333E1,2.868976634E2,7.447515965E0,2.542200012E2,1.600000024E0,1.319999981E1
6.938182360E2,1.111217667E1,7.735240833E1,2.867977061E2,6.409321308E0,2.555200043E2,1.500000000E0,1.300000000E1
6.948111809E2,1.111216333E1,7.735236167E1,2.866977457E2,4.574336529E0,2.553099976E2,1.500000000E0,1.260000038E1
6.958172065E2,1.111215833E1,7.735232333E1,2.864977575E2,3.709603071E0,2.595100098E2,1.500000000E0,1.230000019E1
6.968170612E2,1.111215167E1,7.735229833E1,2.862977771E2,2.481990576E0,2.583699951E2,1.500000000E0,1.169999981E1
6.978170621E2,1.111214500E1,7.735227500E1,2.863977969E2,2.461401701E0,2.483800049E2,1.500000000E0,1.150000000E1
6.988195074E2,1.111213667E1,7.735225333E1,2.868978227E2,2.436695099E0,2.442799988E2,1.500000000E0,1.160000038E1
6.998175701E2,1.111212333E1,7.735223500E1,2.870978665E2,1.976533294E0,2.179600067E2,1.500000000E0,1.180000019E1
7.008156527E2,1.111210500E1,7.735222500E1,2.868979288E2,2.014107943E0,2.019299927E2,1.600000024E0,1.219999981E1
7.018137296E2,1.111208667E1,7.735221833E1,2.871979916E2,2.041903019E0,1.995099945E2,1.500000000E0,1.239999962E1
7.028207234E2,1.111207000E1,7.735221667E1,2.870980494E2,1.648655295E0,1.843000031E2,1.500000000E0,1.280000019E1
7.038191674E2,1.111204833E1,7.735221833E1,2.868981250E2,2.708982944E0,1.779700012E2,1.500000000E0,1.310000038E1
7.048197853E2,1.111202333E1,7.735222500E1,2.869982130E2,2.230806112E0,1.660700073E2,1.600000024E0,1.360000038E1
7.058204825E2,1.111200833E1,7.735222667E1,2.868982654E2,1.425265789E0,1.660700073E2,1.600000024E0,1.360000038E1
7.068185727E2,1.111199833E1,7.735222667E1,2.869983002E2,1.285776138E0,1.660700073E2,1.700000048E0,1.389999962E1
7.078141819E2,1.111198667E1,7.735222667E1,2.871983408E2,1.298129439E0,1.660700073E2,1.899999976E0,1.410000038E1
7.088223477E2,1.111197333E1,7.735222667E1,2.872983872E2,1.581226707E0,1.842200012E2,2.099999905E0,1.400000000E1
7.098185339E2,1.111195667E1,7.735222500E1,2.873984449E2,1.840646625E0,1.777100067E2,2.400000095E0,1.419999981E1
7.108213655E2,1.111194167E1,7.735223333E1,2.878984983E2,1.820572495E0,1.610700073E2,2.599999905E0,1.439999962E1
7.118172293E2,1.111193500E1,7.735224000E1,2.883985225E2,1.610565782E0,1.540099945E2,2.599999905E0,1.550000000E1
7.128147840E2,1.111193500E1,7.735224500E1,2.880985232E2,1.106138110E0,1.540099945E2,2.599999905E0,1.589999962E1
7.138181299E2,1.111193167E1,7.735224333E1,2.884985346E2,1.211656094E0,1.540099945E2,2.400000095E0,1.510000038E1
7.148137114E2,1.111191500E1,7.735224167E1,2.887985923E2,1.659979224E0,1.617200012E2,2.200000048E0,1.469999981E1
7.158188197E2,1.111190167E1,7.735224667E1,2.891986395E2,2.054771185E0,1.507500000E2,2.099999905E0,1.469999981E1
7.168204732E2,1.111187667E1,7.735225167E1,2.895987272E2,2.207643509E0,1.518200073E2,2.000000000E0,1.450000000E1
7.178218416E2,1.111185667E1,7.735224833E1,2.899987963E2,1.882853866E0,1.682200012E2,1.899999976E0,1.439999962E1
7.188125474E2,1.111183833E1,7.735225167E1,2.901988606E2,1.847338080E0,1.775700073E2,1.799999952E0,1.389999962E1
7.198170364E2,1.111182000E1,7.735225333E1,2.898989246E2,1.681082726E0,1.971000061E2,1.700000048E0,1.350000000E1
7.208176711E2,1.111179667E1,7.735225667E1,2.899990063E2,2.725454092E0,1.801100006E2,1.600000024E0,1.330000019E1
7.218191566E2,1.111176667E1,7.735226333E1,2.900991116E2,3.176865578E0,1.653300018E2,1.500000000E0,1.310000038E1
7.228164858E2,1.111173833E1,7.735227333E1,2.901992116E2,3.378121853E0,1.676900024E2,1.500000000E0,1.250000000E1
7.238166124E2,1.111170333E1,7.735227500E1,2.903993337E2,3.542833090E0,1.885099945E2,1.500000000E0,1.169999981E1
7.248133098E2,1.111167000E1,7.735226500E1,2.903994482E2,3.915492058E0,2.038500061E2,1.500000000E0,1.150000000E1
7.258162941E2,1.111163667E1,7.735224500E1,2.907995613E2,3.580407858E0,2.198600006E2,1.500000000E0,1.150000000E1
7.268184376E2,1.111161500E1,7.735221833E1,2.910996328E2,4.484774590E0,2.401600037E2,1.500000000E0,1.130000019E1
7.278163813E2,1.111159667E1,7.735217333E1,2.915996901E2,5.622825623E0,2.512599945E2,1.500000000E0,1.150000000E1
7.288164800E2,1.111158500E1,7.735211667E1,2.915997225E2,6.585870743E0,2.595700073E2,1.500000000E0,1.150000000E1
7.298159151E2,1.111157500E1,7.735205000E1,2.914997477E2,7.125814438E0,2.608900146E2,1.500000000E0,1.189999962E1
7.308147268E2,1.111156167E1,7.735197167E1,2.913997827E2,8.372986794E0,2.614700012E2,1.600000024E0,1.189999962E1
7.318133009E2,1.111154500E1,7.735188500E1,2.908998282E2,9.775089264E0,2.610299988E2,1.600000024E0,1.189999962E1
7.328154492E2,1.111152333E1,7.735179500E1,2.904998906E2,1.080196095E1,2.574400024E2,1.500000000E0,1.210000038E1
7.338186093E2,1.111149667E1,7.735169167E1,2.902999685E2,1.204655933E1,2.555800018E2,1.600000024E0,1.210000038E1
7.348208250E2,1.111146333E1,7.735158833E1,2.901000695E2,1.220200539E1,2.529199982E2,1.600000024E0,1.219999981E1
7.358163391E2,1.111142500E1,7.735148167E1,2.898001875E2,1.221178436E1,2.508200073E2,1.600000024E0,1.230000019E1
7.368181120E2,1.111139667E1,7.735137333E1,2.896002705E2,1.207692719E1,2.543500061E2,1.500000000E0,1.210000038E1
7.378180520E2,1.111137167E1,7.735126833E1,2.896003424E2,1.171868038E1,2.560899963E2,1.500000000E0,1.230000019E1
7.388202230E2,1.111134667E1,7.735116333E1,2.894004142E2,1.197192383E1,2.565899963E2,1.399999976E0,1.189999962E1
7.398184016E2,1.111131667E1,7.735105833E1,2.894005035E2,1.222207928E1,2.547100067E2,1.399999976E0,1.169999981E1
7.408208797E2,1.111128500E1,7.735095333E1,2.894005986E2,1.183037567E1,2.532899933E2,1.399999976E0,1.169999981E1
7.418179187E2,1.111125500E1,7.735085167E1,2.897006884E2,1.118182564E1,2.547599945E2,1.399999976E0,1.169999981E1
7.428173440E2,1.111123000E1,7.735075500E1,2.896007615E2,1.092137623E1,2.553399963E2,1.399999976E0,1.180000019E1
7.438108181E2,1.111120833E1,7.735066500E1,2.895008239E2,1.008804131E1,2.557100067E2,1.500000000E0,1.189999962E1
7.448156418E2,1.111118833E1,7.735058000E1,2.893008813E2,9.530596733E0,2.589200134E2,1.600000024E0,1.210000038E1
7.458166293E2,1.111117167E1,7.735049500E1,2.895009271E2,9.493021965E0,2.575599976E2,1.600000024E0,1.239999962E1
7.468193163E2,1.111115167E1,7.735041833E1,2.898009857E2,8.682334900E0,2.573599854E2,1.600000024E0,1.260000038E1
7.478154003E2,1.111113500E1,7.735034500E1,2.898010332E2,8.145994186E0,2.575299988E2,1.600000024E0,1.260000038E1
7.488208536E2,1.111112167E1,7.735027833E1,2.899010700E2,7.560239792E0,2.601199951E2,1.600000024E0,1.289999962E1
7.498148387E2,1.111111333E1,7.735021833E1,2.897010904E2,7.186037064E0,2.612999878E2,1.500000000E0,1.230000019E1
7.508199587E2,1.111110000E1,7.735015500E1,2.897011277E2,6.752126217E0,2.608699951E2,1.500000000E0,1.200000000E1
7.518161490E2,1.111108833E1,7.735009667E1,2.898011599E2,6.601827145E0,2.584700012E2,1.500000000E0,1.210000038E1
7.528158167E2,1.111107833E1,7.735003833E1,2.899011863E2,6.002175808E0,2.581000061E2,1.500000000E0,1.219999981E1
7.538187840E2,1.111106833E1,7.734999167E1,2.899012144E2,4.802873135E0,2.572399902E2,1.500000000E0,1.189999962E1
7.548171858E2,1.111105833E1,7.734995667E1,2.898012442E2,3.335914612E0,2.540800018E2,1.500000000E0,1.200000000E1
7.558153683E2,1.111105333E1,7.734993500E1,2.896012585E2,1.844764471E0,2.535700073E2,1.500000000E0,1.200000000E1
7.568167970E2,1.111104500E1,7.734991667E1,2.897012849E2,2.129405737E0,2.472299957E2,1.399999976E0,1.219999981E1
7.578141813E2,1.111103333E1,7.734990333E1,2.898013236E2,2.151538849E0,2.193699951E2,1.399999976E0,1.239999962E1
7.588163341E2,1.111101000E1,7.734989500E1,2.898014037E2,3.051788092E0,2.005399933E2,1.600000024E0,1.230000019E1
7.598202144E2,1.111097667E1,7.734989167E1,2.899015193E2,3.804826736E0,1.786600037E2,1.600000024E0,1.239999962E1
7.608194148E2,1.111094833E1,7.734989333E1,2.902016182E2,2.771779060E0,1.733600006E2,1.700000048E0,1.250000000E1
7.618149495E2,1.111092667E1,7.734989667E1,2.904016941E2,2.328088522E0,1.646600037E2,1.799999952E0,1.269999981E1
7.628146178E2,1.111090833E1,7.734989333E1,2.914017575E2,2.722880602E0,1.812599945E2,1.799999952E0,1.310000038E1
7.638196640E2,1.111088500E1,7.734989167E1,2.921018385E2,2.718248129E0,1.764100037E2,1.899999976E0,1.339999962E1
7.648159059E2,1.111085500E1,7.734989333E1,2.928019432E2,3.766737223E0,1.769299927E2,1.899999976E0,1.369999981E1
7.658161622E2,1.111081167E1,7.734989833E1,2.933020949E2,5.043248177E0,1.698800049E2,1.799999952E0,1.339999962E1
7.668199523E2,1.111076333E1,7.734990667E1,2.940022644E2,5.929085255E0,1.706799927E2,1.799999952E0,1.319999981E1
7.678140077E2,1.111070667E1,7.734991833E1,2.943024634E2,6.607489109E0,1.686499939E2,1.799999952E0,1.310000038E1
7.688146052E2,1.111064667E1,7.734992833E1,2.947026738E2,6.580723763E0,1.741199951E2,1.799999952E0,1.319999981E1
7.698140055E2,1.111058667E1,7.734993167E1,2.947028832E2,6.184387684E0,1.742799988E2,1.799999952E0,1.339999962E1
7.708191929E2,1.111052667E1,7.734993333E1,2.941030924E2,6.203947067E0,1.725299988E2,1.700000048E0,1.410000038E1
7.718198422E2,1.111046000E1,7.734994500E1,2.938033262E2,6.578149796E0,1.723200073E2,1.700000048E0,1.400000000E1
7.728185764E2,1.111040000E1,7.734995333E1,2.939035364E2,6.711977959E0,1.714799957E2,1.700000048E0,1.430000019E1
7.738146511E2,1.111033833E1,7.734996333E1,2.938037525E2,6.583811760E0,1.713899994E2,1.799999952E0,1.400000000E1
7.748170003E2,1.111029000E1,7.734997000E1,2.934039218E2,5.783933640E0,1.750700073E2,1.799999952E0,1.400000000E1
7.758151127E2,1.111023167E1,7.734998333E1,2.930041269E2,5.886878014E0,1.670500031E2,1.700000048E0,1.389999962E1
7.768145945E2,1.111018167E1,7.734999333E1,2.921043024E2,5.089573383E0,1.715399933E2,1.700000048E0,1.350000000E1
7.778168972E2,1.111013167E1,7.735000333E1,2.920044780E2,5.196635723E0,1.704100037E2,1.700000048E0,1.330000019E1
7.788155933E2,1.111008833E1,7.735001333E1,2.915046303E2,5.174502373E0,1.692200012E2,1.600000024E0,1.289999962E1
7.798144062E2,1.111004500E1,7.735002000E1,2.908047821E2,5.308845043E0,1.721300049E2,1.600000024E0,1.260000038E1
7.808246292E2,1.110999833E1,7.735003167E1,2.906049463E2,5.389141560E0,1.700500031E2,1.600000024E0,1.280000019E1
7.818182182E2,1.110995500E1,7.735004000E1,2.905050984E2,4.874419212E0,1.678200073E2,1.700000048E0,1.300000000E1
7.828196650E2,1.110991667E1,7.735004833E1,2.904052331E2,4.203736305E0,1.680500031E2,1.799999952E0,1.330000019E1
7.838186763E2,1.110988167E1,7.735004667E1,2.902053547E2,4.087409019E0,1.749900055E2,1.799999952E0,1.350000000E1
7.848163778E2,1.110984833E1,7.735004333E1,2.899054703E2,3.967478991E0,1.767200012E2,1.700000048E0,1.389999962E1
7.858206779E2,1.110982000E1,7.735004333E1,2.894055690E2,3.829533339E0,1.797700043E2,1.700000048E0,1.380000019E1
7.868163320E2,1.110978167E1,7.735004667E1,2.889057030E2,4.367418289E0,1.749900055E2,1.700000048E0,1.339999962E1
7.878163844E2,1.110974167E1,7.735005333E1,2.882058432E2,4.983026028E0,1.751499939E2,1.700000048E0,1.319999981E1
7.888146618E2,1.110969167E1,7.735006167E1,2.876060185E2,5.175531864E0,1.702799988E2,1.700000048E0,1.339999962E1
7.898151674E2,1.110964167E1,7.735007167E1,2.873061940E2,5.469953060E0,1.692500000E2,1.799999952E0,1.350000000E1
7.908171210E2,1.110959833E1,7.735007667E1,2.865063457E2,5.256857872E0,1.694700012E2,1.799999952E0,1.360000038E1
7.918159538E2,1.110955667E1,7.735008500E1,2.863064919E2,4.810079098E0,1.687899933E2,1.799999952E0,1.389999962E1
7.928116129E2,1.110951667E1,7.735008833E1,2.858066317E2,4.245429039E0,1.724100037E2,1.799999952E0,1.430000019E1
7.938130790E2,1.110948000E1,7.735009167E1,2.857067599E2,3.826445103E0,1.718699951E2,1.799999952E0,1.450000000E1
7.948171932E2,1.110944667E1,7.735010167E1,2.855068773E2,4.025127888E0,1.679799957E2,1.799999952E0,1.450000000E1
7.958202117E2,1.110941333E1,7.735011167E1,2.850069948E2,3.771884441E0,1.645899963E2,1.799999952E0,1.460000038E1
7.968160015E2,1.110938000E1,7.735012333E1,2.850071126E2,3.045611382E0,1.665599976E2,1.799999952E0,1.489999962E1
7.978174701E2,1.110935000E1,7.735013167E1,2.849072182E2,2.482505322E0,1.637899933E2,1.799999952E0,1.530000019E1
7.988165324E2,1.110932667E1,7.735014333E1,2.849073011E2,2.619421482E0,1.647899933E2,1.799999952E0,1.539999962E1
7.998182874E2,1.110930167E1,7.735015000E1,2.853073891E2,3.082671404E0,1.659400024E2,1.799999952E0,1.480000019E1
8.008152939E2,1.110927000E1,7.735015500E1,2.855075001E2,3.693131924E0,1.720000000E2,1.700000048E0,1.450000000E1
8.018160548E2,1.110922667E1,7.735016000E1,2.858076517E2,4.638162136E0,1.709100037E2,1.700000048E0,1.410000038E1
8.028138031E2,1.110918167E1,7.735016167E1,2.861078086E2,5.092146873E0,1.740800018E2,1.700000048E0,1.389999962E1
8.038164901E2,1.110913000E1,7.735016333E1,2.863079888E2,6.119017601E0,1.767299957E2,1.700000048E0,1.369999981E1
8.048161117E2,1.110907833E1,7.735016333E1,2.861081687E2,6.083501816E0,1.750200043E2,1.799999952E0,1.380000019E1
8.058135044E2,1.110902833E1,7.735017000E1,2.863083438E2,5.697975159E0,1.710500031E2,1.799999952E0,1.419999981E1
8.068156147E2,1.110897833E1,7.735017667E1,2.862085188E2,5.970777988E0,1.678600006E2,1.700000048E0,1.350000000E1
8.078163644E2,1.110892500E1,7.735018667E1,2.862087059E2,5.425172329E0,1.705000000E2,1.700000048E0,1.389999962E1
8.088189413E2,1.110888667E1,7.735019000E1,2.857088399E2,4.776622295E0,1.738099976E2,1.700000048E0,1.360000038E1
8.098176539E2,1.110883500E1,7.735019333E1,2.857090203E2,5.611501694E0,1.762899933E2,1.700000048E0,1.360000038E1
8.108156370E2,1.110878167E1,7.735019333E1,2.853092060E2,6.563222885E0,1.816100006E2,1.700000048E0,1.339999962E1
8.118184327E2,1.110871500E1,7.735019167E1,2.848094379E2,7.915398121E0,1.812899933E2,1.700000048E0,1.319999981E1
8.128163059E2,1.110863500E1,7.735019167E1,2.847097165E2,8.303499222E0,1.801199951E2,1.700000048E0,1.369999981E1
8.138207129E2,1.110855667E1,7.735019500E1,2.847099897E2,8.028122902E0,1.802100067E2,1.700000048E0,1.369999981E1
8.148182086E2,1.110848333E1,7.735019167E1,2.849102446E2,8.255629539E0,1.835800018E2,1.700000048E0,1.319999981E1
8.158158117E2,1.110840333E1,7.735018333E1,2.849105220E2,8.652995110E0,1.842100067E2,1.700000048E0,1.300000000E1
8.168135625E2,1.110832000E1,7.735018333E1,2.850108122E2,9.268088341E0,1.831000061E2,1.799999952E0,1.310000038E1
8.178248729E2,1.110822667E1,7.735019167E1,2.856111383E2,1.024966335E1,1.789299927E2,1.799999952E0,1.280000019E1
8.188163908E2,1.110813167E1,7.735019333E1,2.860114694E2,1.063313198E1,1.803699951E2,1.700000048E0,1.319999981E1
8.198175757E2,1.110802833E1,7.735019667E1,2.861118297E2,1.097181892E1,1.790200043E2,1.700000048E0,1.419999981E1
8.208166926E2,1.110792167E1,7.735019500E1,2.862122009E2,1.139131737E1,1.768600006E2,1.700000048E0,1.489999962E1
8.218141327E2,1.110781833E1,7.735020000E1,2.863125614E2,1.106343937E1,1.758800049E2,1.600000024E0,1.460000038E1
8.228206501E2,1.110771667E1,7.735020667E1,2.863129163E2,1.090233135E1,1.744299927E2,1.500000000E0,1.439999962E1
8.238106726E2,1.110762000E1,7.735021667E1,2.855132543E2,1.103512955E1,1.728000031E2,1.500000000E0,1.419999981E1
8.248135769E2,1.110752167E1,7.735023333E1,2.852135991E2,1.055180550E1,1.700200043E2,1.500000000E0,1.419999981E1
8.258159941E2,1.110743167E1,7.735024667E1,2.846139143E2,1.010760021E1,1.700899963E2,1.399999976E0,1.350000000E1
8.268159547E2,1.110734333E1,7.735025833E1,2.845142235E2,9.616040230E0,1.713600006E2,1.299999952E0,1.319999981E1
8.278177222E2,1.110726000E1,7.735027167E1,2.842145155E2,8.777043343E0,1.706799927E2,1.399999976E0,1.250000000E1
8.288157578E2,1.110718000E1,7.735028333E1,2.841147957E2,8.559315681E0,1.711699982E2,1.399999976E0,1.210000038E1
8.298175354E2,1.110710500E1,7.735029167E1,2.839150580E2,8.290116310E0,1.735599976E2,1.399999976E0,1.219999981E1
8.308184219E2,1.110702833E1,7.735030333E1,2.844153266E2,8.385339737E0,1.714600067E2,1.399999976E0,1.200000000E1
8.318152773E2,1.110695500E1,7.735031500E1,2.845155836E2,8.123860359E0,1.695200043E2,1.500000000E0,1.239999962E1
8.328182404E2,1.110688167E1,7.735032667E1,2.846158405E2,7.947310925E0,1.703800049E2,1.500000000E0,1.280000019E1
8.338173114E2,1.110680667E1,7.735034000E1,2.847161035E2,8.314308167E0,1.717899933E2,1.600000024E0,1.300000000E1
8.348162910E2,1.110672333E1,7.735035167E1,2.853163953E2,9.231028557E0,1.711600037E2,1.500000000E0,1.289999962E1
8.358192618E2,1.110664000E1,7.735035833E1,2.854166864E2,9.766339302E0,1.727200012E2,1.500000000E0,1.250000000E1
8.368162751E2,1.110655167E1,7.735036667E1,2.854169951E2,9.886784554E0,1.729499969E2,1.399999976E0,1.269999981E1
8.378197637E2,1.110646500E1,7.735037500E1,2.855172980E2,9.539346695E0,1.721499939E2,1.399999976E0,1.289999962E1
8.388159671E2,1.110637833E1,7.735038667E1,2.852176014E2,9.910976410E0,1.731799927E2,1.399999976E0,1.219999981E1
8.398148178E2,1.110629167E1,7.735040000E1,2.851179050E2,9.619129181E0,1.713300018E2,1.399999976E0,1.210000038E1
8.408142068E2,1.110620500E1,7.735041333E1,2.850182086E2,9.428167343E0,1.723500061E2,1.500000000E0,1.250000000E1
8.418150677E2,1.110612167E1,7.735042500E1,2.851185004E2,9.264485359E0,1.710599976E2,1.500000000E0,1.269999981E1
8.428213144E2,1.110603833E1,7.735044167E1,2.852187928E2,9.238234520E0,1.680700073E2,1.500000000E0,1.289999962E1
8.438177594E2,1.110595500E1,7.735046167E1,2.851190857E2,9.213527679E0,1.668099976E2,1.500000000E0,1.289999962E1
8.448148960E2,1.110587667E1,7.735048167E1,2.848193612E2,9.042639732E0,1.646300049E2,1.500000000E0,1.280000019E1
8.458135022E2,1.110580000E1,7.735050500E1,2.843196313E2,8.792485237E0,1.619700012E2,1.500000000E0,1.280000019E1
8.468185914E2,1.110573000E1,7.735052833E1,2.839198782E2,8.023489952E0,1.594400024E2,1.500000000E0,1.300000000E1
8.478166668E2,1.110566500E1,7.735055000E1,2.841201075E2,7.441339016E0,1.598600006E2,1.399999976E0,1.250000000E1
8.488132684E2,1.110560500E1,7.735057167E1,2.837203194E2,7.134564877E0,1.601600037E2,1.399999976E0,1.260000038E1
8.498166062E2,1.110554167E1,7.735059333E1,2.835205429E2,7.128387928E0,1.614600067E2,1.399999976E0,1.269999981E1
8.508175972E2,1.110548167E1,7.735061333E1,2.835207545E2,6.690359592E0,1.598699951E2,1.500000000E0,1.300000000E1
8.518147927E2,1.110543000E1,7.735063167E1,2.836209369E2,5.488997936E0,1.565200043E2,1.600000024E0,1.289999962E1
8.528197221E2,1.110539000E1,7.735064667E1,2.833210782E2,4.629411697E0,1.600099945E2,1.700000048E0,1.280000019E1
8.538165247E2,1.110535333E1,7.735066000E1,2.834212077E2,4.622205734E0,1.575299988E2,1.600000024E0,1.250000000E1
8.548169360E2,1.110531500E1,7.735067667E1,2.836213434E2,5.342816830E0,1.551399994E2,1.500000000E0,1.269999981E1
8.558147674E2,1.110527833E1,7.735069167E1,2.838214731E2,4.458523750E0,1.599600067E2,1.500000000E0,1.230000019E1
8.568196735E2,1.110524000E1,7.735070000E1,2.841216077E2,4.049834251E0,1.690099945E2,1.399999976E0,1.189999962E1
8.578176637E2,1.110519667E1,7.735070333E1,2.841217590E2,4.873390198E0,1.787299957E2,1.500000000E0,1.160000038E1
8.588145612E2,1.110514667E1,7.735069833E1,2.842219324E2,6.296082020E0,1.908800049E2,1.500000000E0,1.150000000E1
8.598171099E2,1.110508500E1,7.735068000E1,2.845221446E2,8.118199348E0,1.958500061E2,1.500000000E0,1.139999962E1
8.608186354E2,1.110500667E1,7.735065667E1,2.847224141E2,9.611923218E0,2.009799957E2,1.500000000E0,1.139999962E1
8.618154501E2,1.110492167E1,7.735061833E1,2.846227049E2,1.064548492E1,2.033800049E2,1.399999976E0,1.139999962E1
8.628190674E2,1.110482333E1,7.735057833E1,2.848230418E2,1.207538319E1,2.010800018E2,1.399999976E0,1.119999981E1
8.638149591E2,1.110472000E1,7.735053833E1,2.851233961E2,1.194412899E1,2.002599945E2,1.399999976E0,1.089999962E1
8.648176948E2,1.110461833E1,7.735050167E1,2.849237451E2,1.124256325E1,2.000000000E2,1.299999952E0,1.080000019E1
8.658203293E2,1.110452333E1,7.735047000E1,2.846240716E2,1.045812607E1,1.987299957E2,1.299999952E0,1.069999981E1
8.668163674E2,1.110443333E1,7.735044167E1,2.844243811E2,9.882151604E0,1.978500061E2,1.299999952E0,1.039999962E1
