"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.140489765E2,3.243000269E0,1.552395058E1,1.825050116E0
1.140514202E2,6.547950268E0,1.483995056E1,-4.320000172E0
1.140538637E2,6.198000431E0,1.475100040E1,-8.215050697E0
1.140563073E2,4.456950188E0,1.671405029E1,-7.401000500E0
1.140587507E2,2.785950184E0,1.623300171E1,-4.645050049E0
1.140611943E2,2.779050112E0,1.541895103E1,-3.070050240E0
1.140636378E2,3.784950256E0,1.243305016E1,-3.324000120E0
1.140660814E2,5.833950043E0,1.196895027E1,-3.958050251E0
1.140685251E2,7.563000202E0,1.027605057E1,-5.365950108E0
1.140709686E2,6.813000202E0,8.775000572E0,-6.736050129E0
1.140734122E2,5.190000057E0,9.402000427E0,-5.464050293E0
1.140758556E2,2.749950171E0,8.983050346E0,-2.722950220E0
1.140782993E2,3.763050079E0,1.044105053E1,-1.200000010E-2
1.140807429E2,4.873950005E0,1.114500046E1,2.140500098E-1
1.140831864E2,4.690050125E0,1.100205040E1,-6.730500460E-1
1.140856300E2,4.702050209E0,1.164105034E1,-3.223050117E0
1.140880735E2,4.579050064E0,1.193295097E1,-5.658000469E0
1.140905171E2,5.145000458E0,1.343700027E1,-6.618000507E0
1.140929605E2,3.339000225E0,1.314705086E1,-6.568050385E0
1.140954042E2,1.768950105E0,1.235700035E1,-4.272000313E0
1.140978478E2,1.074000001E0,1.065900040E1,-1.309950113E0
1.141002913E2,4.450500309E-1,8.785050392E0,1.488000035E0
1.141027349E2,1.960500032E-1,7.542000294E0,1.852050066E0
1.141051784E2,1.618050098E0,7.044000149E0,7.189500332E-1
1.141076221E2,4.540950298E0,7.570950508E0,-6.060000062E-1
1.141100654E2,6.391950130E0,7.791000366E0,-4.564050198E0
1.141125091E2,5.518050194E0,8.302950859E0,-6.469950199E0
1.141149528E2,2.913000107E0,1.026195049E1,-4.558950424E0
1.141173962E2,1.996050119E0,1.135800076E1,-2.031000137E0
1.141198398E2,2.154000044E0,1.146600056E1,-7.189500332E-1
1.141222835E2,1.306050062E0,1.105695057E1,5.279999971E-1
1.141247270E2,7.440000176E-1,8.143050194E0,-5.820000172E-1
1.141271706E2,3.307950258E0,6.493050098E0,-3.925050259E0
1.141296143E2,5.932050228E0,6.534000397E0,-7.693050385E0
1.141320576E2,3.840000153E0,5.073000431E0,-5.734950066E0
1.141345013E2,1.378050089E0,5.908950329E0,2.830500007E-1
1.141369447E2,2.524950027E0,7.164000511E0,3.613950253E0
1.141393884E2,4.219950199E0,8.362950325E0,2.094000101E0
1.141418319E2,5.005950451E0,8.281949997E0,5.879999995E-1
1.141442755E2,4.524000168E0,9.382950783E0,-5.299500227E-1
1.141467189E2,3.535950184E0,9.667950630E0,-5.419050217E0
1.141491626E2,3.454050064E0,9.936000824E0,-9.214050293E0
1.141516062E2,3.217050076E0,9.781050682E0,-7.774950504E0
1.141540497E2,1.345050097E0,8.299050331E0,-4.051949978E0
1.141564933E2,6.030000448E-1,6.546000481E0,6.640500426E-1
1.141589368E2,6.360000372E-1,5.085000038E0,3.382050276E0
1.141613804E2,1.018950105E0,5.454000473E0,2.923950195E0
1.141638238E2,1.029000044E0,5.308050156E0,4.729500115E-1
1.141662675E2,4.162950039E0,5.281950474E0,2.572050095E0
1.141687111E2,4.843050003E0,4.863000393E0,-1.666950107E0
1.141711546E2,2.377050161E0,7.072950363E0,-2.991000175E0
1.141735983E2,1.488000035E0,7.063050270E0,-2.893050194E0
1.141760417E2,1.258950114E0,8.299050331E0,-2.155050039E0
1.141784854E2,5.550000072E-1,7.876950264E0,-2.205000073E-2
1.141809290E2,1.009950042E0,5.734050274E0,-7.810500264E-1
1.141833724E2,3.934950113E0,6.043050289E0,-1.192950010E0
1.141858161E2,3.610050201E0,4.522950172E0,-5.713050365E0
1.141882595E2,1.339950085E0,3.249000072E0,-2.956950188E0
1.141907032E2,3.705000132E-2,4.176000118E0,1.951950073E0
1.141931468E2,6.529500484E-1,5.557050228E0,2.532000065E0
1.141955903E2,2.235000134E0,5.964000225E0,2.113049984E0
1.141980339E2,3.097050190E0,6.438000202E0,2.042999983E0
1.142004776E2,3.331950188E0,7.482000351E0,1.216950059E0
1.142029210E2,2.560950041E0,8.265000343E0,-6.795000285E-2
1.142053647E2,3.057000160E0,9.237000465E0,-3.750000238E0
1.142078081E2,1.218000054E0,9.406949997E0,-7.036950111E0
1.142102518E2,-7.920000553E-1,7.987050533E0,-4.590000153E0
1.142126952E2,-1.092000008E0,6.453000069E0,1.426050067E0
1.142151389E2,7.304999977E-2,5.743950367E0,3.267000198E0
1.142175825E2,3.964050293E0,5.248050213E0,2.059950113E0
1.142200260E2,6.679050446E0,5.023050308E0,-3.043950081E0
1.142224696E2,3.531000137E0,5.254950047E0,-4.255050182E0
1.142249131E2,1.054949999E0,6.181950092E0,-3.309000254E0
1.142273567E2,7.009500265E-1,7.258950233E0,-1.789050102E0
1.142298001E2,1.210500076E-1,7.846050262E0,5.850000381E-1
1.142322438E2,8.989500403E-1,7.468050480E0,1.150050044E0
1.142346875E2,3.339000225E0,6.982050419E0,1.279500127E-1
1.142371309E2,6.294000149E0,6.211050510E0,-3.750000238E0
1.142395746E2,3.241050243E0,5.502000332E0,-6.280950069E0
1.142420180E2,1.500000060E-1,5.559000492E0,-4.320000172E0
1.142444617E2,1.206000090E0,6.685050488E0,-7.399500608E-1
1.142469053E2,4.261050224E0,6.262950420E0,-8.959500194E-1
1.142493487E2,5.358000278E0,5.752950191E0,-2.014050007E0
1.142517923E2,2.938950062E0,6.346950531E0,-1.284000039E0
1.142542358E2,3.306000233E0,6.948000431E0,-1.111050010E0
1.142566795E2,5.319000244E0,7.674000263E0,-2.164950132E0
1.142591231E2,3.531000137E0,8.782050133E0,-2.601000071E0
1.142615666E2,-9.600000083E-2,8.749050140E0,-3.838950157E0
1.142640102E2,-2.088000059E0,7.149000168E0,1.180500090E-1
1.142664539E2,-2.037000179E0,6.667950153E0,3.963000298E0
1.142688973E2,5.689499974E-1,5.847000122E0,5.640000105E-1
1.142713409E2,4.587000370E0,5.976000309E0,1.509000063E0
1.142737844E2,4.351950169E0,5.131050110E0,-3.088950157E0
1.142762280E2,1.753950119E0,5.290950298E0,-2.562000036E0
1.142786717E2,8.280000687E-1,6.675000191E0,-9.940500259E-1
1.142811152E2,1.669950128E0,7.959000587E0,8.505000174E-2
1.142835588E2,3.001950026E0,8.032950401E0,-5.800500512E-1
1.142860022E2,3.523950100E0,8.334000587E0,-2.634000063E0
1.142884459E2,3.765000105E0,6.919050217E0,-5.050050259E0
1.142908895E2,1.977000117E0,5.137950420E0,-5.593950272E0
1.142933329E2,1.374000072E0,4.189949989E0,-4.131000042E0
1.142957766E2,3.013950109E0,4.767000198E0,-2.895000219E0
1.142982201E2,4.519950390E0,4.755000114E0,-3.052950144E0
1.143006637E2,3.852000237E0,4.663950443E0,-1.240950108E0
1.143031072E2,3.568950176E0,5.269950390E0,1.299000025E0
1.143055509E2,5.355000019E0,6.048000336E0,-9.340500236E-1
1.143079945E2,6.004050255E0,7.638000488E0,-2.446950197E0
1.143104379E2,2.712000132E0,7.377000332E0,-1.735950112E0
1.143128816E2,-4.620000124E-1,6.306000233E0,-3.487050056E0
1.143153250E2,-1.300050020E0,5.184000015E0,-1.200000048E0
1.143177687E2,2.104050159E0,4.729050159E0,3.960000277E-1
1.143202123E2,6.339000225E0,4.386000156E0,-2.416050196E0
1.143226558E2,3.898950100E0,4.093950272E0,-4.957050323E0
1.143250994E2,1.474050045E0,5.578950405E0,-2.850000143E0
1.143275429E2,1.004999995E0,6.225000381E0,-3.880500197E-1
1.143299866E2,1.303950071E0,8.548050880E0,1.174050093E0
1.143324302E2,2.290950060E0,8.296050072E0,-2.639999986E-1
1.143348736E2,2.875050068E0,8.107049942E0,-2.737050056E0
1.143373173E2,4.848000050E0,6.369000435E0,-7.605000496E0
1.143397607E2,3.282000065E0,4.273950100E0,-1.006605053E1
1.143422044E2,1.488000035E0,2.605050087E0,-8.163000107E0
1.143446480E2,4.825950146E0,2.701050043E0,-4.401000023E0
1.143470915E2,7.053000450E0,3.474000216E0,-5.026050091E0
1.143495351E2,5.896050453E0,4.019999981E0,-4.825050354E0
1.143519788E2,5.032050133E0,4.621050358E0,-6.060000062E-1
1.143544222E2,6.751050472E0,5.977950096E0,-8.599500656E-1
1.143568659E2,6.595050335E0,7.350000381E0,-2.766000032E0
1.143593093E2,2.458050013E0,7.671000481E0,-2.482950211E0
1.143617529E2,2.595000155E-2,5.389050484E0,-4.393949986E0
1.143641966E2,-1.699500084E-1,4.345950127E0,-5.203050137E0
1.143666401E2,3.004050255E0,3.261000156E0,-3.448050261E0
1.143690837E2,7.108050346E0,2.698050022E0,-4.818000317E0
1.143715272E2,4.246950150E0,2.866050243E0,-6.154050350E0
1.143739708E2,1.702050090E0,4.654050350E0,-4.051949978E0
1.143764143E2,2.664000034E0,5.554950237E0,-2.526000023E0
1.143788580E2,5.070000172E0,7.735950470E0,-2.455050230E0
1.143813016E2,4.833000183E0,8.289000511E0,-4.987950325E0
1.143837450E2,3.652950287E0,7.944000244E0,-7.705050468E0
1.143861887E2,6.313050270E0,6.328050137E0,-1.103295040E1
1.143886321E2,4.536000252E0,4.044000149E0,-1.114605045E1
1.143910758E2,2.542050123E0,2.341950178E0,-8.596050262E0
1.143935194E2,7.729950428E0,1.939050078E0,-5.301000118E0
1.143959629E2,9.592950821E0,2.011049986E0,-4.237950325E0
1.143984065E2,7.732950211E0,3.132000208E0,-2.758950233E0
1.144008502E2,7.183950424E0,4.314000130E0,-7.519500256E-1
1.144032937E2,9.469050407E0,5.284050465E0,-3.793050289E0
1.144057373E2,7.759050369E0,6.747000217E0,-8.064000130E0
1.144081807E2,2.290950060E0,7.000950336E0,-9.385950089E0
1.144106243E2,1.399500072E-1,6.072000504E0,-9.721050262E0
1.144130680E2,7.339500189E-1,4.264050007E0,-9.939000130E0
1.144155115E2,5.200050354E0,4.848000050E0,-4.269000053E0
1.144179551E2,7.728000164E0,4.089000225E0,-1.051950097E0
1.144203986E2,5.275950432E0,5.008950233E0,-7.669500113E-1
1.144228422E2,3.543000221E0,7.456050396E0,6.300000101E-2
1.144252856E2,4.474050045E0,9.076950073E0,-3.123000145E0
1.144277293E2,4.876049995E0,1.024695015E1,-5.620050430E0
1.144301729E2,3.652950287E0,1.033800030E1,-6.558000088E0
1.144326166E2,5.724000454E0,9.156000137E0,-8.586000443E0
1.144350601E2,5.998950481E0,6.546000481E0,-1.135905075E1
1.144375037E2,2.398050070E0,4.117949963E0,-1.023105049E1
1.144399472E2,7.141050339E0,2.049000025E0,-9.309000015E0
1.144423908E2,1.054605007E1,2.119050026E0,-1.133505058E1
1.144448343E2,9.505050659E0,3.985950232E0,-9.847950935E0
1.144472779E2,5.985000134E0,4.060950279E0,-3.264000177E0
1.144497216E2,7.414050579E0,5.065950394E0,1.236000061E0
1.144521650E2,1.000305080E1,6.795000553E0,2.023950100E0
1.144546086E2,1.052700043E1,7.128000259E0,5.730000138E-1
1.144570524E2,5.182950020E0,5.053950310E0,-3.360000134E0
1.144594957E2,2.089050055E0,5.157000065E0,-8.590950012E0
1.144619394E2,4.420950413E0,4.657050133E0,-1.493595028E1
1.144643829E2,6.835050106E0,3.586950064E0,-1.350405025E1
1.144668266E2,4.831050396E0,3.666000128E0,-5.497950077E0
1.144692700E2,3.367950201E0,6.520050526E0,-7.500000596E-1
1.144717137E2,3.640950203E0,8.806050301E0,1.179000020E0
1.144741573E2,4.861950397E0,1.040805054E1,-1.780500114E-1
1.144766008E2,4.848000050E0,1.172700024E1,-2.971950054E0
1.144790444E2,4.432950020E0,1.189995098E1,-4.530000210E0
1.144814881E2,6.442050457E0,1.079805088E1,-8.883000374E0
1.144839315E2,5.832000256E0,7.887000561E0,-1.234305096E1
1.144863752E2,5.973000050E0,6.484050274E0,-1.113600063E1
1.144888188E2,9.559950829E0,6.594000340E0,-9.871950150E0
1.144912622E2,1.104600048E1,7.626000404E0,-9.075000763E0
1.144937059E2,7.375950336E0,1.015605068E1,-3.915000200E0
1.144961494E2,7.615050316E0,1.128405094E1,-8.119500279E-1
1.144985930E2,1.164000034E1,1.216005039E1,-5.230050087E0
1.145010367E2,9.174000740E0,1.416000080E1,-8.578950882E0
1.145034802E2,3.064050198E0,1.359000111E1,-8.782950401E0
1.145059238E2,1.669500023E-1,1.155195045E1,-4.662000179E0
1.145083672E2,6.150000095E-1,1.046295071E1,4.905000329E-2
1.145108109E2,2.572950125E0,1.228500080E1,5.879999995E-1
1.145132545E2,5.749950409E0,1.116000080E1,-2.470950127E0
1.145156980E2,6.370050430E0,1.023495007E1,-3.252000093E0
1.145181416E2,6.190950394E0,1.045095062E1,-4.195050240E0
1.145205851E2,7.680000305E0,1.343700027E1,-4.075950146E0
1.145230288E2,8.604000092E0,1.593405056E1,-6.136950493E0
1.145254722E2,4.736999989E0,1.751895142E1,-7.131000519E0
1.145279159E2,4.896000385E0,1.673400116E1,-9.309000015E0
1.145303595E2,5.962950230E0,1.436595058E1,-9.154050827E0
1.145328032E2,6.226950169E0,1.201005077E1,-5.917050362E0
1.145352466E2,8.781000137E0,1.184400082E1,-4.152000427E0
1.145376902E2,9.154950142E0,1.259595013E1,-3.943950176E0
1.145401337E2,9.253050804E0,1.364505100E1,-2.886000156E0
1.145425773E2,8.431950569E0,1.669005013E1,-3.403050184E0
1.145450208E2,7.993950367E0,1.631204987E1,-5.469000340E0
1.145474645E2,8.263950348E0,1.853205109E1,-6.312000275E0
1.145499081E2,3.787050247E0,1.784205055E1,-5.911950111E0
1.145523516E2,1.254000068E0,1.606800079E1,-2.289000034E0
1.145547953E2,2.077050209E0,1.445205116E1,2.722950220E0
1.145572386E2,2.161050081E0,1.632195091E1,6.670500040E-1
1.145596823E2,2.152050018E0,1.584495068E1,-1.440000087E-1
1.145621260E2,2.856000185E0,1.436295033E1,5.010000467E-1
1.145645696E2,2.085000038E0,1.418400097E1,-1.441950083E0
1.145670131E2,2.278950214E0,1.558200073E1,-1.341000080E0
1.145694567E2,3.274950266E0,1.899600029E1,5.350500345E-1
1.145719002E2,3.045000076E0,1.834695053E1,-6.090000272E-1
1.145743438E2,5.133000374E0,1.534500027E1,-1.164000034E0
1.145767872E2,3.211950064E0,1.442295074E1,-8.335050583E0
1.145792309E2,2.382000208E0,1.088700008E1,-7.497000217E0
1.145816745E2,3.303000212E0,9.904950142E0,-5.775000095E0
1.145841180E2,4.239000320E0,8.104949951E0,-5.497950077E0
1.145865616E2,5.974950314E0,9.189000130E0,-5.638950348E0
1.145890051E2,7.873950481E0,8.464050293E0,-4.576050282E0
1.145914488E2,8.599050522E0,6.799950123E0,-3.475050211E0
1.145938924E2,7.627050400E0,8.686050415E0,-4.252950191E0
1.145963358E2,4.975050449E0,9.268050194E0,-3.775950193E0
1.145987795E2,1.420950055E0,7.896000385E0,2.200950146E0
1.146012231E2,6.960000396E-1,8.479949951E0,5.659050465E0
1.146036666E2,-1.089000106E0,1.020405006E1,4.215000153E0
1.146061102E2,-1.257000089E0,6.499950409E0,-5.700000525E-1
1.146085539E2,1.918950081E0,7.300050259E0,3.187950134E0
1.146109974E2,4.386000156E0,4.860000134E0,-2.349000216E0
1.146134410E2,6.835050106E0,6.226950169E0,-5.827950478E0
1.146158847E2,6.351000309E0,8.557050705E0,-7.878000259E0
1.146183281E2,3.684000254E0,9.763950348E0,-7.662000179E0
1.146207718E2,1.864050031E0,9.160050392E0,-6.349950314E0
1.146232152E2,1.399500072E-1,7.876950264E0,-5.869050503E0
1.146256588E2,-3.589500189E-1,5.254950047E0,-3.063000202E0
1.146281025E2,4.459950447E0,4.256999969E0,-1.297950029E0
1.146305460E2,8.145000458E0,3.361050129E0,-4.438950062E0
1.146329896E2,6.334050179E0,3.121950150E0,-3.139050245E0
1.146354331E2,3.475950241E0,3.670050144E0,-3.600000143E-1
1.146378768E2,8.755050659E0,5.254950047E0,-2.260500044E-1
1.146403204E2,9.307950020E0,5.148000240E0,-4.570950031E0
1.146427638E2,2.343000174E0,7.021950245E0,-3.618000269E0
1.146452075E2,-1.671000123E0,5.545050144E0,-2.476050138E0
1.146476509E2,-1.860000134E0,5.149950027E0,1.279500127E-1
1.146500945E2,2.146950006E0,4.635000229E0,-1.270500124E-1
1.146525382E2,5.245050430E0,2.571000099E0,-3.727950096E0
1.146549817E2,3.241050243E0,2.847000122E0,-4.341000080E0
1.146574253E2,8.419500589E-1,4.417050362E0,-7.500000596E-1
1.146598690E2,1.486050129E0,6.510000229E0,7.600500584E-1
1.146623124E2,2.689950228E0,8.488050461E0,-2.490000129E-1
1.146647560E2,3.403950214E0,9.237000465E0,-2.802000046E0
1.146671995E2,2.626050234E0,8.428050041E0,-6.772050381E0
1.146696432E2,-9.979500771E-1,6.208050251E0,-5.773050308E0
1.146720868E2,2.805000171E-2,3.852000237E0,-4.570950031E0
1.146745303E2,6.922950268E0,1.975050092E0,-7.791000366E0
1.146769739E2,9.496950150E0,1.903050065E0,-1.231695080E1
1.146794176E2,3.777000189E0,2.919000149E0,-1.096200085E1
1.146818611E2,3.801000118E0,4.294950008E0,-2.272950172E0
1.146843047E2,8.406000137E0,3.946050167E0,-6.520500183E-1
1.146867484E2,7.357050419E0,5.023050308E0,5.279999971E-1
1.146891918E2,2.247000217E0,5.418000221E0,3.427050114E0
1.146916354E2,-5.910000205E-1,3.733050108E0,4.405950069E0
1.146940789E2,3.057000160E0,3.000000238E0,5.730000138E-1
1.146965225E2,8.281050682E0,2.983050108E0,-3.973050117E0
1.146989662E2,6.250950336E0,3.084000111E0,-7.662000179E0
1.147014097E2,2.353049994E0,4.374000072E0,-4.060950279E0
1.147038533E2,2.062950134E0,5.635950089E0,8.205000311E-2
1.147062968E2,4.239000320E0,9.133950233E0,-1.156949997E0
1.147087404E2,4.708950043E0,9.522000313E0,-1.726950049E0
1.147111841E2,2.128050089E0,9.546000481E0,-3.088950157E0
1.147136275E2,7.249500155E-1,7.888950348E0,-4.669050217E0
1.147160711E2,1.620000005E-1,5.112000465E0,-2.914050102E0
1.147185146E2,3.946950197E0,4.765050411E0,-4.167000294E0
1.147209583E2,1.030200005E1,2.854050159E0,-9.670950890E0
1.147234019E2,8.274000168E0,2.944950104E0,-1.355700111E1
1.147258456E2,4.453050137E0,5.686050415E0,-1.257795048E1
1.147282891E2,8.578050613E0,6.390000343E0,-9.973050117E0
1.147307327E2,9.627000809E0,6.771000385E0,-8.008950233E0
1.147331761E2,3.706050158E0,7.060950279E0,-8.239500523E-1
1.147356197E2,-1.072050095E0,5.500050068E0,6.420000076E0
1.147380634E2,-2.368050098E0,5.185950279E0,4.696050167E0
1.147405069E2,8.560500145E-1,3.751950264E0,2.326050043E0
1.147429505E2,4.318050385E0,4.992000103E0,4.111950397E0
1.147453942E2,4.996050358E0,2.574000120E0,-1.914000034E0
1.147478377E2,1.702050090E0,3.306000233E0,-2.503050089E0
1.147502813E2,1.669950128E0,8.251049995E0,-1.320000052E0
1.147527247E2,2.937000036E0,1.205805016E1,-1.849050045E0
1.147551684E2,2.776950121E0,1.137300014E1,-3.139050245E0
1.147576121E2,2.073000193E0,1.049400043E1,-2.719950199E0
1.147600555E2,4.369500279E-1,7.626000404E0,-2.131050110E0
1.147624991E2,2.131950140E0,6.739950180E0,-1.822950125E0
1.147649428E2,4.915050030E0,8.563950539E0,-6.297000408E0
1.147673863E2,8.812950134E0,5.200050354E0,-1.203900051E1
1.147698299E2,8.580000877E0,5.563950062E0,-1.353795052E1
1.147722734E2,8.997000694E0,6.979050159E0,-1.239795017E1
1.147747170E2,1.030695057E1,7.207050323E0,-1.396605110E1
1.147771607E2,4.414050102E0,7.912950516E0,-1.163400078E1
1.147796042E2,-1.336050034E0,7.057950497E0,-3.712050200E0
1.147820478E2,-1.786050081E0,3.450000048E0,4.975950241E0
1.147844915E2,4.300500154E-1,3.121950150E0,6.496950150E0
1.147869349E2,4.132050037E0,4.012950420E0,4.042050362E0
1.147893785E2,5.137050152E0,2.658000231E0,3.589950085E0
1.147918222E2,4.194000244E0,1.707000136E0,2.134050131E0
1.147942657E2,5.584950447E0,5.428050041E0,-1.147050023E0
1.147967093E2,8.311950684E0,1.462695026E1,-2.566950083E0
1.147991528E2,4.714050293E0,1.093200016E1,-4.854000092E0
1.148015964E2,1.582050085E0,1.216995049E1,-6.745050430E0
1.148040401E2,2.820000052E-1,9.369000435E0,-4.027950287E0
1.148064836E2,4.900500178E-1,7.449000359E0,-6.060000062E-1
1.148089272E2,1.756950140E0,1.092705059E1,-1.174050093E0
1.148113706E2,3.748950243E0,5.322000027E0,-3.976950169E0
1.148138143E2,5.628000259E0,5.265000343E0,-8.791950226E0
1.148162580E2,1.098900032E1,7.468050480E0,-1.073595047E1
1.148187014E2,1.105095005E1,8.227050781E0,-1.409100056E1
1.148211451E2,5.287950039E0,8.671950340E0,-1.278105068E1
1.148235887E2,3.490500152E-1,8.377950668E0,-1.063800049E1
1.148260322E2,-1.795950055E0,5.988000393E0,-4.123050213E0
1.148284758E2,-2.340000123E-1,5.674050331E0,-4.669500291E-1
1.148309195E2,4.168050289E0,4.192049980E0,-7.159500122E-1
1.148333630E2,4.369050026E0,2.842050076E0,2.553000212E0
1.148358066E2,2.877000093E0,3.175050259E0,4.248000145E0
1.148382501E2,4.587000370E0,5.455950260E0,2.422049999E0
1.148406937E2,7.339950562E0,1.283100033E1,3.352950096E0
1.148431374E2,6.643050194E0,1.121205044E1,3.504000187E0
1.148455810E2,3.531000137E0,8.871000290E0,3.931950092E0
1.148480244E2,3.079500198E-1,1.029795074E1,-2.899950027E0
1.148504681E2,1.330500096E-1,7.171050549E0,-1.425000072E0
1.148529116E2,5.443950176E0,7.537050247E0,1.570500135E-1
1.148553552E2,5.404950142E0,5.715000153E0,-1.211100101E1
1.148577989E2,8.185050011E0,4.930050373E0,-1.559400082E1
1.148602424E2,9.616950035E0,7.222950459E0,-1.672200012E1
1.148626860E2,1.063905048E1,9.337950706E0,-1.272405052E1
1.148651294E2,6.009000301E0,8.832000732E0,-1.027395058E1
1.148675731E2,-1.684950113E0,1.077900028E1,-3.750000238E0
1.148700167E2,-2.374950171E0,6.627000332E0,4.216950417E0
1.148724602E2,2.382000208E0,6.274950504E0,3.184950113E0
1.148749038E2,8.962950706E0,4.765050411E0,-2.184000015E0
1.148773475E2,8.688000679E0,1.951050043E0,-4.011000156E0
1.148797910E2,6.157050133E0,4.177950382E0,-1.702950120E0
1.148822347E2,5.146950245E0,9.960000038E0,7.650000453E-1
1.148846783E2,6.076050282E0,1.167900085E1,2.383050203E0
1.148871217E2,4.455000401E0,1.155000019E1,2.344950199E0
1.148895653E2,9.570000172E-1,1.145895100E1,6.979500055E-1
1.148920088E2,-2.059500068E-1,1.015200043E1,-3.280500174E-1
1.148944525E2,1.066950083E0,9.691950798E0,-2.163000107E0
1.148968961E2,6.136050224E0,7.810050488E0,-1.046400070E1
1.148993396E2,9.598050117E0,6.064950466E0,-1.632705116E1
1.149017832E2,6.823050499E0,7.882050514E0,-1.542900085E1
1.149042269E2,8.892000198E0,9.891000748E0,-1.019100094E1
1.149066703E2,8.836950302E0,1.159500027E1,-6.300000191E0
1.149091140E2,3.382050276E0,1.082700062E1,-5.194050312E0
1.149115577E2,-1.234950066E0,1.040805054E1,-1.693050027E0
1.149140011E2,1.383000016E0,6.991050243E0,1.039500013E-1
1.149164447E2,8.776950836E0,6.478950500E0,-4.248000145E0
1.149188882E2,1.135500050E1,3.919050217E0,-7.866000175E0
1.149213319E2,5.800950050E0,4.360050201E0,-5.127000332E0
1.149237755E2,2.755050182E0,6.895050526E0,2.520000041E-1
1.149262190E2,3.492000103E0,1.147605038E1,3.376950264E0
1.149286626E2,4.157999992E0,1.339395046E1,3.042000055E0
1.149311063E2,4.417050362E0,1.259595013E1,1.821000099E0
1.149335497E2,1.435950041E0,1.184895039E1,-2.586000204E0
1.149359933E2,9.660000205E-1,1.043895054E1,2.400000095E-1
1.149384368E2,2.959050179E0,1.123605061E1,-4.509000301E0
1.149408805E2,6.118950367E0,9.424050331E0,-1.131600094E1
1.149433241E2,7.792950153E0,7.695000172E0,-1.376295090E1
1.149457678E2,7.411950588E0,1.086300087E1,-1.100205040E1
1.149482113E2,8.962950706E0,1.156695080E1,-9.412050247E0
1.149506549E2,6.643050194E0,1.278495026E1,-4.789050102E0
1.149530983E2,1.227000117E0,1.100595093E1,-2.151000023E0
1.149555420E2,-8.880000710E-1,1.036695004E1,1.165050030E0
1.149579856E2,4.455000401E0,8.682000160E0,-1.023000002E0
1.149604291E2,9.868050575E0,7.111050129E0,-7.780050278E0
1.149628727E2,8.365050316E0,5.593050480E0,-9.055950165E0
1.149653164E2,4.552950382E0,6.151050091E0,-6.163050175E0
1.149677599E2,2.596950054E0,9.714000702E0,7.429500222E-1
1.149702035E2,2.452950001E0,1.386000061E1,4.464000225E0
1.149726472E2,3.265050173E0,1.356405067E1,2.434050083E0
1.149750906E2,2.551050186E0,1.123200035E1,4.390500188E-1
1.149775342E2,-5.890500546E-1,1.188795090E1,-1.260000110E0
1.149799779E2,1.479000092E0,1.013700008E1,-2.323050022E0
1.149824214E2,5.808000088E0,9.205950737E0,-1.015200043E1
1.149848650E2,7.078950405E0,7.056000233E0,-1.280805016E1
1.149873085E2,3.532950163E0,9.024000168E0,-7.375050545E0
1.149897522E2,6.607050419E0,1.080795097E1,-3.537000179E0
1.149921958E2,7.764000416E0,1.000995064E1,-4.947000027E0
1.149946393E2,2.530050039E0,9.067049980E0,-4.813050270E0
1.149970829E2,-1.020000100E0,8.224050522E0,3.240000010E-1
1.149995266E2,4.042950153E0,7.144050121E0,-1.461000085E0
1.150019700E2,9.835050583E0,5.128050327E0,-8.443050385E0
1.150044136E2,8.638050079E0,3.217950106E0,-8.138999939E0
1.150068573E2,4.450050354E0,2.959050179E0,-2.785050154E0
1.150093008E2,1.801950097E0,7.522950172E0,3.607050180E0
1.150117444E2,2.449050188E0,1.138695049E1,5.017050266E0
1.150141879E2,3.763050079E0,1.273995018E1,1.231950045E0
1.150166316E2,3.511950254E0,9.855000496E0,3.121050119E0
1.150190751E2,-6.150000095E-1,1.080795097E1,2.541000128E0
1.150215186E2,-1.456050038E0,1.043895054E1,3.889500201E-1
1.150239623E2,7.852050304E0,8.883000374E0,-2.443050146E0
1.150264059E2,8.323950768E0,5.911050320E0,-1.591095066E1
1.150288496E2,4.693950176E0,6.469050407E0,-1.583895111E1
1.150312930E2,7.393050194E0,8.133000374E0,-1.208700085E1
1.150337367E2,5.986950397E0,8.635950089E0,-7.525950432E0
1.150361801E2,1.213050008E0,8.421000481E0,-3.690000057E0
1.150386238E2,-4.860000312E-1,6.493050098E0,1.750950098E0
1.150410675E2,4.036050320E0,7.060950279E0,3.316950083E0
1.150435109E2,1.019400024E1,4.495950222E0,-5.919000149E0
1.150459545E2,7.924050331E0,1.899000049E0,-6.274050236E0
1.150483982E2,4.183950424E0,2.770050049E0,-1.155000091E0
1.150508417E2,3.604950190E0,7.281000137E0,1.234050035E0
1.150532853E2,3.787050247E0,1.101795006E1,4.098000050E0
1.150557288E2,3.583050251E0,9.946050644E0,2.824050188E0
1.150581725E2,1.098000050E0,9.108000755E0,6.599999964E-2
1.150606161E2,-1.309050083E0,9.663000107E0,8.010000587E-1
1.150630595E2,3.406050205E0,1.000995064E1,-3.004950047E0
1.150655032E2,9.373050690E0,7.257000446E0,-1.003500080E1
1.150679469E2,5.458050251E0,5.145000458E0,-1.263000107E1
1.150703903E2,4.921950340E0,6.997950554E0,-1.085400009E1
1.150728340E2,8.877000809E0,8.278950691E0,-7.810950279E0
1.150752774E2,4.575000286E0,7.908000469E0,-7.831950188E0
