"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.266855184E1,2.651250076E1,2.696250153E1,-6.862500191E0
5.268855005E1,2.638125038E1,2.763750076E1,-6.337500095E0
5.270854374E1,2.640000153E1,2.694375038E1,-6.337500095E0
5.272854759E1,2.670000076E1,2.703750038E1,-6.450000286E0
5.274854645E1,2.688750076E1,2.703750038E1,-6.656250477E0
5.276855271E1,2.649375153E1,2.713125038E1,-6.243750095E0
5.278855372E1,2.670000076E1,2.685000038E1,-6.562500477E0
5.280855009E1,2.690625191E1,2.677500153E1,-7.293750286E0
5.282854346E1,2.690625191E1,2.685000038E1,-6.768750191E0
5.284851318E1,2.668125153E1,2.735625076E1,-6.750000477E0
5.286851829E1,2.651250076E1,2.666250038E1,-6.656250477E0
5.288853041E1,2.679375076E1,2.703750038E1,-6.562500477E0
5.290853645E1,2.698125076E1,2.713125038E1,-6.450000286E0
5.292857121E1,2.611875153E1,2.707500076E1,-6.637500286E0
5.294857129E1,2.670000076E1,2.703750038E1,-6.337500095E0
5.296856608E1,2.660625076E1,2.696250153E1,-6.862500191E0
5.298856832E1,2.690625191E1,2.675625038E1,-6.768750191E0
5.300856556E1,2.690625191E1,2.675625038E1,-6.675000191E0
5.302855742E1,2.700000191E1,2.692500114E1,-6.468750477E0
5.304854884E1,2.709375191E1,2.673750114E1,-6.468750477E0
5.306854899E1,2.681250191E1,2.675625038E1,-6.656250477E0
5.308854532E1,2.671875191E1,2.656875038E1,-6.975000381E0
5.310854984E1,2.698125076E1,2.701875114E1,-6.150000095E0
5.312854947E1,2.670000076E1,2.707500076E1,-6.975000381E0
5.314854552E1,2.698125076E1,2.711250114E1,-6.150000095E0
5.316855099E1,2.681250191E1,2.660625076E1,-5.943750381E0
5.318855000E1,2.649375153E1,2.715000153E1,-6.450000286E0
5.320855628E1,2.658750153E1,2.715000153E1,-6.656250477E0
5.322855704E1,2.658750153E1,2.701875114E1,-6.037500381E0
5.324855267E1,2.681250191E1,2.688750076E1,-7.293750286E0
5.326855742E1,2.718750191E1,2.692500114E1,-6.562500477E0
5.328855698E1,2.670000076E1,2.694375038E1,-6.656250477E0
5.330855222E1,2.690625191E1,2.664375114E1,-6.675000191E0
5.332855561E1,2.679375076E1,2.722500038E1,-6.450000286E0
5.334855417E1,2.651250076E1,2.685000038E1,-6.543750286E0
5.336856064E1,2.677500153E1,2.720625114E1,-5.831250191E0
5.338852897E1,2.686875153E1,2.745000076E1,-6.862500191E0
5.340853273E1,2.679375076E1,2.711250114E1,-6.150000095E0
5.342853232E1,2.700000191E1,2.675625038E1,-6.881250381E0
5.344853984E1,2.660625076E1,2.686875153E1,-6.975000381E0
5.346858713E1,2.670000076E1,2.716875076E1,-7.068750381E0
5.348857481E1,2.649375153E1,2.715000153E1,-6.543750286E0
5.350857052E1,2.735625076E1,2.718750191E1,-5.850000381E0
5.352856251E1,2.677500153E1,2.733750153E1,-6.562500477E0
5.354856333E1,2.658750153E1,2.743125153E1,-6.450000286E0
5.356855901E1,2.660625076E1,2.694375038E1,-6.337500095E0
5.358855265E1,2.668125153E1,2.745000076E1,-6.656250477E0
5.360855477E1,2.698125076E1,2.713125038E1,-6.356250286E0
5.362855237E1,2.681250191E1,2.653125191E1,-6.450000286E0
5.364854675E1,2.698125076E1,2.722500038E1,-6.562500477E0
5.366854972E1,2.679375076E1,2.692500114E1,-6.356250286E0
5.368856002E1,2.711250114E1,2.664375114E1,-6.768750191E0
5.370855287E1,2.698125076E1,2.716875076E1,-7.087500095E0
5.372855369E1,2.711250114E1,2.653125191E1,-6.468750477E0
5.374855058E1,2.630625153E1,2.715000153E1,-6.431250095E0
5.376855534E1,2.688750076E1,2.690625191E1,-6.037500381E0
5.378855457E1,2.660625076E1,2.696250153E1,-6.656250477E0
5.380855078E1,2.668125153E1,2.752500153E1,-6.243750095E0
5.382855434E1,2.688750076E1,2.711250114E1,-6.243750095E0
5.384855344E1,2.709375191E1,2.692500114E1,-6.562500477E0
5.386854861E1,2.700000191E1,2.685000038E1,-6.675000191E0
5.388855207E1,2.610000038E1,2.722500038E1,-5.812500000E0
5.390855118E1,2.640000153E1,2.713125038E1,-6.337500095E0
5.392853662E1,2.698125076E1,2.711250114E1,-6.150000095E0
5.394854212E1,2.718750191E1,2.715000153E1,-6.768750191E0
5.396854300E1,2.660625076E1,2.705625153E1,-6.656250477E0
5.398855087E1,2.679375076E1,2.722500038E1,-6.450000286E0
5.400859834E1,2.649375153E1,2.720625114E1,-5.925000191E0
5.402858552E1,2.670000076E1,2.707500076E1,-7.068750381E0
5.404858117E1,2.698125076E1,2.733750153E1,-6.562500477E0
5.406857288E1,2.632500076E1,2.681250191E1,-7.575000286E0
5.408856214E1,2.670000076E1,2.707500076E1,-7.068750381E0
5.410855954E1,2.698125076E1,2.715000153E1,-6.881250381E0
5.412855534E1,2.651250076E1,2.673750114E1,-6.243750095E0
5.414851560E1,2.698125076E1,2.724375153E1,-6.768750191E0
5.416852492E1,2.658750153E1,2.735625076E1,-6.656250477E0
5.418852937E1,2.651250076E1,2.686875153E1,-6.975000381E0
5.420854087E1,2.660625076E1,2.670000076E1,-5.718750000E0
5.422855794E1,2.700000191E1,2.705625153E1,-7.087500095E0
5.424855588E1,2.679375076E1,2.692500114E1,-6.356250286E0
5.426856044E1,2.688750076E1,2.728125191E1,-7.387500286E0
5.428855959E1,2.709375191E1,2.685000038E1,-6.975000381E0
5.430855455E1,2.716875076E1,2.735625076E1,-7.087500095E0
5.432855649E1,2.700000191E1,2.685000038E1,-6.675000191E0
5.434855531E1,2.641875076E1,2.690625191E1,-7.368750095E0
5.436855000E1,2.668125153E1,2.735625076E1,-6.862500191E0
5.438855309E1,2.679375076E1,2.716875076E1,-7.181250095E0
5.440855155E1,2.651250076E1,2.696250153E1,-6.750000477E0
5.442854638E1,2.690625191E1,2.660625076E1,-5.831250191E0
5.444853864E1,2.709375191E1,2.685000038E1,-6.975000381E0
5.446852988E1,2.698125076E1,2.733750153E1,-6.656250477E0
5.448854059E1,2.698125076E1,2.715000153E1,-6.975000381E0
5.450854528E1,2.647500038E1,2.752500153E1,-6.337500095E0
5.452854511E1,2.649375153E1,2.703750038E1,-6.450000286E0
5.454859740E1,2.679375076E1,2.716875076E1,-6.975000381E0
5.456858858E1,2.688750076E1,2.722500038E1,-6.356250286E0
5.458857582E1,2.688750076E1,2.716875076E1,-6.975000381E0
5.460857223E1,2.698125076E1,2.713125038E1,-6.562500477E0
5.462856491E1,2.679375076E1,2.705625153E1,-6.975000381E0
5.464855327E1,2.698125076E1,2.715000153E1,-6.768750191E0
5.466855365E1,2.658750153E1,2.713125038E1,-6.243750095E0
5.468850662E1,2.670000076E1,2.698125076E1,-7.068750381E0
5.470851033E1,2.640000153E1,2.713125038E1,-6.018750191E0
5.472852202E1,2.640000153E1,2.722500038E1,-6.225000381E0
5.474852796E1,2.619375038E1,2.713125038E1,-6.225000381E0
5.476856317E1,2.641875076E1,2.685000038E1,-6.450000286E0
5.478856400E1,2.677500153E1,2.763750076E1,-6.543750286E0
5.480855929E1,2.651250076E1,2.685000038E1,-6.543750286E0
5.482856228E1,2.649375153E1,2.728125191E1,-6.956250191E0
5.484856008E1,2.640000153E1,2.724375153E1,-6.337500095E0
5.486855259E1,2.649375153E1,2.731875038E1,-6.018750191E0
5.488855543E1,2.640000153E1,2.696250153E1,-6.656250477E0
5.490855353E1,2.649375153E1,2.692500114E1,-6.131250381E0
5.492854784E1,2.670000076E1,2.718750191E1,-7.387500286E0
5.494855073E1,2.640000153E1,2.722500038E1,-6.225000381E0
5.496854891E1,2.690625191E1,2.694375038E1,-6.656250477E0
5.498855519E1,2.688750076E1,2.705625153E1,-6.768750191E0
5.500855603E1,2.679375076E1,2.705625153E1,-6.975000381E0
5.502855209E1,2.640000153E1,2.715000153E1,-6.543750286E0
5.504855626E1,2.690625191E1,2.686875153E1,-6.975000381E0
5.506855537E1,2.718750191E1,2.713125038E1,-6.675000191E0
5.508855076E1,2.670000076E1,2.686875153E1,-6.975000381E0
5.510854344E1,2.670000076E1,2.692500114E1,-6.037500381E0
5.512854459E1,2.718750191E1,2.694375038E1,-6.768750191E0
5.514854203E1,2.698125076E1,2.722500038E1,-6.356250286E0
5.516854728E1,2.670000076E1,2.705625153E1,-6.768750191E0
5.518854721E1,2.668125153E1,2.733750153E1,-6.450000286E0
5.520854369E1,2.651250076E1,2.686875153E1,-6.750000477E0
5.522851561E1,2.698125076E1,2.730000114E1,-6.150000095E0
5.524852228E1,2.628750038E1,2.743125153E1,-6.018750191E0
5.526853560E1,2.668125153E1,2.726250076E1,-6.768750191E0
5.528854214E1,2.670000076E1,2.694375038E1,-6.562500477E0
5.530857759E1,2.621250153E1,2.683125114E1,-6.131250381E0
5.532857793E1,2.679375076E1,2.690625191E1,-6.037500381E0
5.534857257E1,2.660625076E1,2.671875191E1,-6.131250381E0
5.536856363E1,2.649375153E1,2.737500191E1,-7.068750381E0
5.538856318E1,2.698125076E1,2.700000191E1,-6.037500381E0
5.540855768E1,2.670000076E1,2.703750038E1,-6.450000286E0
5.542856180E1,2.679375076E1,2.713125038E1,-6.243750095E0
5.544856051E1,2.677500153E1,2.765625191E1,-6.768750191E0
5.546855543E1,2.688750076E1,2.722500038E1,-6.356250286E0
5.548855892E1,2.688750076E1,2.711250114E1,-6.150000095E0
5.550855752E1,2.690625191E1,2.683125114E1,-6.356250286E0
5.552855261E1,2.641875076E1,2.698125076E1,-7.068750381E0
5.554855601E1,2.700000191E1,2.696250153E1,-6.881250381E0
5.556855458E1,2.651250076E1,2.664375114E1,-6.450000286E0
5.558854936E1,2.670000076E1,2.703750038E1,-6.337500095E0
5.560855263E1,2.696250153E1,2.761875153E1,-6.243750095E0
5.562855176E1,2.679375076E1,2.685000038E1,-6.562500477E0
5.564855831E1,2.670000076E1,2.694375038E1,-6.450000286E0
5.566855898E1,2.641875076E1,2.664375114E1,-6.450000286E0
5.568855531E1,2.668125153E1,2.722500038E1,-6.337500095E0
5.570854837E1,2.670000076E1,2.671875191E1,-6.037500381E0
5.572855022E1,2.670000076E1,2.686875153E1,-6.862500191E0
5.574854828E1,2.709375191E1,2.692500114E1,-6.356250286E0
5.576852144E1,2.670000076E1,2.701875114E1,-6.037500381E0
5.578852912E1,2.688750076E1,2.690625191E1,-6.037500381E0
5.580853171E1,2.630625153E1,2.705625153E1,-6.431250095E0
5.582854165E1,2.660625076E1,2.703750038E1,-6.243750095E0
5.584859097E1,2.630625153E1,2.705625153E1,-6.431250095E0
5.586857965E1,2.668125153E1,2.709375191E1,-5.831250191E0
5.588857618E1,2.651250076E1,2.675625038E1,-6.656250477E0
5.590856885E1,2.679375076E1,2.713125038E1,-6.356250286E0
5.592855846E1,2.718750191E1,2.700000191E1,-5.943750381E0
5.594855591E1,2.670000076E1,2.715000153E1,-6.768750191E0
5.596855203E1,2.679375076E1,2.722500038E1,-6.450000286E0
5.598856717E1,2.668125153E1,2.711250114E1,-6.131250381E0
5.600856386E1,2.640000153E1,2.724375153E1,-6.543750286E0
5.602855708E1,2.619375038E1,2.711250114E1,-5.812500000E0
5.604855884E1,2.651250076E1,2.694375038E1,-6.337500095E0
5.606856782E1,2.651250076E1,2.694375038E1,-6.543750286E0
5.608855944E1,2.671875191E1,2.664375114E1,-6.450000286E0
5.610855970E1,2.718750191E1,2.705625153E1,-6.881250381E0
5.612855598E1,2.711250114E1,2.647500038E1,-7.087500095E0
5.614854913E1,2.670000076E1,2.718750191E1,-7.275000095E0
5.616854979E1,2.681250191E1,2.686875153E1,-7.068750381E0
5.618854843E1,2.688750076E1,2.730000114E1,-7.593750477E0
5.620854311E1,2.670000076E1,2.681250191E1,-6.037500381E0
5.622854648E1,2.784375191E1,2.701875114E1,-4.931250095E0
5.624854532E1,2.698125076E1,2.730000114E1,-6.150000095E0
5.626855183E1,2.677500153E1,2.754375076E1,-6.543750286E0
5.628855324E1,2.660625076E1,2.696250153E1,-6.768750191E0
5.630854007E1,2.707500076E1,2.701875114E1,-6.262500286E0
5.632854699E1,2.679375076E1,2.696250153E1,-6.862500191E0
5.634854855E1,2.670000076E1,2.670000076E1,-5.831250191E0
5.636854560E1,2.698125076E1,2.711250114E1,-6.150000095E0
5.638859582E1,2.621250153E1,2.696250153E1,-6.637500286E0
5.640858534E1,2.671875191E1,2.664375114E1,-6.450000286E0
5.642857157E1,2.668125153E1,2.720625114E1,-5.925000191E0
5.644856747E1,2.670000076E1,2.683125114E1,-6.131250381E0
5.646856002E1,2.700000191E1,2.692500114E1,-6.356250286E0
5.648856010E1,2.670000076E1,2.713125038E1,-6.450000286E0
5.650854700E1,2.660625076E1,2.705625153E1,-6.750000477E0
5.652850019E1,2.651250076E1,2.664375114E1,-6.450000286E0
5.654851529E1,2.671875191E1,2.653125191E1,-6.356250286E0
5.656852477E1,2.670000076E1,2.701875114E1,-6.243750095E0
5.658852895E1,2.718750191E1,2.681250191E1,-6.150000095E0
5.660855146E1,2.668125153E1,2.707500076E1,-5.418750286E0
5.662855336E1,2.688750076E1,2.711250114E1,-6.243750095E0
5.664855000E1,2.681250191E1,2.671875191E1,-6.243750095E0
5.666855415E1,2.641875076E1,2.685000038E1,-6.450000286E0
5.668855321E1,2.670000076E1,2.658750153E1,-5.625000000E0
5.670854689E1,2.679375076E1,2.690625191E1,-5.925000191E0
5.672853964E1,2.686875153E1,2.750625038E1,-5.925000191E0
5.674854074E1,2.660625076E1,2.696250153E1,-6.862500191E0
5.676854887E1,2.670000076E1,2.692500114E1,-6.037500381E0
5.678855120E1,2.660625076E1,2.685000038E1,-6.450000286E0
5.680854888E1,2.690625191E1,2.660625076E1,-6.037500381E0
5.682855450E1,2.679375076E1,2.681250191E1,-6.150000095E0
5.684854449E1,2.660625076E1,2.703750038E1,-6.450000286E0
5.686854240E1,2.668125153E1,2.711250114E1,-5.925000191E0
5.688854802E1,2.688750076E1,2.700000191E1,-5.943750381E0
5.690854844E1,2.688750076E1,2.722500038E1,-6.356250286E0
5.692860132E1,2.690625191E1,2.673750114E1,-6.356250286E0
5.694859299E1,2.641875076E1,2.675625038E1,-6.656250477E0
5.696858037E1,2.671875191E1,2.640000153E1,-5.718750000E0
5.698857692E1,2.630625153E1,2.692500114E1,-6.131250381E0
5.700856981E1,2.651250076E1,2.683125114E1,-6.243750095E0
5.702855890E1,2.660625076E1,2.703750038E1,-6.450000286E0
5.704855939E1,2.630625153E1,2.703750038E1,-6.225000381E0
5.706851213E1,2.709375191E1,2.696250153E1,-7.087500095E0
5.708851562E1,2.700000191E1,2.673750114E1,-6.675000191E0
5.710852712E1,2.709375191E1,2.701875114E1,-6.356250286E0
5.712853301E1,2.698125076E1,2.713125038E1,-6.450000286E0
5.714856817E1,2.651250076E1,2.694375038E1,-6.337500095E0
5.716855747E1,2.718750191E1,2.700000191E1,-6.150000095E0
5.718855536E1,2.688750076E1,2.705625153E1,-6.975000381E0
5.720856065E1,2.668125153E1,2.711250114E1,-6.037500381E0
5.722856048E1,2.765625191E1,2.683125114E1,-5.231250286E0
5.724855450E1,2.677500153E1,2.722500038E1,-6.131250381E0
5.726854734E1,2.602500153E1,2.694375038E1,-6.318750381E0
5.728854904E1,2.670000076E1,2.673750114E1,-6.243750095E0
5.730854639E1,2.679375076E1,2.694375038E1,-6.450000286E0
5.732855147E1,2.630625153E1,2.694375038E1,-6.337500095E0
5.734855156E1,2.679375076E1,2.694375038E1,-6.562500477E0
5.736854784E1,2.670000076E1,2.692500114E1,-6.131250381E0
5.738855325E1,2.670000076E1,2.715000153E1,-6.543750286E0
5.740855198E1,2.651250076E1,2.660625076E1,-5.831250191E0
5.742854685E1,2.649375153E1,2.705625153E1,-6.543750286E0
5.744855035E1,2.728125191E1,2.700000191E1,-6.262500286E0
5.746854869E1,2.668125153E1,2.720625114E1,-6.037500381E0
5.748854383E1,2.670000076E1,2.713125038E1,-6.450000286E0
5.750854741E1,2.690625191E1,2.685000038E1,-6.768750191E0
5.752854609E1,2.660625076E1,2.692500114E1,-6.131250381E0
5.754855237E1,2.679375076E1,2.705625153E1,-6.656250477E0
5.756855309E1,2.716875076E1,2.741250038E1,-6.468750477E0
5.758854965E1,2.670000076E1,2.681250191E1,-6.037500381E0
5.760853295E1,2.686875153E1,2.743125153E1,-6.450000286E0
5.762853714E1,2.707500076E1,2.701875114E1,-6.262500286E0
5.764853680E1,2.690625191E1,2.685000038E1,-6.768750191E0
5.766854393E1,2.698125076E1,2.713125038E1,-6.562500477E0
5.768857945E1,2.720625114E1,2.686875153E1,-7.200000286E0
5.770858035E1,2.690625191E1,2.685000038E1,-6.881250381E0
5.772857567E1,2.660625076E1,2.705625153E1,-6.656250477E0
5.774856701E1,2.670000076E1,2.715000153E1,-6.656250477E0
5.776856699E1,2.698125076E1,2.716875076E1,-7.181250095E0
5.778856213E1,2.640000153E1,2.724375153E1,-6.337500095E0
5.780856643E1,2.679375076E1,2.692500114E1,-6.356250286E0
5.782856556E1,2.688750076E1,2.703750038E1,-6.562500477E0
5.784856078E1,2.649375153E1,2.716875076E1,-6.862500191E0
5.786855257E1,2.728125191E1,2.700000191E1,-6.262500286E0
5.788855369E1,2.668125153E1,2.731875038E1,-6.037500381E0
5.790855118E1,2.688750076E1,2.720625114E1,-6.037500381E0
5.792854513E1,2.619375038E1,2.713125038E1,-6.225000381E0
5.794854800E1,2.670000076E1,2.690625191E1,-5.925000191E0
5.796854668E1,2.640000153E1,2.737500191E1,-7.068750381E0
5.798855282E1,2.660625076E1,2.690625191E1,-5.925000191E0
5.800855267E1,2.660625076E1,2.705625153E1,-6.862500191E0
5.802854999E1,2.660625076E1,2.705625153E1,-6.750000477E0
5.804855472E1,2.649375153E1,2.703750038E1,-6.337500095E0
5.806855445E1,2.679375076E1,2.696250153E1,-6.768750191E0
5.808855012E1,2.668125153E1,2.745000076E1,-6.750000477E0
5.810855363E1,2.679375076E1,2.703750038E1,-6.356250286E0
5.812855314E1,2.671875191E1,2.675625038E1,-6.768750191E0
5.814852694E1,2.671875191E1,2.662500191E1,-6.150000095E0
5.816853510E1,2.651250076E1,2.685000038E1,-6.656250477E0
5.818853826E1,2.668125153E1,2.745000076E1,-6.750000477E0
5.820854815E1,2.658750153E1,2.722500038E1,-6.243750095E0
5.822859734E1,2.818125153E1,2.634375191E1,-5.456250191E0
5.824858562E1,2.686875153E1,2.731875038E1,-6.243750095E0
5.826858195E1,2.640000153E1,2.694375038E1,-6.337500095E0
5.828857429E1,2.716875076E1,2.730000114E1,-6.056250095E0
5.830856385E1,2.709375191E1,2.683125114E1,-6.468750477E0
5.832856178E1,2.660625076E1,2.694375038E1,-6.543750286E0
5.834855745E1,2.696250153E1,2.752500153E1,-6.562500477E0
5.836850676E1,2.679375076E1,2.694375038E1,-6.562500477E0
5.838851836E1,2.668125153E1,2.735625076E1,-6.656250477E0
5.840852506E1,2.686875153E1,2.763750076E1,-6.656250477E0
5.842852710E1,2.698125076E1,2.722500038E1,-6.356250286E0
5.844855956E1,2.658750153E1,2.726250076E1,-6.750000477E0
5.846855811E1,2.619375038E1,2.735625076E1,-6.637500286E0
5.848856314E1,2.619375038E1,2.724375153E1,-6.431250095E0
5.850856252E1,2.658750153E1,2.715000153E1,-6.543750286E0
5.852855749E1,2.649375153E1,2.715000153E1,-6.450000286E0
5.854855916E1,2.690625191E1,2.685000038E1,-6.656250477E0
5.856855791E1,2.670000076E1,2.671875191E1,-6.037500381E0
5.858855232E1,2.660625076E1,2.686875153E1,-6.862500191E0
5.860855509E1,2.640000153E1,2.735625076E1,-6.656250477E0
5.862855333E1,2.660625076E1,2.664375114E1,-6.356250286E0
5.864854789E1,2.688750076E1,2.709375191E1,-5.831250191E0
5.866854003E1,2.716875076E1,2.731875038E1,-6.356250286E0
5.868853133E1,2.658750153E1,2.735625076E1,-6.656250477E0
5.870853059E1,2.698125076E1,2.713125038E1,-6.450000286E0
5.872853794E1,2.698125076E1,2.722500038E1,-6.356250286E0
5.874853984E1,2.679375076E1,2.705625153E1,-6.862500191E0
5.876859408E1,2.688750076E1,2.735625076E1,-6.768750191E0
5.878858664E1,2.649375153E1,2.737500191E1,-7.068750381E0
5.880857509E1,2.630625153E1,2.709375191E1,-7.162500381E0
5.882857249E1,2.670000076E1,2.703750038E1,-6.450000286E0
5.884856584E1,2.668125153E1,2.745000076E1,-6.656250477E0
5.886855573E1,2.709375191E1,2.703750038E1,-6.562500477E0
5.888854490E1,2.660625076E1,2.692500114E1,-6.131250381E0
5.890850057E1,2.700000191E1,2.686875153E1,-6.975000381E0
5.892850655E1,2.649375153E1,2.715000153E1,-6.450000286E0
5.894851987E1,2.681250191E1,2.685000038E1,-6.768750191E0
5.896852723E1,2.668125153E1,2.724375153E1,-6.656250477E0
5.898855211E1,2.649375153E1,2.735625076E1,-6.750000477E0
5.900855610E1,2.679375076E1,2.685000038E1,-6.562500477E0
5.902855425E1,2.628750038E1,2.745000076E1,-6.543750286E0
5.904855954E1,2.641875076E1,2.686875153E1,-6.656250477E0
5.906855915E1,2.670000076E1,2.685000038E1,-6.656250477E0
5.908855293E1,2.709375191E1,2.675625038E1,-6.881250381E0
5.910855680E1,2.668125153E1,2.743125153E1,-6.243750095E0
5.912855513E1,2.709375191E1,2.703750038E1,-6.675000191E0
5.914854967E1,2.670000076E1,2.715000153E1,-6.768750191E0
5.916855266E1,2.670000076E1,2.696250153E1,-6.768750191E0
5.918855084E1,2.709375191E1,2.701875114E1,-6.468750477E0
5.920855714E1,2.746875191E1,2.685000038E1,-5.325000286E0
5.922854794E1,2.756250191E1,2.671875191E1,-4.912500381E0
5.924854630E1,2.671875191E1,2.675625038E1,-6.862500191E0
5.926855222E1,2.688750076E1,2.722500038E1,-6.356250286E0
5.928855306E1,2.658750153E1,2.743125153E1,-6.337500095E0
5.930854831E1,2.610000038E1,2.735625076E1,-6.318750381E0
5.932855349E1,2.679375076E1,2.694375038E1,-6.450000286E0
5.934855320E1,2.670000076E1,2.694375038E1,-6.450000286E0
5.936854870E1,2.658750153E1,2.711250114E1,-6.037500381E0
5.938855257E1,2.668125153E1,2.711250114E1,-5.925000191E0
5.940855054E1,2.668125153E1,2.720625114E1,-6.037500381E0
5.942855719E1,2.668125153E1,2.722500038E1,-6.337500095E0
5.944851454E1,2.611875153E1,2.675625038E1,-6.431250095E0
5.946852106E1,2.658750153E1,2.737500191E1,-6.956250191E0
5.948853452E1,2.671875191E1,2.668125153E1,-6.975000381E0
5.950854156E1,2.649375153E1,2.735625076E1,-6.750000477E0
5.952857694E1,2.670000076E1,2.694375038E1,-6.450000286E0
5.954856635E1,2.679375076E1,2.726250076E1,-6.862500191E0
5.956856394E1,2.700000191E1,2.683125114E1,-6.468750477E0
5.958855746E1,2.681250191E1,2.685000038E1,-6.768750191E0
5.960855933E1,2.668125153E1,2.731875038E1,-6.243750095E0
5.962855523E1,2.700000191E1,2.681250191E1,-6.243750095E0
5.964854926E1,2.621250153E1,2.696250153E1,-6.750000477E0
5.966855193E1,2.718750191E1,2.671875191E1,-6.468750477E0
5.968855010E1,2.671875191E1,2.668125153E1,-6.975000381E0
5.970854497E1,2.686875153E1,2.731875038E1,-6.356250286E0
5.972854808E1,2.681250191E1,2.673750114E1,-6.356250286E0
5.974854708E1,2.658750153E1,2.737500191E1,-6.956250191E0
5.976855443E1,2.651250076E1,2.671875191E1,-5.925000191E0
5.978855473E1,2.679375076E1,2.715000153E1,-6.768750191E0
5.980855080E1,2.679375076E1,2.726250076E1,-6.862500191E0
5.982855488E1,2.651250076E1,2.683125114E1,-6.037500381E0
5.984855275E1,2.670000076E1,2.701875114E1,-6.037500381E0
5.986855992E1,2.688750076E1,2.724375153E1,-6.562500477E0
5.988856099E1,2.649375153E1,2.705625153E1,-6.750000477E0
5.990855741E1,2.679375076E1,2.701875114E1,-6.243750095E0
5.992855037E1,2.658750153E1,2.743125153E1,-6.337500095E0
5.994855226E1,2.728125191E1,2.692500114E1,-6.468750477E0
5.996855025E1,2.688750076E1,2.713125038E1,-6.450000286E0
5.998852314E1,2.641875076E1,2.709375191E1,-7.368750095E0
6.000853070E1,2.651250076E1,2.707500076E1,-6.862500191E0
6.002853356E1,2.628750038E1,2.735625076E1,-6.637500286E0
6.004854324E1,2.698125076E1,2.722500038E1,-6.562500477E0
6.006858125E1,2.718750191E1,2.701875114E1,-6.262500286E0
6.008858371E1,2.651250076E1,2.666250038E1,-6.862500191E0
6.010858003E1,2.679375076E1,2.713125038E1,-6.450000286E0
6.012857211E1,2.649375153E1,2.705625153E1,-6.656250477E0
6.014856141E1,2.632500076E1,2.673750114E1,-6.337500095E0
6.016855981E1,2.649375153E1,2.735625076E1,-6.750000477E0
6.018855506E1,2.658750153E1,2.731875038E1,-6.037500381E0
6.020856982E1,2.679375076E1,2.711250114E1,-6.150000095E0
6.022856600E1,2.767500114E1,2.641875076E1,-4.931250095E0
6.024855887E1,2.649375153E1,2.726250076E1,-6.656250477E0
6.026856059E1,2.679375076E1,2.694375038E1,-6.450000286E0
6.028855797E1,2.679375076E1,2.696250153E1,-6.768750191E0
6.030855227E1,2.640000153E1,2.746875191E1,-6.956250191E0
6.032855481E1,2.660625076E1,2.696250153E1,-6.768750191E0
6.034855327E1,2.730000114E1,2.671875191E1,-6.375000477E0
6.036854780E1,2.649375153E1,2.726250076E1,-6.862500191E0
6.038854986E1,2.679375076E1,2.685000038E1,-6.562500477E0
6.040854914E1,2.670000076E1,2.673750114E1,-6.356250286E0
6.042854442E1,2.660625076E1,2.685000038E1,-6.450000286E0
6.044854808E1,2.670000076E1,2.681250191E1,-6.037500381E0
6.046854695E1,2.649375153E1,2.705625153E1,-6.543750286E0
6.048855353E1,2.668125153E1,2.743125153E1,-6.337500095E0
6.050855484E1,2.688750076E1,2.692500114E1,-6.356250286E0
6.052853047E1,2.698125076E1,2.720625114E1,-6.037500381E0
6.054853987E1,2.668125153E1,2.731875038E1,-6.037500381E0
6.056854364E1,2.640000153E1,2.735625076E1,-6.656250477E0
6.058854267E1,2.720625114E1,2.662500191E1,-6.356250286E0
6.060859445E1,2.688750076E1,2.701875114E1,-6.356250286E0
6.062858526E1,2.649375153E1,2.715000153E1,-6.450000286E0
6.064857246E1,2.660625076E1,2.703750038E1,-6.243750095E0
6.066856869E1,2.709375191E1,2.690625191E1,-6.056250095E0
6.068856160E1,2.640000153E1,2.715000153E1,-6.450000286E0
6.070856258E1,2.670000076E1,2.715000153E1,-6.768750191E0
6.072856028E1,2.660625076E1,2.677500153E1,-6.862500191E0
6.074851060E1,2.709375191E1,2.690625191E1,-6.150000095E0
6.076852336E1,2.679375076E1,2.711250114E1,-6.150000095E0
6.078853077E1,2.679375076E1,2.722500038E1,-6.450000286E0
6.080853317E1,2.688750076E1,2.703750038E1,-6.656250477E0
6.082855454E1,2.670000076E1,2.673750114E1,-6.243750095E0
6.084855579E1,2.670000076E1,2.703750038E1,-6.450000286E0
6.086855186E1,2.718750191E1,2.703750038E1,-6.562500477E0
6.088855576E1,2.649375153E1,2.735625076E1,-6.656250477E0
6.090855427E1,2.679375076E1,2.724375153E1,-6.768750191E0
6.092854791E1,2.690625191E1,2.673750114E1,-6.356250286E0
6.094855136E1,2.660625076E1,2.683125114E1,-6.131250381E0
6.096854991E1,2.651250076E1,2.683125114E1,-6.243750095E0
6.098855591E1,2.671875191E1,2.651250076E1,-6.037500381E0
6.100855630E1,2.688750076E1,2.701875114E1,-6.356250286E0
6.102855249E1,2.660625076E1,2.679375076E1,-5.718750000E0
6.104855678E1,2.690625191E1,2.671875191E1,-6.150000095E0
6.106855737E1,2.707500076E1,2.701875114E1,-6.262500286E0
6.108855232E1,2.630625153E1,2.709375191E1,-7.275000095E0
