"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.434145270E1,-7.259999961E-2,3.232625127E-1,-1.531749964E-1
7.434389616E1,6.668750197E-2,2.989250124E-1,-1.581249982E-1
7.434633978E1,1.227874979E-1,-2.859999985E-2,-1.141249985E-1
7.434878317E1,5.444999784E-2,-1.678874940E-1,-1.275999993E-1
7.435122686E1,1.215500012E-1,8.992499858E-2,-1.727000028E-1
7.435367032E1,1.412124932E-1,3.514499962E-1,-1.776500046E-1
7.435611371E1,1.912624985E-1,2.622124851E-1,-1.421750039E-1
7.435855734E1,1.839749962E-1,4.111250117E-2,-7.864999771E-2
7.436100080E1,2.290749997E-1,5.568749830E-2,-7.383749634E-2
7.436344441E1,3.610749841E-1,1.302125007E-1,-7.012499869E-2
7.436588788E1,2.963125110E-1,1.539999992E-2,-3.959999979E-2
7.436833149E1,1.960749924E-1,-2.364999987E-2,-6.407500058E-2
7.437077486E1,1.106875017E-1,1.596374959E-1,-1.275999993E-1
7.437321832E1,4.826249927E-2,4.063124955E-1,-1.238875017E-1
7.437566201E1,4.262499977E-3,3.172124922E-1,-9.693749994E-2
7.437810563E1,-2.749999985E-2,6.874999963E-3,-8.359999955E-2
7.438054902E1,-7.136250287E-2,-7.837500423E-3,-9.088750184E-2
7.438299248E1,-3.355000168E-2,8.992499858E-2,-9.817499667E-2
7.438543609E1,-3.355000168E-2,1.131625026E-1,-8.593750000E-2
7.438787955E1,-7.507500052E-2,7.163749635E-2,-7.012499869E-2
7.439032317E1,-9.336250275E-2,1.864500046E-1,-9.336250275E-2
7.439276663E1,-3.959999979E-2,3.953124881E-1,-1.176999956E-1
7.439521004E1,1.032624990E-1,3.684999943E-1,-1.176999956E-1
7.439765365E1,1.069749966E-1,1.106875017E-1,-8.112499863E-2
7.440009711E1,1.447875053E-1,3.011249937E-2,-4.936249927E-2
7.440254073E1,2.743124962E-1,8.016250283E-2,-5.912499875E-2
7.440498419E1,3.317874968E-1,4.235000163E-2,-6.764999777E-2
7.440742780E1,2.828375101E-1,-8.593750000E-2,-6.641250104E-2
7.440987119E1,2.169750035E-1,-1.017499994E-2,-9.212499857E-2
7.441231465E1,1.852124929E-1,2.659249902E-1,-1.275999993E-1
7.441475834E1,2.157374918E-1,3.159750104E-1,-1.251250058E-1
7.441720173E1,1.900250018E-1,9.116250277E-2,-8.964999765E-2
7.441964534E1,1.533125043E-1,-1.689874977E-1,-6.407500058E-2
7.442208881E1,1.852124929E-1,4.399999976E-3,-8.964999765E-2
7.442453242E1,1.863124967E-1,1.266375035E-1,-6.036249921E-2
7.442697588E1,1.387374997E-1,3.863750026E-2,-2.736249939E-2
7.442941950E1,7.397499681E-2,-1.759999990E-2,-4.441250116E-2
7.443186296E1,3.973750025E-2,1.937374920E-1,-7.617499679E-2
7.443430635E1,5.568749830E-2,3.147374988E-1,-6.283749640E-2
7.443675004E1,9.350000322E-2,1.534499973E-1,-4.317500070E-2
7.443919342E1,6.421250105E-2,-1.299374998E-1,-5.664999783E-2
7.444163704E1,4.344999790E-2,-2.859999985E-2,-9.459999949E-2
7.444408050E1,4.221250117E-2,1.339250058E-1,-8.841250092E-2
7.444652411E1,3.726249933E-2,1.546874940E-1,-5.912499875E-2
7.444896758E1,5.499999970E-3,-2.736249939E-2,-7.617499679E-2
7.445141119E1,-1.402499992E-2,6.311249733E-2,-1.299374998E-1
7.445385466E1,-4.262499977E-3,2.976875007E-1,-1.519374996E-1
7.445629827E1,4.221250117E-2,3.134999871E-1,-1.141249985E-1
7.445874166E1,5.321250111E-2,-2.364999987E-2,-7.383749634E-2
7.446118511E1,7.768750191E-2,-6.764999777E-2,-1.165999994E-1
7.446362873E1,1.155000031E-1,1.889249980E-1,-1.311749965E-1
7.446607221E1,1.179749966E-1,2.439250052E-1,-9.212499857E-2
7.446851582E1,1.387374997E-1,8.868750185E-2,-9.693749994E-2
7.447095928E1,1.082125008E-1,5.087500066E-2,-1.531749964E-1
7.447340267E1,1.094499975E-1,2.316875011E-1,-1.691250056E-1
7.447584636E1,1.509750038E-1,3.196874857E-1,-1.531749964E-1
7.447828977E1,1.717374921E-1,1.266375035E-1,-9.817499667E-2
7.448073338E1,1.619749963E-1,-6.393750012E-2,-7.136250287E-2
7.448317684E1,1.729750037E-1,-4.124999978E-4,-1.238875017E-1
7.448562046E1,1.924999952E-1,1.717374921E-1,-1.396999955E-1
7.448806392E1,1.277374923E-1,4.839999974E-2,-1.079374999E-1
7.449050753E1,8.744999766E-2,-6.764999777E-2,-1.251250058E-1
7.449295100E1,4.949999973E-2,1.009249985E-1,-1.654125005E-1
7.449539461E1,5.197500065E-2,2.707374990E-1,-1.788875014E-1
7.449783800E1,8.497499675E-2,8.263749629E-2,-1.385999918E-1
7.450028146E1,9.226249903E-2,-4.812499881E-2,-6.517499685E-2
7.450272515E1,1.227874979E-1,-2.019875050E-1,-6.641250104E-2
7.450516854E1,1.350249946E-1,-2.983750030E-2,-9.459999949E-2
7.450761215E1,1.044999957E-1,1.787500083E-2,-1.006499976E-1
7.451005562E1,1.897500083E-2,5.637499969E-3,-1.299374998E-1
7.451249923E1,-9.074999951E-3,1.143999994E-1,-1.604624987E-1
7.451494267E1,-5.499999970E-4,2.536875010E-1,-1.483625025E-1
7.451738628E1,7.768750191E-2,1.926375031E-1,-1.263625026E-1
7.451982967E1,1.044999957E-1,-3.588749841E-2,-1.091749966E-1
7.452227313E1,9.473749995E-2,-9.088750184E-2,-1.201749966E-1
7.452471673E1,1.155000031E-1,4.111250117E-2,-1.116499975E-1
7.452716019E1,1.179749966E-1,1.754499972E-1,-8.483749628E-2
7.452960381E1,1.277374923E-1,1.424500048E-1,-5.664999783E-2
7.453204727E1,1.460250020E-1,2.516249940E-2,-6.283749640E-2
7.453449088E1,1.522125006E-1,6.435000151E-2,-1.006499976E-1
7.453693426E1,1.790249944E-1,1.681624949E-1,-1.128875017E-1
7.453937773E1,1.839749962E-1,7.039999962E-2,-9.212499857E-2
7.454182134E1,1.570249945E-1,-1.128875017E-1,-6.283749640E-2
7.454426480E1,1.655499935E-1,-6.393750012E-2,-7.493750006E-2
7.454670842E1,1.924999952E-1,1.876875013E-1,-6.517499685E-2
7.454915187E1,1.815000027E-1,1.522125006E-1,-1.031249948E-2
7.455159548E1,1.595000029E-1,-5.169999972E-2,5.211250111E-2
7.455403895E1,1.522125006E-1,-7.136250287E-2,2.639999986E-2
7.455648256E1,1.680250019E-1,1.204499975E-1,-1.636249945E-2
7.455892602E1,1.240250021E-1,1.937374920E-1,-2.364999987E-2
7.456136941E1,9.721250087E-2,6.187500060E-2,-1.636249945E-2
7.456381302E1,1.167374998E-1,-3.341250122E-2,3.162499983E-3
7.456625649E1,1.375000030E-1,-2.117500082E-2,1.292499993E-2
7.456870010E1,1.655499935E-1,4.111250117E-2,2.887500077E-2
7.457114356E1,1.509750038E-1,-4.193750024E-2,2.268750034E-2
7.457358718E1,1.117874980E-1,-1.091749966E-1,-1.512499992E-2
7.457603057E1,5.568749830E-2,8.635000139E-2,-7.136250287E-2
7.457847426E1,5.926249921E-2,3.062124848E-1,-9.583749622E-2
7.458091772E1,6.049999967E-2,1.913999915E-1,-5.059999973E-2
7.458336111E1,7.878749818E-2,-1.189374998E-1,3.162499983E-3
7.458580472E1,9.102500230E-2,-1.176999956E-1,-3.588749841E-2
7.458824818E1,1.204499975E-1,1.827374995E-1,-4.688749835E-2
7.459069179E1,1.032624990E-1,1.644500047E-1,-5.362499971E-3
7.459313526E1,1.106875017E-1,3.162499983E-3,-1.141249947E-2
7.459557887E1,9.102500230E-2,4.839999974E-2,-7.864999771E-2
7.459802233E1,3.368749842E-2,2.744500041E-1,-1.104125008E-1
7.460046571E1,6.297499686E-2,3.099249899E-1,-5.307500064E-2
7.460290940E1,9.350000322E-2,9.487500042E-2,-6.599999964E-3
7.460535279E1,9.102500230E-2,2.763750032E-2,-5.664999783E-2
7.460779640E1,1.020250022E-1,1.852124929E-1,-1.348875016E-1
7.461023986E1,1.570249945E-1,2.475000024E-1,-1.116499975E-1
7.461268347E1,1.742125005E-1,7.892499864E-2,-8.359999955E-2
7.461512686E1,1.204499975E-1,-7.136250287E-2,-1.409374923E-1
7.461757055E1,3.616249934E-2,9.611249715E-2,-1.959374994E-1
7.462001401E1,3.973750025E-2,2.756874859E-1,-1.824624985E-1
7.462245740E1,7.150000334E-2,1.864500046E-1,-1.165999994E-1
7.462490101E1,9.226249903E-2,-3.588749841E-2,-7.383749634E-2
7.462734447E1,1.044999957E-1,-4.193750024E-2,-1.128875017E-1
7.462978809E1,1.863124967E-1,1.339250058E-1,-1.238875017E-1
7.463223155E1,2.242625058E-1,7.411249727E-2,-6.036249921E-2
7.463467516E1,2.083124965E-1,-6.764999777E-2,-2.612499893E-2
7.463711862E1,1.215500012E-1,-1.091749966E-1,-6.641250104E-2
7.463956201E1,9.597499669E-2,1.278750002E-1,-1.116499975E-1
7.464200570E1,8.249999583E-2,2.144999951E-1,-1.226499975E-1
7.464444931E1,2.626249939E-2,4.358749837E-2,-8.841250092E-2
7.464689270E1,-5.499999970E-4,-8.964999765E-2,-2.983750030E-2
7.464933617E1,4.826249927E-2,-5.059999973E-2,-1.649999991E-3
7.465177978E1,1.130250022E-1,-4.317500070E-2,3.135000169E-2
7.465422324E1,8.249999583E-2,-2.081750035E-1,4.592499882E-2
7.465666686E1,4.702499881E-2,-3.279374838E-1,-4.124999978E-4
7.465911031E1,-2.749999985E-2,-1.189374998E-1,-9.583749622E-2
7.466155392E1,-7.507500052E-2,1.742125005E-1,-1.287000030E-1
7.466399731E1,-3.836249933E-2,1.571625024E-1,-1.018875018E-1
7.466644077E1,3.162499983E-3,-8.593750000E-2,-5.417500064E-2
7.466888438E1,3.121249937E-2,-2.387000024E-1,-2.859999985E-2
7.467132783E1,1.387374997E-1,-3.712499887E-2,-3.836249933E-2
7.467377145E1,1.264999956E-1,4.716249928E-2,-3.341250122E-2
7.467621491E1,9.968750179E-2,-4.083750024E-2,-3.959999979E-2
7.467865830E1,9.844999760E-2,-9.088750184E-2,-9.817499667E-2
7.468110198E1,1.649999991E-2,7.039999962E-2,-1.311749965E-1
7.468354560E1,-1.402499992E-2,2.121624947E-1,-1.141249985E-1
7.468598899E1,9.212499484E-3,1.791625023E-1,-9.817499667E-2
7.468843245E1,-5.499999970E-4,-1.017499994E-2,-1.201749966E-1
7.469087606E1,1.416249946E-2,-1.388750039E-2,-1.299374998E-1
7.469331953E1,9.968750179E-2,6.792499870E-2,-1.189374998E-1
7.469576315E1,1.375000030E-1,1.094499975E-1,-9.583749622E-2
7.469820661E1,1.302125007E-1,1.924999990E-3,-9.088750184E-2
7.470065000E1,1.142624989E-1,9.349999949E-3,-1.396999955E-1
7.470309361E1,1.007874981E-1,2.023999989E-1,-1.641750038E-1
7.470553709E1,1.350249946E-1,3.269749880E-1,-1.727000028E-1
7.470798070E1,1.717374921E-1,1.717374921E-1,-1.629374921E-1
7.471042416E1,1.582625061E-1,-1.434125006E-1,-1.165999994E-1
7.471286778E1,2.475000024E-1,-6.764999777E-2,-9.336250275E-2
7.471531124E1,2.547875047E-1,-1.883750036E-2,-6.764999777E-2
7.471775486E1,1.632124931E-1,-6.270000339E-2,-5.183750018E-2
7.472019832E1,7.397499681E-2,-1.714625061E-1,-6.283749640E-2
7.472264193E1,1.924999990E-3,-7.369999588E-2,-1.153625026E-1
7.472508532E1,-3.836249933E-2,1.254000068E-1,-1.165999994E-1
7.472752878E1,-2.626249939E-2,1.559250057E-1,-7.259999961E-2
7.472997241E1,1.773750037E-2,-6.641250104E-2,-1.264999993E-2
7.473241587E1,5.444999784E-2,-1.764124930E-1,-1.264999993E-2
7.473485949E1,1.337874979E-1,-3.836249933E-2,-4.441250116E-2
7.473730295E1,1.460250020E-1,2.158750035E-2,-5.059999973E-2
7.473974656E1,1.007874981E-1,-4.124999978E-3,-4.688749835E-2
7.474219002E1,6.544999778E-2,-8.236250281E-2,-9.583749622E-2
7.474463363E1,-4.262499977E-3,3.011249937E-2,-1.434125006E-1
7.474707710E1,-1.649999991E-2,2.585000098E-1,-1.421750039E-1
7.474952048E1,1.416249946E-2,1.827374995E-1,-9.693749994E-2
7.475196410E1,2.997500077E-2,-9.693749994E-2,-6.036249921E-2
7.475440756E1,8.497499675E-2,-1.507000029E-1,-9.088750184E-2
7.475685117E1,1.533125043E-1,4.358749837E-2,-1.324124932E-1
7.475929464E1,1.264999956E-1,1.046374962E-1,-1.116499975E-1
7.476173825E1,1.032624990E-1,3.162499983E-3,-9.336250275E-2
7.476418164E1,9.226249903E-2,-5.541250110E-2,-1.336500049E-1
7.476662510E1,8.126249909E-2,1.009249985E-1,-1.641750038E-1
7.476906871E1,8.978749812E-2,2.499749959E-1,-1.556500047E-1
7.477151218E1,1.533125043E-1,1.449249983E-1,-1.176999956E-1
7.477395579E1,1.412124932E-1,3.135000169E-2,-5.664999783E-2
7.477639925E1,2.510749996E-1,1.058750041E-2,-4.083750024E-2
7.477884287E1,3.232625127E-1,1.663750038E-2,-5.059999973E-2
7.478128633E1,3.012624979E-1,-4.317500070E-2,-5.307500064E-2
7.478372995E1,2.095499933E-1,-1.947000027E-1,-4.317500070E-2
7.478617341E1,7.644999772E-2,-2.056999952E-1,-9.817499667E-2
7.478861680E1,-1.031249948E-2,7.644999772E-2,-1.275999993E-1
7.479106042E1,-7.012499869E-2,2.389750034E-1,-1.006499976E-1
7.479350389E1,-5.307500064E-2,1.278750002E-1,-6.283749640E-2
7.479594750E1,-5.183750018E-2,-1.214125007E-1,-4.083750024E-2
7.479839096E1,-1.883750036E-2,-8.112499863E-2,-3.217500076E-2
7.480083458E1,8.249999583E-2,3.492499888E-2,-3.836249933E-2
7.480327804E1,9.721250087E-2,-4.124999978E-3,-4.207500070E-2
7.480572142E1,5.321250111E-2,-1.494625062E-1,-6.888750196E-2
7.480816512E1,-7.837500423E-3,-1.006499976E-1,-1.287000030E-1
7.481060873E1,-2.254999988E-2,1.694000065E-1,-1.593624949E-1
7.481305211E1,2.626249939E-2,2.879250050E-1,-1.226499975E-1
7.481549557E1,1.897500083E-2,5.458749831E-2,-6.517499685E-2
7.481793918E1,8.002500236E-2,-1.238875017E-1,-4.441250116E-2
7.482038257E1,1.753125042E-1,-4.936249927E-2,-7.617499679E-2
7.482282626E1,1.680250019E-1,-1.993750036E-2,-9.088750184E-2
7.482526973E1,1.277374923E-1,-7.259999961E-2,-9.459999949E-2
7.482771311E1,5.444999784E-2,-1.201749966E-1,-1.348875016E-1
7.483015673E1,-3.959999979E-2,-2.241249941E-2,-1.519374996E-1
7.483260019E1,-8.002500236E-2,1.986874938E-1,-1.384624988E-1
7.483504380E1,-7.012499869E-2,1.754499972E-1,-8.593750000E-2
7.483748728E1,-3.107500076E-2,-7.369999588E-2,-6.036249921E-2
7.483993089E1,-4.262499977E-3,-5.059999973E-2,-1.201749966E-1
7.484237435E1,7.974999957E-3,1.266375035E-1,-1.629374921E-1
7.484481774E1,-6.599999964E-3,1.131625026E-1,-1.251250058E-1
7.484726143E1,-1.526249945E-2,-3.093750030E-2,-1.311749965E-1
7.484970482E1,-8.002500236E-2,-6.888750196E-2,-1.824624985E-1
7.485214843E1,-1.165999994E-1,5.816249922E-2,-2.252250016E-1
7.485459189E1,-1.190750003E-1,1.314499974E-1,-1.922249943E-1
7.485703550E1,-9.707500041E-2,7.287500054E-2,-1.507000029E-1
7.485947897E1,-5.802499875E-2,1.924999990E-3,-1.764124930E-1
7.486192258E1,3.162499983E-3,1.009249985E-1,-2.252250016E-1
7.486436604E1,7.273750007E-2,9.844999760E-2,-2.191749960E-1
7.486680942E1,2.022625059E-1,5.087500066E-2,-1.849374920E-1
7.486925312E1,2.035000026E-1,-1.299374998E-1,-1.604624987E-1
7.487169650E1,1.362625062E-1,-1.959374994E-1,-1.959374994E-1
7.487414019E1,1.522125006E-1,5.939999968E-2,-2.326499969E-1
7.487658358E1,8.621250093E-2,1.706375033E-1,-2.314125001E-1
7.487902719E1,9.844999760E-2,1.131625026E-1,-2.008875012E-1
7.488147066E1,1.057374999E-1,-1.388750039E-2,-1.275999993E-1
7.488391427E1,1.106875017E-1,-1.409374923E-1,-6.407500058E-2
7.488635772E1,1.777874976E-1,-1.006499976E-1,-5.541250110E-2
7.488880134E1,8.978749812E-2,-2.961750031E-1,-5.664999783E-2
7.489124472E1,2.144999988E-2,-1.836999953E-1,-9.212499857E-2
7.489368818E1,-6.407500058E-2,-1.067000031E-1,-1.751749963E-1
7.489613180E1,-1.666499972E-1,9.968750179E-2,-2.032250017E-1
7.489857525E1,-7.755000144E-2,3.427875042E-1,-1.959374994E-1
7.490101886E1,-8.855000138E-2,4.592499882E-2,-1.629374921E-1
7.490346232E1,-8.002500236E-2,-2.129874974E-1,-1.128875017E-1
7.490590594E1,5.197500065E-2,-1.883750036E-2,-4.688749835E-2
7.490834940E1,1.582625061E-1,3.368749842E-2,-6.599999964E-3
7.491079280E1,1.570249945E-1,-8.841250092E-2,1.663750038E-2
7.491323649E1,2.059749961E-1,-1.006499976E-1,3.368749842E-2
7.491567988E1,2.413125038E-1,-2.374625057E-1,-5.362499971E-3
7.491812349E1,1.582625061E-1,-2.814624906E-1,-6.888750196E-2
7.492056695E1,1.325500011E-1,4.468749836E-2,-6.283749640E-2
7.492301056E1,3.492499888E-2,-1.264999993E-2,-2.007500082E-2
7.492545403E1,5.073750019E-2,-6.764999777E-2,-2.736249939E-2
7.492789764E1,5.802499875E-2,-4.124999978E-3,-4.317500070E-2
7.493034103E1,8.978749812E-2,6.792499870E-2,-5.059999973E-2
7.493278449E1,1.447875053E-1,4.592499882E-2,-2.983750030E-2
7.493522813E1,1.362625062E-1,-1.678874940E-1,-2.736249939E-2
7.493767159E1,7.397499681E-2,-1.764124930E-1,-6.159999967E-2
7.494011520E1,5.499999970E-3,8.139999956E-2,-8.717499673E-2
7.494255867E1,-1.031249948E-2,2.597374916E-1,-7.493750006E-2
7.494500228E1,-1.649999991E-2,1.852124929E-1,-4.564999789E-2
7.494744574E1,-3.836249933E-2,-6.641250104E-2,3.162499983E-3
7.494988936E1,1.773750037E-2,8.016250283E-2,6.874999963E-3
7.495233282E1,5.073750019E-2,1.339250058E-1,-2.887499984E-3
7.495477620E1,1.020250022E-1,4.716249928E-2,1.416249946E-2
7.495721983E1,1.277374923E-1,-1.361249983E-1,8.112499490E-3
7.495966329E1,1.337874979E-1,-7.741250098E-2,-3.836249933E-2
7.496210690E1,9.597499669E-2,-2.612499893E-2,-7.383749634E-2
7.496455037E1,8.249999583E-2,-8.470000327E-2,-6.159999967E-2
7.496699398E1,6.173750013E-2,-5.664999783E-2,-5.541250110E-2
7.496943737E1,-1.787499990E-3,-3.217500076E-2,-1.104125008E-1
7.497188083E1,-6.599999964E-3,1.254000068E-1,-1.336500049E-1
7.497432444E1,1.897500083E-2,1.779250056E-1,-8.236250281E-2
7.497676791E1,1.399749964E-1,7.892499864E-2,-4.083750024E-2
7.497921152E1,1.667875051E-1,-1.764124930E-1,-6.641250104E-2
7.498165497E1,8.249999583E-2,-1.214125007E-1,-1.751749963E-1
7.498409859E1,1.130250022E-1,7.039999962E-2,-2.081750035E-1
7.498654205E1,1.020250022E-1,4.592499882E-2,-1.691250056E-1
7.498898566E1,8.373750001E-2,1.416249946E-2,-1.091749966E-1
7.499142913E1,1.020250022E-1,1.058750041E-2,-9.336250275E-2
7.499387251E1,1.777874976E-1,1.168750003E-1,-1.176999956E-1
7.499631612E1,2.413125038E-1,-4.124999978E-3,-1.226499975E-1
7.499875959E1,2.255000025E-1,-9.817499667E-2,-8.236250281E-2
7.500120320E1,2.035000026E-1,-1.727000028E-1,-3.959999979E-2
7.500364666E1,9.968750179E-2,-2.216500044E-1,-4.441250116E-2
7.500609029E1,7.026249915E-2,5.211250111E-2,-7.012499869E-2
7.500853375E1,1.044999994E-2,1.181124970E-1,-6.407500058E-2
7.501097736E1,-9.074999951E-3,-1.018875018E-1,-2.131249942E-2
7.501342083E1,-9.707500041E-2,-2.814624906E-1,-1.264999993E-2
7.501586444E1,-6.036249921E-2,-5.664999783E-2,-3.107500076E-2
7.501830782E1,-1.031249985E-1,-2.364999987E-2,-1.759999990E-2
7.502075128E1,-8.731249720E-2,-1.017499994E-2,-1.264999993E-2
7.502319490E1,-5.555000156E-2,-1.788875014E-1,-2.364999987E-2
7.502563836E1,-7.259999961E-2,-2.496999949E-1,-4.688749835E-2
7.502808198E1,-5.802499875E-2,-1.091749966E-1,-5.183750018E-2
7.503052543E1,-1.759999990E-2,9.349999949E-3,-2.983750030E-2
7.503296881E1,3.162499983E-3,-6.517499685E-2,5.637499969E-3
7.503541242E1,1.897500083E-2,-1.799875051E-1,4.399999976E-3
7.503785589E1,2.997500077E-2,-1.311749965E-1,-3.836249933E-2
7.504029950E1,4.468749836E-2,-1.017499994E-2,-5.541250110E-2
7.504274296E1,5.321250111E-2,4.468749836E-2,-4.564999789E-2
7.504518658E1,-1.787499990E-3,-2.032250017E-1,-5.183750018E-2
7.504763004E1,-2.859999985E-2,-2.899875045E-1,-9.212499857E-2
7.505007365E1,-8.359999955E-2,-9.336250275E-2,-1.141249985E-1
7.505251712E1,-1.545500010E-1,5.692499876E-2,-1.043625027E-1
7.505496073E1,-1.385999918E-1,2.392499894E-2,-9.212499857E-2
7.505740412E1,-1.105500013E-1,-1.581249982E-1,-1.226499975E-1
7.505984758E1,-8.002500236E-2,-6.159999967E-2,-1.641750038E-1
7.506229119E1,-3.478749841E-2,2.158750035E-2,-1.471250057E-1
7.506473466E1,3.244999796E-2,2.887500077E-2,-9.336250275E-2
7.506717829E1,7.768750191E-2,-1.384624988E-1,-7.988750190E-2
7.506962175E1,8.249999583E-2,-1.226499975E-1,-1.361249983E-1
7.507206514E1,4.826249927E-2,8.868750185E-2,-1.421750039E-1
7.507450883E1,7.026249915E-2,2.377374917E-1,-9.817499667E-2
7.507695244E1,1.094499975E-1,2.206874937E-1,-6.036249921E-2
7.507939582E1,9.968750179E-2,-4.936249927E-2,-7.988750190E-2
7.508183929E1,1.192125008E-1,-7.369999588E-2,-1.409374923E-1
7.508428290E1,5.197500065E-2,-5.169999972E-2,-1.519374996E-1
7.508672636E1,-4.455000162E-2,3.011249937E-2,-1.201749966E-1
7.508916998E1,-1.117874980E-1,-5.788749829E-2,-8.483749628E-2
7.509161345E1,-1.863124967E-1,-1.446499974E-1,-1.031249985E-1
7.509405707E1,-2.314125001E-1,-6.599999964E-3,-1.201749966E-1
7.509650045E1,-2.363625020E-1,1.071124971E-1,-8.359999955E-2
7.509894391E1,-1.960749924E-1,7.287500054E-2,-2.983750030E-2
7.510138753E1,-1.361249983E-1,-1.874125004E-1,-1.512499992E-2
7.510383099E1,-8.483749628E-2,-1.874125004E-1,-7.493750006E-2
7.510627461E1,-4.936249927E-2,1.911249943E-2,-1.031249985E-1
7.510871807E1,-5.802499875E-2,5.692499876E-2,-7.012499869E-2
7.511116145E1,-3.355000168E-2,-5.293750018E-2,-5.059999973E-2
7.511360514E1,-5.802499875E-2,-1.776500046E-1,-9.336250275E-2
7.511604852E1,-7.259999961E-2,-2.612499893E-2,-1.384624988E-1
7.511849222E1,-1.055999994E-1,8.016250283E-2,-1.091749966E-1
7.512093560E1,-7.012499869E-2,-2.983750030E-2,-7.012499869E-2
7.512337922E1,-5.802499875E-2,-1.018875018E-1,-3.836249933E-2
7.512582265E1,-1.787499990E-3,-7.617499679E-2,-5.307500064E-2
7.512826627E1,5.926249921E-2,-2.094125003E-1,-8.112499863E-2
7.513070973E1,9.597499669E-2,-1.581249982E-1,-8.964999765E-2
7.513315335E1,1.350249946E-1,-1.947000027E-1,-5.541250110E-2
7.513559681E1,7.026249915E-2,-3.070375025E-1,-5.417500064E-2
7.513804019E1,5.073750019E-2,-1.336500049E-1,-7.741250098E-2
7.514048388E1,6.902500242E-2,1.436875015E-1,-9.336250275E-2
7.514292727E1,1.167374998E-1,8.263749629E-2,-7.136250287E-2
7.514537088E1,8.249999583E-2,-1.409374923E-1,-4.124999978E-4
7.514781435E1,1.227874979E-1,-2.081750035E-1,2.763750032E-2
7.515025796E1,7.273750007E-2,-2.337500006E-1,-1.388750039E-2
7.515270142E1,7.521250099E-2,3.492499888E-2,-3.959999979E-2
7.515514504E1,-2.502499893E-2,-6.764999777E-2,-2.131249942E-2
7.515758850E1,-5.431250110E-2,-1.348875016E-1,-2.887499984E-3
7.516003189E1,-9.583749622E-2,-1.727000028E-1,-1.512499992E-2
7.516247550E1,-7.878749818E-2,-2.859999985E-2,-3.217500076E-2
7.516491896E1,-6.036249921E-2,-1.512499992E-2,-1.264999993E-2
7.516736257E1,-2.007500082E-2,-8.236250281E-2,1.292499993E-2
7.516980604E1,-2.378750034E-2,-2.716999948E-1,1.924999990E-3
7.517224965E1,-1.031249948E-2,-1.689874977E-1,-2.241249941E-2
7.517469311E1,6.874999963E-4,-1.993750036E-2,-1.388750039E-2
7.517713650E1,7.974999957E-3,1.539999992E-2,4.399999976E-3
7.517958019E1,-3.107500076E-2,-1.164624989E-1,1.168750040E-2
7.518202357E1,-8.731249720E-2,-1.361249983E-1,-1.388750039E-2
7.518446719E1,-1.215500012E-1,5.335000157E-2,-2.736249939E-2
7.518691067E1,-1.031249985E-1,1.681624949E-1,-5.362499971E-3
7.518935428E1,-5.678749830E-2,1.046374962E-1,1.787500083E-2
7.519179775E1,-8.855000138E-2,-1.689874977E-1,2.268750034E-2
7.519424136E1,-9.955000132E-2,-1.996500045E-1,6.874999963E-4
7.519668482E1,-2.626249939E-2,-4.124999978E-4,-3.107500076E-2
7.519912821E1,-5.678749830E-2,2.034999989E-2,-7.837500423E-3
7.520157182E1,-5.678749830E-2,-8.470000327E-2,1.787500083E-2
7.520401529E1,-6.902500242E-2,-9.212499857E-2,-9.074999951E-3
7.520645890E1,-5.926249921E-2,7.768750191E-2,-4.441250116E-2
7.520890237E1,-2.007500082E-2,1.278750002E-1,1.924999990E-3
7.521134599E1,7.521250099E-2,6.311249733E-2,4.221250117E-2
7.521378938E1,1.387374997E-1,-1.409374923E-1,1.416249946E-2
7.521623307E1,1.325500011E-1,-1.824624985E-1,-7.012499869E-2
7.521867654E1,1.155000031E-1,-6.393750012E-2,-9.336250275E-2
