"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.542272383E1,3.538125229E1,-1.365000057E1,-2.737500191E0
8.544272572E1,3.538125229E1,-1.353750038E1,-3.150000095E0
8.546273497E1,3.511875153E1,-1.406250095E1,-4.087500095E0
8.548273797E1,3.474375153E1,-1.434375095E1,-4.387500286E0
8.550273604E1,3.423750305E1,-1.393125057E1,-4.162500381E0
8.552273026E1,3.406875229E1,-1.441875076E1,-4.162500381E0
8.554273178E1,3.337500000E1,-1.413750076E1,-3.712500095E0
8.556273040E1,3.397500229E1,-1.443750095E1,-4.050000191E0
8.558272507E1,3.418125153E1,-1.462500095E1,-4.368750095E0
8.560272811E1,3.418125153E1,-1.481250095E1,-4.575000286E0
8.562272690E1,3.360000229E1,-1.458750057E1,-4.556250095E0
8.564272182E1,3.399375153E1,-1.477500057E1,-4.987500191E0
8.566271420E1,3.348750305E1,-1.436250019E1,-4.968750000E0
8.568269445E1,3.388125229E1,-1.425000095E1,-5.493750095E0
8.570270793E1,3.358125305E1,-1.425000095E1,-5.287500381E0
8.572271511E1,3.365625000E1,-1.344375038E1,-5.381250381E0
8.574271729E1,3.418125153E1,-1.426875019E1,-5.193750381E0
8.576275984E1,3.414375305E1,-1.353750038E1,-5.925000191E0
8.578275467E1,3.421875000E1,-1.318125057E1,-5.193750381E0
8.580274498E1,3.401250076E1,-1.286250019E1,-5.493750095E0
8.582274386E1,3.470625305E1,-1.306875038E1,-5.831250191E0
8.584273875E1,3.446250153E1,-1.198125076E1,-5.700000286E0
8.586272914E1,3.478125000E1,-1.201875019E1,-6.656250477E0
8.588273066E1,3.465000153E1,-1.166250038E1,-6.018750191E0
8.590273872E1,3.541875076E1,-1.115625000E1,-6.562500477E0
8.592272987E1,3.530625153E1,-1.074375057E1,-6.862500191E0
8.594273018E1,3.616875076E1,-1.018125057E1,-6.787500381E0
8.596272653E1,3.613125229E1,-9.693750381E0,-6.675000191E0
8.598274266E1,3.613125229E1,-9.487500191E0,-6.881250381E0
8.600273972E1,3.678750229E1,-9.000000000E0,-6.900000095E0
8.602273293E1,3.727500153E1,-8.681250572E0,-7.631250381E0
8.604273477E1,3.684375000E1,-7.818750381E0,-6.787500381E0
8.606273220E1,3.841875076E1,-7.912500381E0,-7.875000477E0
8.608272594E1,3.731250000E1,-7.425000191E0,-7.218750477E0
8.610272880E1,3.759375000E1,-7.256250381E0,-6.900000095E0
8.612272708E1,3.780000305E1,-7.275000095E0,-8.362500191E0
8.614272167E1,3.838125229E1,-6.900000095E0,-8.081250191E0
8.616272488E1,3.787500000E1,-6.693750381E0,-8.062500000E0
8.618272363E1,3.808125305E1,-6.787500381E0,-8.175000191E0
8.620273019E1,3.776250076E1,-6.506250381E0,-7.837500095E0
8.622271004E1,3.780000305E1,-6.956250191E0,-8.681250572E0
8.624271128E1,3.819375229E1,-7.087500095E0,-8.381250381E0
8.626272021E1,3.838125229E1,-6.881250381E0,-8.493750572E0
8.628272336E1,3.750000000E1,-7.087500095E0,-8.043750763E0
8.630277813E1,3.800625229E1,-7.406250477E0,-7.968750477E0
8.632277115E1,3.751875305E1,-7.443750381E0,-8.775000572E0
8.634275983E1,3.821250153E1,-7.556250095E0,-8.906250000E0
8.636274586E1,3.800625229E1,-7.575000286E0,-8.175000191E0
8.638274185E1,3.759375000E1,-6.956250191E0,-8.568750381E0
8.640273321E1,3.742500305E1,-7.481250286E0,-7.837500095E0
8.642273583E1,3.819375229E1,-7.087500095E0,-8.175000191E0
8.644274506E1,3.742500305E1,-7.462500095E0,-8.362500191E0
8.646273692E1,3.791250229E1,-7.462500095E0,-8.587500572E0
8.648273781E1,3.755625153E1,-8.250000000E0,-8.362500191E0
8.650273454E1,3.813750076E1,-8.062500000E0,-8.381250381E0
8.652275109E1,3.735000229E1,-8.156250000E0,-8.268750191E0
8.654273736E1,3.785625076E1,-8.343750000E0,-8.587500572E0
8.656273320E1,3.688125229E1,-8.456250191E0,-7.931250095E0
8.658272615E1,3.755625153E1,-8.156250000E0,-8.268750191E0
8.660272809E1,3.729375076E1,-8.962500572E0,-7.856250286E0
8.662272485E1,3.742500305E1,-9.862500191E0,-7.968750477E0
8.664272001E1,3.663750076E1,-9.750000000E0,-7.725000381E0
8.666272353E1,3.635625076E1,-9.956250191E0,-7.518750191E0
8.668272246E1,3.656250000E1,-1.033125019E1,-7.837500095E0
8.670272893E1,3.598125076E1,-1.020000076E1,-8.025000572E0
8.672273003E1,3.570000076E1,-1.059375000E1,-8.025000572E0
8.674272695E1,3.571875000E1,-1.121250057E1,-7.612500191E0
8.676272178E1,3.513750076E1,-1.087500000E1,-8.118750572E0
8.678272354E1,3.534375000E1,-1.100625038E1,-9.150000572E0
8.680272112E1,3.496875000E1,-1.143750000E1,-8.418750763E0
8.682272648E1,3.438750076E1,-1.149375057E1,-8.718750000E0
8.684279460E1,3.448125076E1,-1.117500019E1,-9.243750572E0
8.686277522E1,3.487500000E1,-1.156875038E1,-9.562500000E0
8.688276514E1,3.476250076E1,-1.117500019E1,-9.562500000E0
8.690275220E1,3.440625000E1,-1.151250076E1,-1.016250038E1
8.692273800E1,3.410625076E1,-1.140000057E1,-1.036875057E1
8.694273309E1,3.403125000E1,-1.168125057E1,-1.057500076E1
8.696272704E1,3.382500076E1,-1.153125000E1,-1.119375038E1
8.698268608E1,3.345000076E1,-1.185000038E1,-1.076250076E1
8.700269473E1,3.345000076E1,-1.151250076E1,-1.149375057E1
8.702269895E1,3.316875076E1,-1.188750076E1,-1.158750057E1
8.704271046E1,3.345000076E1,-1.168125057E1,-1.211250019E1
8.706273882E1,3.335625076E1,-1.188750076E1,-1.170000076E1
8.708274565E1,3.376875305E1,-1.185000038E1,-1.275000095E1
8.710274571E1,3.316875076E1,-1.173750019E1,-1.243125057E1
8.712274090E1,3.326250076E1,-1.166250038E1,-1.231875038E1
8.714273268E1,3.298125076E1,-1.168125057E1,-1.346250057E1
8.716273158E1,3.296250153E1,-1.125000000E1,-1.241250038E1
8.718273984E1,3.296250153E1,-1.143750000E1,-1.252500057E1
8.720273042E1,3.322500229E1,-1.063125038E1,-1.282500076E1
8.722273048E1,3.296250153E1,-1.128750038E1,-1.344375038E1
8.724272616E1,3.337500000E1,-1.147500038E1,-1.387500095E1
8.726273041E1,3.294375229E1,-1.087500000E1,-1.376250076E1
8.728271868E1,3.354375076E1,-1.110000038E1,-1.357500076E1
8.730271856E1,3.275625229E1,-1.096875000E1,-1.365000057E1
8.732272437E1,3.225000000E1,-1.035000038E1,-1.374375057E1
8.734272496E1,3.277500153E1,-1.104375076E1,-1.396875095E1
8.736272139E1,3.268125153E1,-1.115625000E1,-1.385625076E1
8.738278242E1,3.256875229E1,-1.080000019E1,-1.468125057E1
8.740276915E1,3.298125076E1,-1.156875038E1,-1.376250076E1
8.742275274E1,3.228750229E1,-1.108125019E1,-1.488750076E1
8.744274643E1,3.249375153E1,-1.125000000E1,-1.541250038E1
8.746273719E1,3.202500153E1,-1.153125000E1,-1.550625038E1
8.748273878E1,3.193125153E1,-1.175625038E1,-1.498125076E1
8.750273517E1,3.174375153E1,-1.194375038E1,-1.518750095E1
8.752269592E1,3.157500076E1,-1.230000019E1,-1.571250057E1
8.754270562E1,3.118125153E1,-1.220625019E1,-1.548750019E1
8.756271029E1,3.120000076E1,-1.245000076E1,-1.621875000E1
8.758271044E1,3.099375153E1,-1.246875095E1,-1.599375057E1
8.760275243E1,3.060000038E1,-1.235625076E1,-1.608750153E1
8.762274723E1,3.080625153E1,-1.254375076E1,-1.631250000E1
8.764273775E1,3.011250114E1,-1.230000019E1,-1.650000000E1
8.766273714E1,2.992500114E1,-1.207500076E1,-1.711875153E1
8.768273259E1,3.024375153E1,-1.258125019E1,-1.702500153E1
8.770273500E1,3.033750153E1,-1.246875095E1,-1.743750000E1
8.772273405E1,3.043125153E1,-1.258125019E1,-1.723125076E1
8.774274021E1,3.020625114E1,-1.198125076E1,-1.721250153E1
8.776274094E1,3.033750153E1,-1.269375038E1,-1.681875038E1
8.778273710E1,3.052500153E1,-1.248750019E1,-1.693125153E1
8.780273005E1,2.975625038E1,-1.263750076E1,-1.741875076E1
8.782273228E1,2.985000038E1,-1.261875057E1,-1.773750114E1
8.784273023E1,2.898750114E1,-1.288125038E1,-1.792500114E1
8.786272421E1,2.866875076E1,-1.239375019E1,-1.779375076E1
8.788272689E1,2.870625114E1,-1.305000019E1,-1.843125153E1
8.790272504E1,2.949375153E1,-1.286250019E1,-1.865625000E1
8.792271977E1,2.763750076E1,-1.312500095E1,-1.809375000E1
8.794272357E1,2.793750191E1,-1.329375076E1,-1.873125076E1
8.796272227E1,2.718750191E1,-1.353750038E1,-1.953750038E1
8.798272867E1,2.748750114E1,-1.361250019E1,-1.995000076E1
8.800272970E1,2.671875191E1,-1.389375019E1,-1.993125153E1
8.802272635E1,2.690625191E1,-1.366875076E1,-2.056875038E1
8.804271991E1,2.553750038E1,-1.387500095E1,-1.968750000E1
8.806270105E1,2.583750153E1,-1.387500095E1,-1.980000114E1
8.808270352E1,2.566875076E1,-1.423125076E1,-2.043750000E1
8.810271331E1,2.535000038E1,-1.357500076E1,-2.135625076E1
8.812271734E1,2.506875038E1,-1.389375019E1,-2.062500000E1
8.814276181E1,2.495625114E1,-1.357500076E1,-2.092500114E1
8.816274668E1,2.486250114E1,-1.368750095E1,-2.081250000E1
8.818274073E1,2.493750191E1,-1.320000076E1,-2.071875000E1
8.820274269E1,2.475000191E1,-1.314375019E1,-2.143125153E1
8.822273968E1,2.523750114E1,-1.316250038E1,-2.145000076E1
8.824273175E1,2.398125076E1,-1.329375076E1,-2.193750000E1
8.826273465E1,2.407500076E1,-1.331250095E1,-2.161875153E1
8.828274378E1,2.435625076E1,-1.301250076E1,-2.184375000E1
8.830273546E1,2.456250191E1,-1.320000076E1,-2.205000114E1
8.832273606E1,2.407500076E1,-1.301250076E1,-2.182500076E1
8.834273253E1,2.428125191E1,-1.320000076E1,-2.184375000E1
8.836273718E1,2.437500191E1,-1.329375076E1,-2.205000114E1
8.838273681E1,2.418750191E1,-1.346250057E1,-2.246250153E1
8.840273216E1,2.400000000E1,-1.336875057E1,-2.223750114E1
8.842272438E1,2.405625153E1,-1.280625057E1,-2.193750000E1
8.844272599E1,2.388750076E1,-1.305000019E1,-2.265000153E1
8.846272313E1,2.398125076E1,-1.318125057E1,-2.223750114E1
8.848272886E1,2.409375191E1,-1.327500057E1,-2.235000038E1
8.850272918E1,2.338125038E1,-1.288125038E1,-2.191875076E1
8.852272538E1,2.358750153E1,-1.273125076E1,-2.285625076E1
8.854272980E1,2.340000153E1,-1.325625038E1,-2.233125114E1
8.856272924E1,2.321250153E1,-1.303125095E1,-2.263125038E1
8.858272470E1,2.328750038E1,-1.275000095E1,-2.221875000E1
8.860271860E1,2.328750038E1,-1.284375095E1,-2.242500114E1
8.862271981E1,2.310000038E1,-1.261875057E1,-2.283750153E1
8.864271697E1,2.308125114E1,-1.245000076E1,-2.242500114E1
8.866272211E1,2.328750038E1,-1.265625095E1,-2.221875000E1
8.868276765E1,2.317500114E1,-1.254375076E1,-2.242500114E1
8.870276466E1,2.336250114E1,-1.245000076E1,-2.233125114E1
8.872275693E1,2.366250038E1,-1.243125057E1,-2.295000076E1
8.874274580E1,2.310000038E1,-1.273125076E1,-2.272500038E1
8.876274407E1,2.278125000E1,-1.201875019E1,-2.272500038E1
8.878273701E1,2.377500153E1,-1.290000057E1,-2.182500076E1
8.880274056E1,2.325000000E1,-1.186875057E1,-2.210625076E1
8.882275051E1,2.326875114E1,-1.245000076E1,-2.231250000E1
8.884274274E1,2.345625114E1,-1.203750038E1,-2.295000076E1
8.886273262E1,2.347500038E1,-1.252500057E1,-2.295000076E1
8.888273198E1,2.308125114E1,-1.245000076E1,-2.242500114E1
8.890275066E1,2.289375114E1,-1.241250038E1,-2.272500038E1
8.892273873E1,2.334375000E1,-1.194375038E1,-2.263125038E1
8.894273602E1,2.298750114E1,-1.220625019E1,-2.313750076E1
8.896273020E1,2.355000114E1,-1.213125038E1,-2.295000076E1
8.898273279E1,2.328750038E1,-1.261875057E1,-2.295000076E1
8.900273018E1,2.356875038E1,-1.254375076E1,-2.274375153E1
8.902272552E1,2.300625038E1,-1.282500076E1,-2.251875114E1
8.904272915E1,2.334375000E1,-1.194375038E1,-2.263125038E1
8.906272792E1,2.317500114E1,-1.235625076E1,-2.242500114E1
8.908272313E1,2.358750153E1,-1.260000038E1,-2.356875038E1
8.910272678E1,2.347500038E1,-1.261875057E1,-2.295000076E1
8.912272625E1,2.319375038E1,-1.282500076E1,-2.274375153E1
8.914271186E1,2.340000153E1,-1.293750095E1,-2.263125038E1
8.916271769E1,2.347500038E1,-1.263750076E1,-2.263125038E1
8.918271853E1,2.300625038E1,-1.290000057E1,-2.293125153E1
8.920272677E1,2.321250153E1,-1.297500038E1,-2.356875038E1
8.922278565E1,2.328750038E1,-1.271250057E1,-2.315625000E1
8.924277042E1,2.289375114E1,-1.243125057E1,-2.251875114E1
8.926276374E1,2.289375114E1,-1.230000019E1,-2.313750076E1
8.928275354E1,2.242500114E1,-1.280625057E1,-2.270625114E1
8.930274107E1,2.310000038E1,-1.273125076E1,-2.272500038E1
8.932273710E1,2.300625038E1,-1.258125019E1,-2.334375000E1
8.934273216E1,2.261250114E1,-1.258125019E1,-2.323125076E1
8.936269202E1,2.280000114E1,-1.250625038E1,-2.293125153E1
8.938270107E1,2.272500038E1,-1.288125038E1,-2.313750076E1
8.940270532E1,2.298750114E1,-1.250625038E1,-2.313750076E1
8.942270551E1,2.289375114E1,-1.271250057E1,-2.283750153E1
8.944273608E1,2.261250114E1,-1.260000038E1,-2.293125153E1
8.946273368E1,2.298750114E1,-1.243125057E1,-2.272500038E1
8.948273806E1,2.240625000E1,-1.271250057E1,-2.270625114E1
8.950273708E1,2.280000114E1,-1.250625038E1,-2.281875038E1
8.952273184E1,2.240625000E1,-1.250625038E1,-2.270625114E1
8.954273353E1,2.259375000E1,-1.243125057E1,-2.250000000E1
8.956272108E1,2.248125076E1,-1.224375057E1,-2.197500038E1
8.958271818E1,2.248125076E1,-1.207500076E1,-2.323125076E1
8.960272335E1,2.259375000E1,-1.231875038E1,-2.261250114E1
8.962272369E1,2.287500000E1,-1.222500038E1,-2.261250114E1
8.964271997E1,2.259375000E1,-1.261875057E1,-2.261250114E1
8.966272450E1,2.278125000E1,-1.213125038E1,-2.261250114E1
8.968272534E1,2.278125000E1,-1.220625019E1,-2.281875038E1
8.970273167E1,2.295000076E1,-1.171875000E1,-2.302500153E1
8.972273262E1,2.306250000E1,-1.211250019E1,-2.293125153E1
8.974272902E1,2.278125000E1,-1.201875019E1,-2.261250114E1
8.976278983E1,2.278125000E1,-1.211250019E1,-2.293125153E1
8.978277601E1,2.383125114E1,-1.224375057E1,-2.109375000E1
8.980275940E1,2.306250000E1,-1.203750038E1,-2.251875114E1
8.982275278E1,2.287500000E1,-1.205625057E1,-2.220000076E1
8.984274329E1,2.278125000E1,-1.243125057E1,-2.261250114E1
8.986273210E1,2.317500114E1,-1.245000076E1,-2.251875114E1
8.988271976E1,2.259375000E1,-1.243125057E1,-2.250000000E1
8.990268540E1,2.296875000E1,-1.226250076E1,-2.199375153E1
8.992268823E1,2.289375114E1,-1.282500076E1,-2.263125038E1
8.994269908E1,2.308125114E1,-1.256250095E1,-2.221875000E1
8.996270462E1,2.308125114E1,-1.250625038E1,-2.293125153E1
8.998273941E1,2.306250000E1,-1.215000057E1,-2.220000076E1
9.000273989E1,2.338125038E1,-1.263750076E1,-2.253750038E1
9.002273514E1,2.298750114E1,-1.263750076E1,-2.242500114E1
9.004273816E1,2.308125114E1,-1.254375076E1,-2.251875114E1
9.006273595E1,2.298750114E1,-1.243125057E1,-2.272500038E1
9.008272854E1,2.319375038E1,-1.252500057E1,-2.295000076E1
9.010273169E1,2.340000153E1,-1.282500076E1,-2.295000076E1
9.012272976E1,2.281875038E1,-1.314375019E1,-2.220000076E1
9.014272390E1,2.317500114E1,-1.254375076E1,-2.242500114E1
9.016272668E1,2.317500114E1,-1.243125057E1,-2.272500038E1
9.018272504E1,2.328750038E1,-1.263750076E1,-2.253750038E1
9.020273164E1,2.308125114E1,-1.233750057E1,-2.242500114E1
9.022273226E1,2.347500038E1,-1.276875019E1,-2.221875000E1
9.024272830E1,2.375625038E1,-1.228125095E1,-2.223750114E1
9.026273239E1,2.386875153E1,-1.254375076E1,-2.276250076E1
9.028273152E1,2.375625038E1,-1.230000019E1,-2.191875076E1
9.030272641E1,2.355000114E1,-1.216875076E1,-2.242500114E1
9.032273028E1,2.385000038E1,-1.260000038E1,-2.182500076E1
9.034272882E1,2.415000153E1,-1.230000019E1,-2.203125000E1
9.036272384E1,2.413125038E1,-1.222500038E1,-2.150625038E1
9.038272726E1,2.405625153E1,-1.250625038E1,-2.182500076E1
9.040272600E1,2.461875153E1,-1.231875038E1,-2.193750000E1
9.042273254E1,2.403750038E1,-1.213125038E1,-2.141250038E1
9.044270119E1,2.441250038E1,-1.207500076E1,-2.111250114E1
9.046270493E1,2.443125153E1,-1.224375057E1,-2.152500153E1
9.048271582E1,2.452500153E1,-1.213125038E1,-2.184375000E1
9.050272089E1,2.452500153E1,-1.237500095E1,-2.100000000E1
9.052276603E1,2.422500038E1,-1.203750038E1,-2.150625038E1
9.054275146E1,2.471250153E1,-1.237500095E1,-2.111250114E1
9.056274602E1,2.491875076E1,-1.226250076E1,-2.131875038E1
9.058273691E1,2.443125153E1,-1.245000076E1,-2.120625114E1
9.060273673E1,2.529375076E1,-1.220625019E1,-2.092500114E1
9.062273108E1,2.452500153E1,-1.228125095E1,-2.100000000E1
9.064272450E1,2.431875038E1,-1.215000057E1,-2.131875038E1
9.066273763E1,2.510625076E1,-1.218750095E1,-2.113125038E1
9.068273282E1,2.508750153E1,-1.196250057E1,-2.143125153E1
9.070273619E1,2.501250076E1,-1.250625038E1,-2.060625076E1
9.072273481E1,2.450625038E1,-1.222500038E1,-2.006250000E1
9.074274114E1,2.491875076E1,-1.282500076E1,-2.040000153E1
9.076274216E1,2.529375076E1,-1.245000076E1,-1.998750114E1
9.078273817E1,2.580000114E1,-1.288125038E1,-1.959375000E1
9.080273086E1,2.510625076E1,-1.265625095E1,-1.987500000E1
9.082273237E1,2.491875076E1,-1.252500057E1,-2.040000153E1
9.084272927E1,2.538750076E1,-1.222500038E1,-2.071875000E1
9.086272373E1,2.491875076E1,-1.271250057E1,-2.049375153E1
9.088272649E1,2.482500076E1,-1.280625057E1,-2.060625076E1
9.090272481E1,2.482500076E1,-1.248750019E1,-2.081250000E1
9.092271970E1,2.508750153E1,-1.192500019E1,-2.040000153E1
9.094272357E1,2.491875076E1,-1.282500076E1,-2.019375038E1
9.096272280E1,2.480625153E1,-1.250625038E1,-2.040000153E1
9.098270785E1,2.570625114E1,-1.286250019E1,-1.989375114E1
9.100271371E1,2.540625191E1,-1.252500057E1,-2.040000153E1
9.102271475E1,2.559375191E1,-1.254375076E1,-2.030625153E1
9.104272283E1,2.578125191E1,-1.245000076E1,-2.021250153E1
9.106277038E1,2.550000191E1,-1.254375076E1,-2.010000038E1
9.108276895E1,2.589375114E1,-1.295625019E1,-2.032500076E1
9.110276204E1,2.559375191E1,-1.256250095E1,-1.989375114E1
9.112275167E1,2.598750114E1,-1.267500019E1,-1.980000114E1
9.114273905E1,2.638125038E1,-1.271250057E1,-1.961250114E1
9.116273480E1,2.666250038E1,-1.267500019E1,-2.034375000E1
9.118272957E1,2.647500038E1,-1.271250057E1,-1.970625114E1
9.120268888E1,2.698125076E1,-1.312500095E1,-1.942500114E1
9.122269776E1,2.705625153E1,-1.252500057E1,-1.983750153E1
9.124270183E1,2.752500153E1,-1.226250076E1,-1.942500114E1
9.126271336E1,2.782500076E1,-1.245000076E1,-1.985625076E1
9.128273017E1,2.821875191E1,-1.248750019E1,-1.935000038E1
9.130272777E1,2.771250153E1,-1.248750019E1,-1.903125000E1
9.132273252E1,2.880000114E1,-1.239375019E1,-1.946250153E1
9.134273198E1,2.872500038E1,-1.310625076E1,-1.925625038E1
9.136272726E1,2.898750114E1,-1.252500057E1,-1.895625114E1
9.138273079E1,2.896875191E1,-1.233750057E1,-1.875000000E1
9.140272935E1,2.956875038E1,-1.224375057E1,-1.906875038E1
9.142272351E1,2.956875038E1,-1.258125019E1,-1.845000076E1
9.144272636E1,2.985000038E1,-1.239375019E1,-1.824375153E1
9.146272460E1,3.013125038E1,-1.231875038E1,-1.794375038E1
9.148273043E1,3.013125038E1,-1.213125038E1,-1.794375038E1
9.150273142E1,3.011250114E1,-1.194375038E1,-1.773750114E1
9.152271791E1,3.011250114E1,-1.205625057E1,-1.741875076E1
9.154272426E1,3.041250038E1,-1.218750095E1,-1.691250038E1
9.156272524E1,3.011250114E1,-1.201875019E1,-1.627500153E1
9.158272206E1,3.030000114E1,-1.213125038E1,-1.629375076E1
9.160277219E1,2.962500191E1,-1.201875019E1,-1.627500153E1
9.162276172E1,2.971875191E1,-1.245000076E1,-1.565625095E1
9.164274799E1,2.960625076E1,-1.196250057E1,-1.543125057E1
9.166274371E1,2.964375114E1,-1.265625095E1,-1.533750057E1
9.168273613E1,2.904375076E1,-1.254375076E1,-1.543125057E1
9.170273606E1,2.934375191E1,-1.284375095E1,-1.543125057E1
9.172273405E1,2.855625153E1,-1.275000095E1,-1.500000095E1
9.174268488E1,2.913750076E1,-1.224375057E1,-1.552500057E1
9.176269769E1,2.896875191E1,-1.282500076E1,-1.543125057E1
9.178270513E1,2.964375114E1,-1.288125038E1,-1.503750038E1
9.180270774E1,2.926875114E1,-1.305000019E1,-1.513125038E1
9.182274028E1,2.943750191E1,-1.246875095E1,-1.513125038E1
9.184273908E1,2.932500076E1,-1.258125019E1,-1.481250095E1
9.186273299E1,2.953125191E1,-1.258125019E1,-1.501875019E1
9.188273495E1,2.923125076E1,-1.256250095E1,-1.501875019E1
9.190273222E1,2.953125191E1,-1.258125019E1,-1.501875019E1
9.192272422E1,2.962500191E1,-1.228125095E1,-1.501875019E1
9.194272693E1,2.960625076E1,-1.230000019E1,-1.471875095E1
9.196272499E1,3.001875114E1,-1.261875057E1,-1.462500095E1
9.198273054E1,3.060000038E1,-1.261875057E1,-1.485000038E1
9.200273092E1,3.009375191E1,-1.230000019E1,-1.494375038E1
9.202272702E1,3.020625114E1,-1.239375019E1,-1.515000057E1
9.204273133E1,3.031875038E1,-1.280625057E1,-1.494375038E1
9.206273047E1,3.061875153E1,-1.293750095E1,-1.432500076E1
9.208272562E1,2.971875191E1,-1.254375076E1,-1.389375019E1
9.210272901E1,3.050625038E1,-1.263750076E1,-1.432500076E1
9.212272797E1,3.041250038E1,-1.305000019E1,-1.411875057E1
9.214272195E1,3.011250114E1,-1.265625095E1,-1.389375019E1
9.216271448E1,2.992500114E1,-1.297500038E1,-1.357500076E1
9.218271588E1,3.022500038E1,-1.323750019E1,-1.421250057E1
9.220272448E1,3.001875114E1,-1.316250038E1,-1.359375095E1
9.222272738E1,2.934375191E1,-1.335000038E1,-1.357500076E1
9.224272523E1,2.955000114E1,-1.342500019E1,-1.410000038E1
9.226271970E1,2.936250114E1,-1.365000057E1,-1.346250057E1
9.228269015E1,2.977500153E1,-1.406250095E1,-1.338750076E1
9.230269584E1,2.908125114E1,-1.370625019E1,-1.387500095E1
9.232270841E1,2.928750038E1,-1.411875057E1,-1.378125095E1
9.234271471E1,2.859375191E1,-1.376250076E1,-1.438125038E1
9.236274959E1,2.872500038E1,-1.460625076E1,-1.376250076E1
9.238274956E1,2.851875114E1,-1.417500019E1,-1.417500019E1
9.240274438E1,2.870625114E1,-1.408125019E1,-1.417500019E1
9.242273520E1,2.889375114E1,-1.398750019E1,-1.408125019E1
9.244273531E1,2.861250114E1,-1.398750019E1,-1.396875095E1
9.246272935E1,2.898750114E1,-1.389375019E1,-1.419375038E1
9.248273366E1,2.896875191E1,-1.340625095E1,-1.408125019E1
9.250273284E1,2.917500114E1,-1.350000095E1,-1.428750038E1
9.252272795E1,2.945625114E1,-1.338750076E1,-1.460625076E1
9.254273119E1,2.973750114E1,-1.299375057E1,-1.471875095E1
9.256272996E1,2.983125114E1,-1.280625057E1,-1.462500095E1
9.258272527E1,2.951250076E1,-1.230000019E1,-1.449375057E1
9.260272892E1,2.983125114E1,-1.280625057E1,-1.462500095E1
9.262272749E1,2.964375114E1,-1.301250076E1,-1.440000057E1
9.264272232E1,2.990625191E1,-1.241250038E1,-1.471875095E1
9.266272560E1,3.011250114E1,-1.271250057E1,-1.453125095E1
9.268272317E1,3.031875038E1,-1.273125076E1,-1.441875076E1
9.270273001E1,3.011250114E1,-1.250625038E1,-1.471875095E1
9.272273095E1,3.041250038E1,-1.290000057E1,-1.494375038E1
9.274272760E1,3.022500038E1,-1.301250076E1,-1.462500095E1
9.276273218E1,3.050625038E1,-1.293750095E1,-1.453125095E1
9.278273148E1,3.091875076E1,-1.321875095E1,-1.496250057E1
9.280273871E1,3.120000076E1,-1.306875038E1,-1.434375095E1
9.282270718E1,3.121875191E1,-1.312500095E1,-1.498125076E1
9.284271109E1,3.168750191E1,-1.284375095E1,-1.488750076E1
9.286271069E1,3.138750076E1,-1.265625095E1,-1.466250038E1
9.288271818E1,3.225000000E1,-1.246875095E1,-1.488750076E1
9.290276546E1,3.236250305E1,-1.276875019E1,-1.479375076E1
9.292276385E1,3.294375229E1,-1.260000038E1,-1.460625076E1
9.294275684E1,3.331875229E1,-1.243125057E1,-1.430625057E1
9.296274648E1,3.371250153E1,-1.256250095E1,-1.400625038E1
9.298274511E1,3.408750153E1,-1.228125095E1,-1.400625038E1
9.300273844E1,3.517500305E1,-1.269375038E1,-1.415625095E1
9.302273119E1,3.500625229E1,-1.310625076E1,-1.404375076E1
9.304274367E1,3.564375305E1,-1.228125095E1,-1.312500095E1
9.306273842E1,3.585000229E1,-1.258125019E1,-1.323750019E1
9.308273027E1,3.671250153E1,-1.258125019E1,-1.201875019E1
9.310273111E1,3.690000153E1,-1.224375057E1,-1.275000095E1
9.312273985E1,3.736875153E1,-1.209375095E1,-1.213125038E1
9.314273102E1,3.806250000E1,-1.252500057E1,-1.185000038E1
9.316273125E1,3.823125076E1,-1.198125076E1,-1.091250038E1
9.318272770E1,3.841875076E1,-1.211250019E1,-1.061250019E1
9.320273199E1,3.909375000E1,-1.177500057E1,-9.993750572E0
9.322273030E1,3.967500305E1,-1.200000000E1,-9.918750763E0
9.324272643E1,3.993750000E1,-1.151250076E1,-8.043750763E0
9.326273067E1,3.963750076E1,-1.160625076E1,-8.043750763E0
9.328273000E1,3.971250153E1,-1.136250019E1,-7.106250286E0
9.330272532E1,3.931875229E1,-1.106250000E1,-6.881250381E0
9.332272911E1,3.811875153E1,-1.066875076E1,-6.225000381E0
9.334272849E1,3.800625229E1,-1.038750076E1,-5.793750286E0
9.336271389E1,3.710625076E1,-9.843750000E0,-6.281250477E0
9.338271964E1,3.594375229E1,-9.825000763E0,-5.943750381E0
9.340272049E1,3.555000305E1,-9.675000191E0,-6.768750191E0
9.342271741E1,3.517500305E1,-9.506250381E0,-7.781250477E0
9.344276757E1,3.457500076E1,-9.375000000E0,-7.987500191E0
9.346275740E1,3.408750153E1,-9.318750381E0,-8.475000381E0
9.348275475E1,3.371250153E1,-9.318750381E0,-8.475000381E0
9.350274810E1,3.378750229E1,-8.793750763E0,-9.000000000E0
9.352273830E1,3.320625305E1,-8.943750381E0,-9.487500191E0
9.354273646E1,3.262500000E1,-8.718750000E0,-9.787500381E0
9.356273280E1,3.213750076E1,-8.568750381E0,-1.029375076E1
9.358268263E1,3.157500076E1,-8.943750381E0,-1.048125076E1
9.360269467E1,3.125625038E1,-8.306250572E0,-1.089375019E1
